TIME,RPM,TPS,Sonda_Geral,2-step,Distância,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Velocidade_de_referência
66.738,5016,13.2,1.300,OFF,150.46,75.2,12.96,4.30,2.65,24.8
66.778,4970,13.7,1.300,OFF,150.74,75.2,12.96,4.27,2.65,24.8
66.818,5041,16.6,1.300,OFF,151.01,75.2,12.96,4.32,2.64,24.8
66.858,5077,17.5,1.300,OFF,151.30,75.2,12.95,4.41,2.66,25.3
66.898,5074,17.6,1.300,OFF,151.58,75.2,12.96,4.32,2.66,25.6
66.938,5217,17.7,1.300,OFF,151.87,75.2,12.96,4.47,2.69,25.9
66.978,5288,17.7,1.300,OFF,152.16,75.2,12.96,4.66,2.68,26.4
67.018,5270,18.0,1.300,OFF,152.46,75.2,12.95,4.53,2.67,26.7
67.058,5269,18.2,1.300,OFF,152.76,75.2,12.96,4.49,2.70,27.4
67.098,5331,18.1,1.300,OFF,153.07,75.2,12.96,4.60,2.69,27.9
67.138,5420,18.1,1.300,OFF,153.39,75.2,12.96,4.68,2.67,28.6
67.178,5488,18.2,1.300,OFF,153.71,75.2,12.96,4.82,2.70,28.9
67.218,5473,18.3,1.300,OFF,154.03,75.2,12.95,4.86,2.70,29.1
67.258,5492,18.3,1.300,OFF,154.36,75.2,12.95,4.74,2.69,29.1
67.298,5477,18.3,1.300,OFF,154.68,75.2,12.95,4.78,2.69,29.3
67.338,5503,18.2,1.300,OFF,155.01,75.2,12.95,4.83,2.71,29.5
67.378,5581,18.5,1.300,OFF,155.33,75.2,12.95,4.87,2.70,29.3
67.418,5655,22.9,1.300,OFF,155.66,75.2,12.94,4.98,2.69,29.3
67.458,5757,23.4,1.300,OFF,155.98,75.2,12.96,4.98,2.74,29.2
67.498,5758,23.5,1.300,OFF,156.31,75.2,12.94,5.06,2.72,28.9
67.538,5682,23.6,1.300,OFF,156.63,75.2,12.94,4.99,2.75,29.2
67.578,5607,23.6,1.300,OFF,156.95,75.2,12.95,4.90,2.76,29.1
67.618,5644,23.6,1.300,OFF,157.27,75.2,12.95,4.93,2.78,28.9
67.658,5648,25.7,1.300,OFF,157.60,75.2,12.94,4.97,2.76,29.1
67.698,5728,26.2,1.300,OFF,157.92,75.2,12.95,4.96,2.78,28.9
67.738,5875,26.6,1.300,OFF,158.24,75.2,12.95,5.08,2.79,29.4
67.778,5935,26.8,1.300,OFF,158.58,75.2,12.95,5.14,2.79,30.0
67.818,5946,21.2,1.300,OFF,158.91,75.2,12.95,5.15,2.77,30.1
67.858,5882,20.0,1.300,OFF,159.25,75.2,12.94,5.11,2.76,30.5
67.898,5792,19.9,1.300,OFF,159.59,75.2,12.94,5.06,2.72,30.7
67.938,5800,19.9,1.300,OFF,159.93,75.2,12.95,5.03,2.73,30.7
67.978,5940,19.8,1.300,OFF,160.27,75.2,12.96,5.09,2.72,30.7
68.018,5987,19.8,1.300,OFF,160.61,75.2,12.95,5.16,2.70,30.6
68.058,5993,18.4,1.300,OFF,160.95,75.2,12.95,5.15,2.70,30.4
68.098,6015,16.7,1.300,OFF,161.29,75.2,12.95,5.16,2.68,30.5
68.138,5928,16.3,1.300,OFF,161.63,75.2,12.94,5.18,2.67,30.6
68.178,5947,7.8,1.300,OFF,161.97,75.2,12.96,5.13,2.65,31.1
68.218,5901,4.0,1.300,OFF,162.32,75.2,12.96,5.16,2.57,31.5
68.258,5754,1.4,1.300,OFF,162.67,75.2,12.96,5.13,2.54,31.6
68.298,5465,0.3,1.300,OFF,163.03,75.2,12.98,4.98,2.49,31.6
68.338,5208,0.0,1.300,OFF,163.38,75.2,12.97,4.70,2.47,31.6
68.378,5011,0.0,1.300,OFF,163.73,75.2,12.97,4.49,2.44,32.0
68.418,5120,0.0,1.300,OFF,164.09,75.2,12.95,4.52,2.43,31.9
68.458,5114,0.0,1.300,OFF,164.44,75.2,12.95,4.52,2.41,31.6
68.498,5206,0.0,1.300,OFF,164.78,75.2,12.96,4.71,2.41,31.1
68.538,5147,0.0,1.300,OFF,165.12,75.2,12.97,4.58,2.38,30.4
68.578,5172,0.0,1.300,OFF,165.45,75.2,12.96,4.67,2.40,30.0
68.618,5135,0.0,1.300,OFF,165.79,75.2,12.96,4.59,2.38,29.8
68.658,5067,0.0,1.300,OFF,166.11,75.2,12.96,4.53,2.39,29.6
68.698,5038,0.0,1.300,OFF,166.44,75.2,12.97,4.50,2.38,29.4
68.738,4948,0.0,1.300,OFF,166.76,75.2,12.97,4.41,2.36,29.0
68.778,4930,0.0,1.300,OFF,167.08,75.2,12.97,4.39,2.39,28.7
68.818,4929,0.0,1.300,OFF,167.40,75.3,12.98,4.37,2.38,28.3
68.858,4909,0.0,1.300,OFF,167.71,75.3,12.97,4.37,2.36,28.1
68.898,4829,0.0,1.300,OFF,168.02,75.2,12.96,4.31,2.39,27.8
68.938,4742,0.0,1.300,OFF,168.33,75.2,12.96,4.19,2.36,27.6
68.978,4732,0.0,1.300,OFF,168.63,75.3,12.97,4.15,2.37,27.3
69.018,4675,0.0,1.300,OFF,168.93,75.3,12.98,4.11,2.37,27.0
69.058,4570,0.0,1.300,OFF,169.23,75.3,12.96,4.01,2.39,26.7
69.098,4426,0.0,1.300,OFF,169.52,75.3,12.97,3.87,2.38,26.4
69.138,4261,0.0,1.300,OFF,169.81,75.3,12.96,3.73,2.43,26.0
69.178,4121,0.0,1.300,OFF,170.09,75.3,12.97,3.50,2.41,25.6
69.218,4168,0.0,1.300,OFF,170.38,75.3,12.99,3.44,2.45,25.3
69.258,4250,0.0,1.300,OFF,170.65,75.3,12.98,3.59,2.45,24.8
69.298,4197,0.0,1.300,OFF,170.92,75.3,12.99,3.63,2.45,24.4
69.338,3938,0.0,1.300,OFF,171.19,75.3,12.99,3.27,2.47,24.0
69.378,3844,0.0,1.300,OFF,171.45,75.3,12.97,3.19,2.47,23.5
69.418,3895,0.0,1.300,OFF,171.71,75.3,12.98,3.17,2.50,23.1
69.458,3879,0.0,1.300,OFF,171.96,75.3,12.98,3.18,2.49,22.4
69.498,3869,0.0,1.300,OFF,172.21,75.3,12.98,3.21,2.50,22.0
69.538,3785,0.2,1.300,OFF,172.44,75.3,12.99,3.09,2.52,21.1
69.578,3708,8.8,1.300,OFF,172.67,75.3,12.99,3.03,2.51,20.4
69.618,3659,18.7,1.300,OFF,172.89,75.3,12.96,2.95,2.57,19.9
69.658,3523,24.5,1.300,OFF,173.11,75.3,12.97,2.79,2.69,19.2
69.698,3436,26.5,1.300,OFF,173.31,75.3,12.97,2.65,2.80,18.8
69.738,3498,26.5,1.300,OFF,173.52,75.3,12.98,2.66,2.87,18.3
69.778,3654,26.7,1.300,OFF,173.72,75.3,12.98,2.78,2.90,18.0
69.818,3781,26.9,1.300,OFF,173.91,75.3,12.99,2.90,2.92,17.5
69.858,4053,26.9,1.300,OFF,174.10,75.3,12.99,3.08,2.93,17.3
69.898,4256,27.0,1.300,OFF,174.30,75.3,12.98,3.42,2.91,17.1
69.938,4070,27.0,1.300,OFF,174.48,75.3,12.97,3.29,2.91,17.0
69.978,3806,24.2,1.300,OFF,174.67,75.3,12.98,3.02,2.93,16.9
70.018,3721,23.1,1.300,OFF,174.86,75.3,12.98,2.90,2.94,17.0
70.058,3637,23.0,1.300,OFF,175.05,75.3,12.99,2.83,2.92,17.3
70.098,3579,23.1,1.300,OFF,175.25,75.3,13.00,2.72,2.92,17.6
70.138,3673,21.6,1.300,OFF,175.45,75.3,12.98,2.80,2.92,17.9
70.178,3688,19.9,1.300,OFF,175.65,75.3,12.99,2.82,2.91,18.1
70.218,3759,15.5,1.300,OFF,175.85,75.3,13.00,2.93,2.88,18.3
70.258,3765,9.6,1.300,OFF,176.05,75.3,13.00,2.88,2.86,18.3
70.298,3716,8.0,1.300,OFF,176.26,75.3,13.00,2.91,2.82,18.3
70.338,3737,7.8,1.300,OFF,176.46,75.3,12.99,2.92,2.78,18.3
70.378,3721,17.5,1.300,OFF,176.66,75.3,12.99,2.87,2.75,18.4
70.418,3718,24.3,1.300,OFF,176.87,75.3,12.96,2.88,2.80,18.6
70.458,3630,24.6,1.300,OFF,177.08,75.3,12.98,2.77,2.86,18.7
70.498,3815,24.7,1.300,OFF,177.29,75.4,12.99,2.87,2.90,18.8
70.538,4272,24.8,1.300,OFF,177.50,75.4,12.98,3.29,2.91,18.8
70.578,4241,24.8,1.300,OFF,177.71,75.3,12.97,3.45,2.89,18.9
70.618,3999,24.8,1.300,OFF,177.92,75.3,12.98,3.27,2.92,19.0
70.658,3958,24.8,1.300,OFF,178.13,75.3,12.99,3.16,2.91,19.0
70.698,4049,24.8,1.300,OFF,178.34,75.4,12.99,3.26,2.90,19.3
70.738,4106,24.7,1.300,OFF,178.56,75.3,12.98,3.22,2.91,19.6
70.778,4153,24.8,1.300,OFF,178.78,75.3,12.99,3.35,2.90,19.9
70.818,4262,24.8,1.300,OFF,179.00,75.3,12.98,3.42,2.89,20.1
70.858,4239,24.8,1.300,OFF,179.23,75.4,12.99,3.42,2.89,20.2
70.898,4199,24.8,1.300,OFF,179.46,75.4,12.98,3.45,2.89,20.3
70.938,4165,24.8,1.300,OFF,179.68,75.4,12.97,3.36,2.89,20.6
70.978,4303,24.0,1.300,OFF,179.92,75.4,12.97,3.48,2.89,20.8
71.018,4367,23.9,1.300,OFF,180.15,75.4,12.97,3.56,2.89,21.1
71.058,4365,23.8,1.300,OFF,180.39,75.4,12.97,3.55,2.87,21.2
71.098,4373,23.9,1.300,OFF,180.62,75.4,12.98,3.60,2.88,21.5
71.138,4367,23.8,1.300,OFF,180.86,75.4,12.97,3.59,2.87,21.5
71.178,4340,23.8,1.300,OFF,181.10,75.4,12.97,3.57,2.87,21.4
71.218,4355,24.0,1.300,OFF,181.34,75.4,12.96,3.55,2.88,21.7
71.258,4500,24.4,1.300,OFF,181.58,75.4,12.98,3.67,2.87,21.9
71.298,4621,25.4,1.300,OFF,181.83,75.4,12.97,3.77,2.86,21.9
71.338,4764,25.5,1.300,OFF,182.07,75.4,12.98,3.92,2.85,22.1
71.378,4745,25.6,1.300,OFF,182.32,75.4,12.98,3.97,2.85,22.4
71.418,4730,25.6,1.300,OFF,182.57,75.4,12.97,3.93,2.86,22.5
71.458,4736,25.7,1.300,OFF,182.82,75.4,12.97,3.95,2.84,22.8
71.498,4748,25.1,1.300,OFF,183.08,75.4,12.96,3.95,2.86,23.1
71.538,4772,24.1,1.300,OFF,183.34,75.4,12.98,4.00,2.85,23.6
71.578,4882,24.1,1.300,OFF,183.61,75.4,12.98,4.06,2.84,23.8
71.618,4877,22.9,1.300,OFF,183.88,75.4,12.97,4.09,2.83,24.3
71.658,4835,17.4,1.300,OFF,184.15,75.4,12.98,4.08,2.81,24.7
71.698,4959,17.0,1.300,OFF,184.43,75.4,12.99,4.13,2.77,24.9
71.738,5126,14.0,1.300,OFF,184.71,75.4,12.98,4.31,2.73,25.1
71.778,5152,12.0,1.300,OFF,184.99,75.4,12.98,4.38,2.70,25.3
71.818,5146,8.1,1.300,OFF,185.27,75.4,12.97,4.41,2.66,25.4
71.858,5040,4.1,1.300,OFF,185.55,75.4,12.98,4.39,2.59,25.7
71.898,4873,3.5,1.300,OFF,185.84,75.4,12.98,4.24,2.55,25.8
71.938,4772,2.7,1.300,OFF,186.13,75.4,12.99,4.16,2.54,26.0
71.978,4647,2.1,1.300,OFF,186.42,75.4,13.00,4.04,2.50,26.2
72.018,4441,1.3,1.300,OFF,186.71,75.4,12.98,3.86,2.49,26.1
72.058,4299,0.4,1.300,OFF,187.00,75.4,12.98,3.68,2.49,26.1
72.098,4463,0.3,1.300,OFF,187.29,75.4,12.99,3.74,2.50,25.9
72.138,4589,0.5,1.300,OFF,187.58,75.4,12.98,3.97,2.48,25.9
72.178,4607,0.8,1.300,OFF,187.86,75.4,12.98,4.00,2.46,25.5
72.218,4651,0.3,1.300,OFF,188.14,75.4,12.98,4.01,2.47,25.0
72.258,4576,0.2,1.300,OFF,188.41,75.4,12.98,4.03,2.45,24.7
72.298,4443,0.3,1.300,OFF,188.68,75.4,12.98,3.86,2.44,24.0
72.338,4343,0.2,1.300,OFF,188.95,75.4,12.98,3.72,2.45,23.8
72.378,4266,0.2,1.300,OFF,189.21,75.4,12.98,3.64,2.47,23.6
72.418,4287,0.3,1.300,OFF,189.47,75.4,12.99,3.63,2.47,23.4
72.458,4202,0.4,1.300,OFF,189.73,75.4,12.99,3.59,2.48,23.3
72.498,4124,0.5,1.300,OFF,189.98,75.4,12.99,3.47,2.47,23.0
72.538,4061,5.4,1.300,OFF,190.24,75.4,12.98,3.36,2.49,22.7
72.578,4069,9.2,1.300,OFF,190.49,75.4,12.97,3.36,2.50,22.6
72.618,4036,9.5,1.300,OFF,190.74,75.4,12.98,3.42,2.57,22.5
72.658,4021,9.6,1.300,OFF,190.99,75.4,12.98,3.32,2.59,22.6
72.698,3934,9.6,1.300,OFF,191.24,75.4,12.99,3.26,2.63,22.5
72.738,3929,10.3,1.300,OFF,191.49,75.5,12.99,3.20,2.64,22.2
72.778,3977,20.1,1.300,OFF,191.73,75.5,12.98,3.11,2.66,21.9
72.818,3943,24.8,1.300,OFF,191.97,75.5,12.97,3.13,2.75,21.6
72.858,4050,25.0,1.300,OFF,192.21,75.4,12.98,3.13,2.84,21.3
72.898,4363,24.9,1.300,OFF,192.44,75.5,12.96,3.44,2.86,21.0
72.938,4944,24.9,1.300,OFF,192.67,75.5,12.98,3.99,2.86,20.8
72.978,5137,24.9,1.300,OFF,192.90,75.5,12.96,4.43,2.82,20.8
73.018,5103,23.7,1.300,OFF,193.13,75.5,12.97,4.37,2.81,20.8
73.058,4723,10.7,1.300,OFF,193.37,75.5,12.96,4.00,2.79,21.0
73.098,4585,7.5,1.300,OFF,193.60,75.5,12.97,3.89,2.72,21.4
73.138,4273,7.3,1.300,OFF,193.85,75.5,12.99,3.53,2.68,22.0
73.178,3975,7.5,1.300,OFF,194.10,75.5,12.98,3.32,2.67,22.5
73.218,3960,10.8,1.300,OFF,194.35,75.5,12.98,3.23,2.68,23.0
73.258,3917,11.4,1.300,OFF,194.61,75.5,12.98,3.07,2.68,23.2
73.298,3797,7.7,1.300,OFF,194.87,75.5,12.99,3.02,2.72,23.6
73.338,3777,6.0,1.300,OFF,195.13,75.5,13.00,3.02,2.69,23.6
73.378,4062,5.8,1.300,OFF,195.40,75.5,13.00,3.15,2.69,23.5
73.418,4387,5.5,1.300,OFF,195.66,75.5,12.99,3.48,2.65,23.4
73.458,4456,5.3,1.300,OFF,195.91,75.5,12.99,3.70,2.63,23.1
73.498,4492,5.3,1.300,OFF,196.16,75.5,12.99,3.77,2.61,22.8
73.538,4528,5.4,1.300,OFF,196.42,75.5,12.99,3.83,2.57,22.5
73.578,4522,5.4,1.300,OFF,196.66,75.5,12.98,3.84,2.56,22.3
73.618,4439,5.4,1.300,OFF,196.91,75.5,12.99,3.77,2.56,22.1
73.658,4285,6.1,1.300,OFF,197.15,75.5,13.00,3.61,2.55,21.9
73.698,4066,7.5,1.300,OFF,197.40,75.5,13.00,3.40,2.56,21.9
73.738,3952,7.7,1.300,OFF,197.64,75.5,13.01,3.29,2.59,21.8
73.778,3812,7.7,1.300,OFF,197.88,75.5,12.99,3.10,2.62,21.6
73.818,3721,8.2,1.300,OFF,198.12,75.5,13.00,2.94,2.62,21.6
73.858,3670,9.0,1.300,OFF,198.36,75.5,13.00,2.86,2.65,21.7
73.898,3633,9.3,1.300,OFF,198.60,75.5,13.00,2.82,2.67,21.6
73.938,3779,9.8,1.300,OFF,198.84,75.5,12.99,2.91,2.67,21.4
73.978,3993,11.5,1.300,OFF,199.08,75.5,12.99,3.10,2.70,21.4
74.018,4188,11.7,1.300,OFF,199.31,75.5,12.99,3.38,2.71,21.0
74.058,4244,13.0,1.300,OFF,199.54,75.5,13.00,3.42,2.71,20.8
74.098,4369,24.2,1.300,OFF,199.77,75.5,12.97,3.58,2.71,20.4
74.138,4380,25.8,1.300,OFF,199.99,75.5,12.96,3.59,2.78,20.2
74.178,4584,23.1,1.300,OFF,200.22,75.5,12.95,3.74,2.84,20.2
74.218,4660,21.9,1.300,OFF,200.44,75.5,12.97,3.86,2.84,20.2
74.258,4497,21.8,1.300,OFF,200.67,75.5,12.97,3.73,2.82,20.4
74.298,4594,21.6,1.300,OFF,200.90,75.5,12.98,3.75,2.84,20.8
74.338,4603,15.5,1.300,OFF,201.13,75.5,12.98,3.85,2.81,21.0
74.378,4290,14.9,1.300,OFF,201.37,75.5,12.98,3.60,2.77,21.3
74.418,4318,14.4,1.300,OFF,201.61,75.5,12.98,3.46,2.80,21.6
74.458,4582,10.4,1.300,OFF,201.85,75.6,12.99,3.70,2.75,22.0
74.498,4665,11.5,1.300,OFF,202.10,75.6,13.00,3.87,2.70,22.3
74.538,4602,12.5,1.300,OFF,202.35,75.6,12.97,3.81,2.68,22.5
74.578,4377,5.7,1.300,OFF,202.60,75.6,12.99,3.68,2.67,22.7
74.618,4299,1.9,1.300,OFF,202.86,75.6,12.99,3.62,2.63,22.9
74.658,4195,1.3,1.300,OFF,203.11,75.6,13.00,3.53,2.61,23.1
74.698,4125,1.5,1.300,OFF,203.37,75.6,13.00,3.45,2.58,23.1
74.738,3917,2.9,1.300,OFF,203.63,75.6,12.99,3.28,2.57,23.2
74.778,3744,3.2,1.300,OFF,203.88,75.6,12.99,3.08,2.58,23.3
74.818,3979,6.7,1.300,OFF,204.14,75.6,12.98,3.13,2.60,23.3
74.858,4161,13.1,1.300,OFF,204.40,75.6,12.96,3.42,2.59,23.0
74.898,3996,15.2,1.300,OFF,204.65,75.6,12.98,3.34,2.65,22.7
74.938,3937,15.9,1.300,OFF,204.90,75.6,12.99,3.21,2.71,22.3
74.978,4271,16.4,1.300,OFF,205.14,75.6,12.98,3.37,2.76,21.8
75.018,4570,16.6,1.300,OFF,205.38,75.6,12.99,3.72,2.76,21.4
75.058,5042,16.8,1.300,OFF,205.62,75.6,12.99,4.12,2.74,21.2
75.098,5256,16.8,1.300,OFF,205.85,75.6,12.98,4.46,2.71,21.1
75.138,4812,13.1,1.300,OFF,206.08,75.6,12.99,4.25,2.70,20.9
75.178,4644,11.9,1.300,OFF,206.32,75.6,12.98,3.97,2.69,21.0
75.218,4345,10.7,1.300,OFF,206.55,75.6,13.00,3.62,2.68,21.3
75.258,4180,10.9,1.300,OFF,206.79,75.6,12.97,3.47,2.68,21.7
75.298,4184,17.1,1.300,OFF,207.04,75.6,12.99,3.44,2.70,22.2
75.338,4200,28.4,1.300,OFF,207.29,75.6,12.97,3.42,2.74,22.5
75.378,4208,31.3,1.300,OFF,207.54,75.6,12.98,3.35,2.83,22.9
75.418,4635,31.4,1.300,OFF,207.80,75.6,12.97,3.64,2.88,23.0
75.458,5254,31.6,1.300,OFF,208.05,75.6,12.96,4.21,2.88,22.9
75.498,5451,32.8,1.300,OFF,208.31,75.6,12.97,4.64,2.87,22.9
75.538,5113,33.0,1.300,OFF,208.56,75.6,12.97,4.39,2.87,23.1
75.578,5071,32.8,1.300,OFF,208.83,75.6,12.97,4.33,2.89,23.5
75.618,4928,29.0,1.300,OFF,209.09,75.6,12.98,4.16,2.88,24.3
75.658,5105,29.0,1.300,OFF,209.37,75.6,12.97,4.29,2.87,24.8
75.698,5104,31.9,1.300,OFF,209.65,75.6,12.98,4.31,2.85,25.4
75.738,5239,32.3,1.300,OFF,209.94,75.6,12.97,4.38,2.86,25.9
75.778,5290,32.4,1.300,OFF,210.23,75.6,12.97,4.47,2.86,26.1
75.818,5350,32.5,1.300,OFF,210.52,75.7,12.98,4.50,2.86,26.6
75.858,5323,32.5,1.300,OFF,210.82,75.7,12.98,4.52,2.86,27.1
75.898,5334,32.6,1.300,OFF,211.13,75.6,12.97,4.50,2.88,27.7
75.938,5373,32.8,1.300,OFF,211.44,75.6,12.97,4.63,2.86,28.1
75.978,5309,32.6,1.300,OFF,211.76,75.6,12.99,4.64,2.87,28.3
76.018,5456,10.9,1.300,OFF,212.07,75.6,12.98,4.74,2.83,28.3
76.058,5686,1.9,1.300,OFF,212.39,75.6,12.97,4.83,2.74,28.5
76.098,5808,1.2,1.300,OFF,212.71,75.6,12.97,5.07,2.61,28.8
76.138,5672,0.9,1.300,OFF,213.03,75.6,12.98,5.07,2.55,28.7
76.178,5429,1.0,1.300,OFF,213.34,75.6,12.98,4.89,2.49,28.6
76.218,5144,0.9,1.300,OFF,213.66,75.6,12.99,4.64,2.50,28.5
76.258,4862,0.8,1.300,OFF,213.98,75.6,13.00,4.36,2.47,28.3
76.298,4552,0.8,1.300,OFF,214.29,75.6,12.98,4.05,2.45,28.2
76.338,4267,0.7,1.300,OFF,214.60,75.6,12.99,3.72,2.45,28.4
76.378,4036,15.8,1.300,OFF,214.92,75.7,12.98,3.43,2.48,28.2
76.418,4091,52.9,1.300,OFF,215.23,75.7,12.96,3.32,2.64,28.0
76.458,4733,94.4,1.300,OFF,215.54,75.7,12.95,3.70,2.89,27.7
76.498,5642,99.8,1.300,OFF,215.84,75.7,12.92,4.56,2.97,27.2
76.538,6687,99.2,1.300,OFF,216.14,75.7,12.93,5.25,2.97,27.0
76.578,6612,84.1,1.300,OFF,216.44,75.7,12.95,5.31,2.97,27.0
76.618,6529,43.0,1.300,OFF,216.74,75.7,12.94,5.25,2.97,27.2
76.658,6797,14.6,1.300,OFF,217.05,75.7,12.94,5.38,2.84,27.6
76.698,6215,8.0,1.300,OFF,217.36,75.7,12.96,5.21,2.68,27.9
76.738,6164,7.4,1.300,OFF,217.67,75.7,12.95,5.27,2.62,28.4
76.778,5734,11.0,1.300,OFF,217.99,75.7,12.98,5.14,2.56,28.7
76.818,5450,31.8,1.300,OFF,218.31,75.7,12.94,4.87,2.58,29.0
76.858,5146,34.6,1.300,OFF,218.64,75.7,12.94,4.54,2.73,29.0
76.898,5481,34.9,1.300,OFF,218.96,75.7,12.95,4.56,2.81,29.0
76.938,6195,35.0,1.300,OFF,219.28,75.7,12.96,5.03,2.85,28.8
76.978,6619,34.9,1.300,OFF,219.60,75.7,12.95,5.29,2.83,28.6
77.018,6533,34.6,1.300,OFF,219.92,75.7,12.96,5.28,2.81,28.7
77.058,6570,22.1,1.300,OFF,220.24,75.7,12.96,5.30,2.81,28.8
77.098,6551,10.3,1.300,OFF,220.56,75.7,12.97,5.34,2.72,28.7
77.138,6060,6.2,1.300,OFF,220.88,75.7,12.97,5.26,2.62,29.1
77.178,5839,5.6,1.300,OFF,221.20,75.7,12.99,5.14,2.56,29.4
77.218,5577,5.1,1.300,OFF,221.53,75.7,12.98,4.99,2.53,29.7
77.258,5355,5.0,1.300,OFF,221.87,75.7,12.98,4.82,2.49,30.1
77.298,5106,4.8,1.300,OFF,222.20,75.7,12.98,4.58,2.51,30.0
77.338,5016,4.8,1.300,OFF,222.53,75.7,13.00,4.43,2.48,30.0
77.378,5213,4.5,1.300,OFF,222.86,75.7,12.99,4.61,2.47,29.7
77.418,5113,4.4,1.300,OFF,223.19,75.7,12.98,4.57,2.47,29.4
77.458,5058,3.9,1.300,OFF,223.52,75.7,12.99,4.54,2.46,29.2
77.498,4964,2.8,1.300,OFF,223.84,75.7,12.98,4.33,2.45,28.8
77.538,5058,2.5,1.300,OFF,224.16,75.7,13.00,4.45,2.44,28.6
77.578,5104,3.1,1.300,OFF,224.47,75.7,12.99,4.52,2.43,27.9
77.618,4973,6.0,1.300,OFF,224.77,75.7,12.99,4.43,2.43,27.4
77.658,4894,11.9,1.300,OFF,225.07,75.7,12.98,4.35,2.42,26.8
77.698,4860,15.0,1.300,OFF,225.37,75.7,12.99,4.30,2.50,26.4
77.738,4677,23.1,1.300,OFF,225.66,75.7,12.98,4.12,2.55,26.3
77.778,4584,28.8,1.300,OFF,225.95,75.7,12.98,3.95,2.67,26.1
77.818,5012,29.8,1.300,OFF,226.23,75.7,12.97,4.06,2.78,25.9
77.858,5721,30.3,1.300,OFF,226.52,75.7,12.97,4.71,2.81,25.8
77.898,6085,30.5,1.300,OFF,226.80,75.7,12.98,5.17,2.81,25.5
77.938,5847,30.7,1.300,OFF,227.09,75.7,12.98,5.08,2.81,25.6
77.978,5413,30.7,1.300,OFF,227.38,75.8,12.98,4.72,2.82,25.9
78.018,5270,30.4,1.300,OFF,227.67,75.8,12.97,4.53,2.85,26.2
78.058,5224,30.1,1.300,OFF,227.96,75.8,12.99,4.44,2.85,26.7
78.098,5255,30.1,1.300,OFF,228.26,75.8,12.98,4.43,2.86,27.1
78.138,5312,30.2,1.300,OFF,228.57,75.8,12.98,4.46,2.85,27.4
78.178,5369,30.1,1.300,OFF,228.88,75.8,12.99,4.52,2.85,27.7
78.218,5448,30.2,1.300,OFF,229.19,75.8,12.99,4.72,2.84,27.9
78.258,5456,30.1,1.300,OFF,229.50,75.8,12.99,4.69,2.84,27.9
78.298,5411,30.1,1.300,OFF,229.80,75.8,12.99,4.69,2.85,27.8
78.338,5477,30.0,1.300,OFF,230.11,75.8,12.98,4.65,2.83,27.9
78.378,5439,30.0,1.300,OFF,230.42,75.8,12.98,4.72,2.85,27.7
78.418,5456,30.1,1.300,OFF,230.73,75.8,12.99,4.61,2.84,27.7
78.458,5499,30.1,1.300,OFF,231.04,75.8,12.98,4.71,2.84,27.8
78.498,5564,30.0,1.300,OFF,231.34,75.8,12.98,4.84,2.85,27.7
78.538,5565,30.1,1.300,OFF,231.65,75.8,12.98,4.77,2.84,27.7
78.578,5499,30.1,1.300,OFF,231.96,75.8,12.99,4.79,2.85,27.6
78.618,5504,30.0,1.300,OFF,232.27,75.8,12.99,4.73,2.84,27.7
78.658,5568,26.1,1.300,OFF,232.58,75.8,12.98,4.79,2.84,28.0
78.698,5656,8.3,1.300,OFF,232.89,75.8,12.97,4.83,2.79,28.1
78.738,5726,5.9,1.300,OFF,233.20,75.8,12.99,4.99,2.68,28.2
78.778,5573,4.2,1.300,OFF,233.52,75.8,12.99,4.96,2.59,28.1
78.818,5321,3.0,1.300,OFF,233.83,75.8,12.99,4.79,2.56,28.2
78.858,5040,2.2,1.300,OFF,234.14,75.8,12.99,4.52,2.53,28.4
78.898,4787,2.3,1.300,OFF,234.46,75.8,13.01,4.27,2.49,28.6
78.938,4623,2.3,1.300,OFF,234.78,75.8,13.02,4.05,2.48,28.6
78.978,4836,2.5,1.300,OFF,235.09,75.8,12.99,4.13,2.48,28.3
79.018,4901,3.4,1.300,OFF,235.40,75.8,13.00,4.26,2.47,27.9
79.058,4828,3.5,1.300,OFF,235.71,75.8,13.02,4.24,2.46,27.5
79.098,4844,2.7,1.300,OFF,236.01,75.8,13.02,4.21,2.46,26.9
79.138,4760,2.2,1.300,OFF,236.30,75.8,13.01,4.17,2.45,26.7
79.178,4622,2.2,1.300,OFF,236.60,75.8,13.01,4.00,2.44,26.3
79.218,4656,2.6,1.300,OFF,236.89,75.8,13.01,4.00,2.45,25.9
79.258,4779,3.8,1.300,OFF,237.17,75.8,13.01,4.13,2.45,25.8
79.298,4798,4.9,1.300,OFF,237.46,75.8,13.01,4.19,2.45,25.5
79.338,4676,5.1,1.300,OFF,237.74,75.8,13.02,4.10,2.45,25.2
79.378,4565,5.1,1.300,OFF,238.01,75.8,13.02,3.93,2.48,25.1
79.418,4490,6.5,1.300,OFF,238.29,75.8,13.02,3.84,2.47,25.1
79.458,4458,7.1,1.300,OFF,238.57,75.8,13.02,3.80,2.50,25.1
79.498,4491,7.3,1.300,OFF,238.85,75.9,13.01,3.79,2.51,25.0
79.538,4573,7.5,1.300,OFF,239.12,75.9,13.01,3.85,2.53,24.7
79.578,4585,6.4,1.300,OFF,239.40,75.9,13.00,3.92,2.54,24.4
79.618,4431,5.9,1.300,OFF,239.66,75.9,13.01,3.79,2.52,23.9
