TIME,RPM,TPS,Sonda_Geral,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_total,Consumo_medio,Consumo_instantâneo,Potência_estimada,Torque_estimado,Distância_total,Autonomia,Eletroventilador_1,Bomba_Combustível,Velocidade_de_referência
228.740,2894,26.8,1.038,620.76,0,77.2,12.86,2.08,3.26,4.0,OFF,1.43,1.7,2.1,19,46,2.5,6.8,ON,ON,12.6
228.780,2883,26.8,1.053,620.91,0,77.2,12.86,2.09,3.27,4.0,OFF,1.43,1.7,2.1,19,46,2.5,6.8,ON,ON,12.7
228.820,2875,26.7,1.085,621.05,0,77.2,12.85,2.07,3.27,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,12.8
228.860,2867,26.7,1.103,621.19,0,77.2,12.85,2.07,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,12.8
228.900,2859,26.7,1.107,621.33,0,77.2,12.85,2.05,3.26,4.0,OFF,1.44,1.7,2.2,19,46,2.5,6.8,ON,ON,12.9
228.940,2929,26.6,1.106,621.48,0,77.1,12.85,2.11,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,12.9
228.980,2953,26.6,1.115,621.62,0,77.1,12.85,2.15,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.0
229.020,2966,26.5,1.134,621.77,0,77.1,12.85,2.16,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.1
229.060,2950,26.5,1.145,621.91,0,77.1,12.85,2.16,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.2
229.100,2915,26.5,1.146,622.06,0,77.1,12.87,2.11,3.26,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.2
229.140,3041,26.5,1.152,622.21,0,77.1,12.86,2.20,3.26,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.2
229.180,3034,26.5,1.156,622.35,0,77.1,12.85,2.23,3.25,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.3
229.220,3027,26.4,1.176,622.50,0,77.1,12.84,2.23,3.26,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.4
229.260,3020,26.4,1.185,622.65,0,77.1,12.85,2.23,3.25,4.0,OFF,1.44,1.7,2.1,19,46,2.5,6.8,ON,ON,13.5
229.300,3091,26.5,1.176,622.80,0,77.1,12.85,2.27,3.25,4.0,OFF,1.44,1.7,2.1,19,45,2.5,6.8,ON,ON,13.6
229.340,3046,26.3,1.174,622.96,0,77.1,12.85,2.26,3.26,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.6
229.380,3173,26.3,1.163,623.11,0,77.1,12.84,2.33,3.23,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.7
229.420,3167,26.3,1.163,623.26,0,77.1,12.83,2.34,3.25,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.8
229.460,3143,26.3,1.156,623.42,0,77.1,12.83,2.36,3.24,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,13.9
229.500,3091,26.2,1.154,623.57,0,77.1,12.84,2.30,3.25,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,14.0
229.540,3051,26.2,1.142,623.73,0,77.1,12.84,2.28,3.25,4.0,OFF,1.44,1.7,2.2,19,45,2.5,6.8,ON,ON,14.0
229.580,3132,26.2,1.138,623.89,0,77.1,12.82,2.34,3.24,4.0,OFF,1.44,1.7,2.2,20,45,2.5,6.8,ON,ON,14.0
229.620,3191,25.9,1.150,624.04,0,77.1,12.81,2.39,3.25,4.0,OFF,1.44,1.7,2.1,20,46,2.5,6.8,ON,ON,14.1
229.660,3328,25.8,1.169,624.20,0,77.1,12.83,2.52,3.24,4.0,OFF,1.44,1.7,2.1,21,46,2.5,6.8,ON,ON,14.1
229.700,3413,25.2,1.172,624.36,0,77.1,12.82,2.59,3.24,4.0,OFF,1.44,1.7,2.0,21,46,2.5,6.8,ON,ON,14.4
229.740,3281,20.2,1.144,624.52,0,77.1,12.82,2.52,3.23,4.0,OFF,1.44,1.7,2.1,20,43,2.5,6.8,ON,ON,14.5
229.780,3270,19.5,1.111,624.68,0,77.1,12.83,2.51,3.21,4.0,OFF,1.44,1.7,2.2,20,43,2.5,6.8,ON,ON,14.6
229.820,3152,18.6,1.086,624.85,0,77.1,12.81,2.38,3.20,4.0,OFF,1.44,1.7,2.3,19,43,2.5,6.8,ON,ON,14.6
229.860,3227,16.4,1.073,625.01,0,77.1,12.83,2.40,3.20,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.7
229.900,3289,16.2,1.048,625.17,0,77.1,12.83,2.45,3.18,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.8
229.940,3279,16.0,1.034,625.34,0,77.1,12.82,2.49,3.18,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.8
229.980,3239,15.9,1.048,625.50,0,77.1,12.84,2.48,3.18,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.7
230.020,3291,15.9,1.039,625.66,0,77.1,12.82,2.51,3.17,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.7
230.060,3347,15.8,1.036,625.82,0,77.1,12.82,2.52,3.17,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,14.6
230.100,3471,15.8,1.042,625.98,0,77.1,12.81,2.65,3.17,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.8
230.140,3490,15.8,1.042,626.13,0,77.1,12.82,2.74,3.15,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,13.9
230.180,3329,15.7,1.039,626.28,0,77.1,12.82,2.62,3.15,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.9
230.220,3238,15.7,1.042,626.43,0,77.1,12.81,2.47,3.16,4.0,OFF,1.44,1.7,2.2,19,42,2.5,6.8,ON,ON,12.8
230.260,3315,15.7,1.036,626.57,0,77.1,12.83,2.53,3.17,4.0,OFF,1.44,1.7,2.0,19,42,2.5,6.8,ON,ON,12.8
230.300,3333,15.6,1.045,626.71,0,77.1,12.82,2.53,3.16,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.8
230.340,3354,15.6,1.057,626.85,0,77.1,12.82,2.59,3.16,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.8
230.380,3367,15.6,1.067,627.00,0,77.1,12.81,2.59,3.15,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.9
230.420,3350,15.6,1.052,627.14,0,77.1,12.82,2.58,3.15,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.9
230.460,3376,15.6,1.042,627.27,0,77.1,12.82,2.61,3.15,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,11.9
230.500,3336,15.6,1.058,627.41,0,77.1,12.82,2.57,3.15,4.0,OFF,1.44,1.7,1.8,20,42,2.5,6.8,ON,ON,12.5
230.540,3346,15.5,1.073,627.55,0,77.1,12.81,2.58,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
230.580,3398,15.5,1.084,627.69,0,77.1,12.81,2.60,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
230.620,3414,15.5,1.101,627.83,0,77.1,12.80,2.61,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
230.660,3420,15.5,1.095,627.97,0,77.1,12.82,2.68,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
230.700,3414,15.6,1.105,628.11,0,77.1,12.81,2.63,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
230.740,3309,15.5,1.120,628.25,0,77.1,12.83,2.57,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.7
230.780,3413,15.5,1.126,628.39,0,77.1,12.81,2.59,3.15,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.7
230.820,3363,15.5,1.125,628.55,0,77.1,12.81,2.59,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,13.8
230.860,3448,15.4,1.118,628.70,0,77.1,12.81,2.65,3.15,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.9
230.900,3478,15.5,1.137,628.85,0,77.1,12.82,2.67,3.14,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.9
230.940,3508,15.5,1.142,629.00,0,77.1,12.82,2.71,3.16,4.0,OFF,1.44,1.7,2.1,21,42,2.5,6.8,ON,ON,13.7
230.980,3454,15.5,1.159,629.14,0,77.1,12.82,2.64,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.020,3351,15.5,1.157,629.28,0,77.1,12.82,2.62,3.14,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.060,3514,15.5,1.149,629.42,0,77.1,12.82,2.71,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.100,3379,15.5,1.179,629.56,0,77.1,12.83,2.64,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.140,3485,15.4,1.197,629.70,0,77.1,12.81,2.70,3.14,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.180,3425,15.4,1.210,629.83,0,77.1,12.83,2.66,3.15,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.220,3411,15.5,1.187,629.97,0,77.1,12.81,2.67,3.14,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.5
231.260,3475,15.5,1.174,630.10,0,77.1,12.83,2.68,3.14,4.0,OFF,1.44,1.7,1.9,20,42,2.5,6.8,ON,ON,12.3
231.300,3446,15.5,1.180,630.22,0,77.1,12.82,2.68,3.14,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.9
231.340,3510,15.4,1.179,630.35,0,77.1,12.82,2.72,3.14,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.9
231.380,3430,15.5,1.200,630.47,0,77.1,12.84,2.66,3.15,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.9
231.420,3496,15.4,1.196,630.59,0,77.1,12.82,2.71,3.14,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.9
231.460,3458,15.5,1.207,630.71,0,77.1,12.82,2.68,3.14,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.6
231.500,3435,15.5,1.202,630.82,0,77.1,12.84,2.70,3.15,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.6
231.540,3474,15.4,1.202,630.93,0,77.1,12.82,2.71,3.15,4.0,OFF,1.44,1.7,1.6,20,42,2.5,6.8,ON,ON,10.5
231.580,3510,13.7,1.194,631.04,0,77.1,12.85,2.74,3.14,4.0,OFF,1.44,1.7,1.4,20,42,2.5,6.8,ON,ON,9.4
231.620,3618,12.1,1.204,631.14,0,77.1,12.82,2.83,3.14,4.0,OFF,1.44,1.7,1.4,21,41,2.5,6.8,ON,ON,9.4
231.660,3569,11.8,1.203,631.25,0,77.1,12.84,2.79,3.11,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.700,3453,11.3,1.189,631.35,0,77.1,12.83,2.71,3.12,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.740,3496,11.3,1.175,631.46,0,77.1,12.85,2.73,3.10,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.780,3480,11.2,1.156,631.56,0,77.1,12.83,2.72,3.10,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.820,3527,11.2,1.138,631.67,0,77.1,12.85,2.78,3.09,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.860,3491,11.0,1.119,631.77,0,77.1,12.85,2.74,3.09,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.900,3490,11.0,1.110,631.87,0,77.1,12.84,2.73,3.09,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.940,3467,11.0,1.094,631.98,0,77.1,12.85,2.70,3.09,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.4
231.980,3493,11.0,1.079,632.08,0,77.1,12.85,2.73,3.08,4.0,OFF,1.44,1.7,1.4,20,40,2.5,6.8,ON,ON,9.4
232.020,3541,11.0,1.068,632.18,0,77.1,12.85,2.77,3.09,4.0,OFF,1.44,1.7,1.4,20,41,2.5,6.8,ON,ON,9.1
232.060,3501,11.0,1.065,632.19,0,77.1,12.85,2.79,3.08,4.0,OFF,1.44,1.7,1.2,20,41,2.5,6.8,ON,ON,1.1
232.100,3468,11.0,1.072,632.19,0,77.1,12.85,2.73,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.1
232.140,3459,11.0,1.073,632.19,0,77.1,12.85,2.69,3.08,4.0,OFF,1.44,1.7,0.0,20,40,2.5,6.8,ON,ON,0.0
232.180,3491,11.0,1.067,632.19,0,77.1,12.87,2.71,3.08,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.220,3427,11.0,1.067,632.19,0,77.1,12.85,2.67,3.08,4.0,OFF,1.44,1.7,0.0,19,40,2.5,6.8,ON,ON,0.0
232.260,3463,11.0,1.078,632.19,0,77.1,12.86,2.73,3.08,4.0,OFF,1.44,1.7,0.0,20,40,2.5,6.8,ON,ON,0.0
232.300,3480,11.0,1.080,632.19,0,77.1,12.86,2.74,3.08,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.340,3464,11.0,1.074,632.19,0,77.1,12.86,2.73,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.380,3441,11.0,1.070,632.19,0,77.1,12.87,2.71,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.420,3405,11.0,1.073,632.19,0,77.1,12.86,2.67,3.09,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.0
232.460,3466,11.0,1.075,632.19,0,77.1,12.86,2.71,3.08,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.500,3468,11.0,1.077,632.19,0,77.1,12.88,2.72,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.540,3449,10.9,1.076,632.19,0,77.1,12.86,2.70,3.08,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.580,3472,10.9,1.076,632.19,0,77.1,12.88,2.71,3.09,4.0,OFF,1.44,1.7,0.0,20,40,2.5,6.8,ON,ON,0.0
232.620,3466,10.9,1.073,632.19,0,77.1,12.88,2.73,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.660,3467,10.9,1.064,632.19,0,77.1,12.86,2.73,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.700,3427,10.9,1.071,632.19,0,77.1,12.88,2.68,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.740,3417,11.0,1.075,632.19,0,77.1,12.88,2.64,3.09,4.0,OFF,1.44,1.7,0.0,19,40,2.5,6.8,ON,ON,0.0
232.780,3414,10.9,1.080,632.19,0,77.1,12.88,2.65,3.08,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.0
232.820,3478,10.9,1.080,632.19,0,77.1,12.89,2.71,3.09,4.0,OFF,1.44,1.7,0.0,20,41,2.5,6.8,ON,ON,0.0
232.860,3447,10.9,1.085,632.19,0,77.1,12.88,2.71,3.09,4.0,OFF,1.44,1.7,0.0,20,40,2.5,6.8,ON,ON,0.0
232.900,3363,10.9,1.081,632.19,0,77.1,12.89,2.66,3.08,4.0,OFF,1.44,1.7,0.0,19,40,2.5,6.8,ON,ON,0.0
232.940,3403,10.9,1.067,632.19,0,77.1,12.88,2.64,3.09,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.0
232.980,3331,10.9,1.071,632.19,0,77.1,12.91,2.62,3.09,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.0
233.020,3300,11.0,1.067,632.19,0,77.1,12.91,2.55,3.09,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.0
233.060,3373,11.0,1.060,632.20,0,77.1,12.91,2.58,3.08,4.0,OFF,1.44,1.7,0.0,19,41,2.5,6.8,ON,ON,0.2
233.100,3374,11.1,1.109,632.22,0,77.1,12.90,2.60,3.08,4.0,OFF,1.44,1.7,0.3,19,41,2.5,6.8,ON,ON,1.8
233.140,3391,11.2,1.195,632.24,0,77.1,12.89,2.63,3.09,4.0,OFF,1.44,1.7,0.3,20,41,2.5,6.8,ON,ON,1.9
233.180,3379,11.2,1.223,632.26,0,77.1,12.88,2.61,3.09,4.0,OFF,1.44,1.7,0.3,19,40,2.5,6.8,ON,ON,1.9
233.220,3129,11.4,1.180,632.29,0,77.1,12.91,2.43,3.11,4.0,OFF,1.44,1.7,0.3,17,41,2.5,6.8,ON,ON,2.3
233.260,3059,11.8,1.109,632.32,0,77.1,12.91,2.33,3.11,4.0,OFF,1.44,1.7,0.4,17,41,2.5,6.8,ON,ON,2.4
233.300,3001,12.3,1.077,632.35,0,77.1,12.89,2.21,3.13,4.0,OFF,1.44,1.7,0.4,17,41,2.5,6.8,ON,ON,3.2
233.340,3090,13.6,1.133,632.39,0,77.1,12.91,2.32,3.13,4.0,OFF,1.44,1.7,0.6,17,41,2.5,6.8,ON,ON,3.3
233.380,3084,14.1,1.204,632.44,0,77.1,12.91,2.26,3.14,4.0,OFF,1.44,1.7,0.6,17,42,2.5,6.8,ON,ON,4.1
233.420,3391,14.2,1.274,632.50,0,77.1,12.89,2.51,3.14,4.0,OFF,1.44,1.7,0.6,19,41,2.5,6.8,ON,ON,5.8
233.460,3382,14.5,1.297,632.59,0,77.1,12.91,2.60,3.14,4.0,OFF,1.44,1.7,0.9,20,41,2.5,6.8,ON,ON,7.7
233.500,3374,15.4,1.293,632.71,0,77.1,12.92,2.64,3.13,4.0,OFF,1.44,1.7,1.3,20,42,2.5,6.8,ON,ON,9.9
233.540,3307,16.0,1.246,632.84,0,77.1,12.92,2.57,3.15,4.0,OFF,1.44,1.7,1.8,19,42,2.5,6.8,ON,ON,11.6
233.580,3290,16.5,1.235,632.98,0,77.1,12.91,2.55,3.15,4.0,OFF,1.44,1.7,1.8,19,42,2.5,6.8,ON,ON,11.9
233.620,3468,16.6,1.293,633.12,0,77.1,12.90,2.67,3.16,4.0,OFF,1.44,1.7,2.0,21,42,2.5,6.8,ON,ON,13.1
233.660,3207,16.8,1.298,633.27,0,77.1,12.91,2.49,3.17,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,13.1
233.700,3152,16.8,1.296,633.42,0,77.1,12.89,2.39,3.17,4.0,OFF,1.44,1.7,2.1,19,42,2.5,6.8,ON,ON,14.0
233.740,3136,16.8,1.266,633.58,0,77.1,12.91,2.37,3.18,4.0,OFF,1.44,1.7,2.3,19,42,2.5,6.8,ON,ON,13.9
233.780,3227,17.0,1.230,633.73,0,77.1,12.89,2.44,3.18,4.0,OFF,1.44,1.7,2.2,19,42,2.5,6.8,ON,ON,13.9
233.820,3273,17.3,1.231,633.89,0,77.1,12.91,2.47,3.18,4.0,OFF,1.44,1.7,2.2,20,43,2.5,6.8,ON,ON,13.8
233.860,3286,17.3,1.272,634.04,0,77.1,12.90,2.49,3.17,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.8
233.900,3261,17.4,1.275,634.19,0,77.1,12.92,2.47,3.18,4.0,OFF,1.44,1.7,2.2,19,42,2.5,6.8,ON,ON,13.7
233.940,3271,17.5,1.295,634.34,0,77.1,12.91,2.53,3.18,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.7
233.980,3235,17.6,1.270,634.49,0,77.1,12.90,2.47,3.18,4.0,OFF,1.44,1.7,2.2,19,43,2.5,6.8,ON,ON,13.6
234.020,3285,17.6,1.265,634.63,0,77.1,12.91,2.51,3.18,4.0,OFF,1.44,1.7,2.0,20,42,2.5,6.8,ON,ON,12.6
234.060,3317,17.7,1.245,634.78,0,77.1,12.90,2.54,3.19,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.4
234.100,3359,17.8,1.250,634.93,0,77.1,12.92,2.59,3.19,4.0,OFF,1.44,1.7,2.1,20,43,2.5,6.8,ON,ON,13.5
234.140,3275,17.8,1.234,635.08,0,77.1,12.91,2.54,3.18,4.0,OFF,1.44,1.7,2.1,19,42,2.5,6.8,ON,ON,13.6
234.180,3385,17.7,1.242,635.24,0,77.1,12.91,2.57,3.18,4.0,OFF,1.44,1.7,2.1,20,43,2.5,6.8,ON,ON,13.7
234.220,3346,17.8,1.229,635.39,0,77.1,12.91,2.55,3.19,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.7
234.260,3311,17.8,1.217,635.54,0,77.1,12.89,2.54,3.19,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.7
234.300,3364,17.8,1.211,635.69,0,77.1,12.91,2.53,3.18,4.0,OFF,1.44,1.7,2.1,20,42,2.5,6.8,ON,ON,13.7
234.340,3339,17.8,1.241,635.85,0,77.1,12.89,2.57,3.18,4.0,OFF,1.44,1.7,2.1,20,43,2.5,6.8,ON,ON,13.7
234.380,3384,17.8,1.237,635.99,0,77.1,12.91,2.59,3.19,4.0,OFF,1.45,1.7,2.1,20,43,2.5,6.8,ON,ON,13.5
234.420,3342,18.0,1.235,636.12,0,77.1,12.89,2.58,3.18,4.0,OFF,1.45,1.7,1.8,20,43,2.5,6.8,ON,ON,12.1
234.460,3378,17.9,1.242,636.25,0,77.1,12.91,2.61,3.18,4.0,OFF,1.45,1.7,1.8,20,43,2.5,6.8,ON,ON,12.0
234.500,3326,18.0,1.236,636.38,0,77.1,12.89,2.57,3.18,4.0,OFF,1.45,1.7,1.7,20,43,2.5,6.8,ON,ON,11.3
234.540,3394,18.0,1.237,636.50,0,77.1,12.90,2.62,3.19,4.0,OFF,1.45,1.7,1.7,20,43,2.5,6.8,ON,ON,11.3
234.580,3379,18.0,1.237,636.63,0,77.1,12.89,2.59,3.18,4.0,OFF,1.45,1.7,1.7,20,43,2.5,6.8,ON,ON,11.3
234.620,3419,18.0,1.250,636.75,0,77.1,12.89,2.64,3.18,4.0,OFF,1.45,1.7,1.7,20,42,2.5,6.8,ON,ON,11.1
234.660,3391,17.9,1.256,636.87,0,77.1,12.89,2.63,3.17,4.0,OFF,1.45,1.7,1.7,20,43,2.5,6.8,ON,ON,11.0
234.700,3320,18.0,1.278,636.99,0,77.1,12.89,2.64,3.18,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,10.2
234.740,3431,18.1,1.290,637.10,0,77.1,12.89,2.62,3.18,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,10.2
234.780,3340,18.0,1.300,637.21,0,77.1,12.89,2.64,3.19,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,10.3
234.820,3505,18.1,1.300,637.33,0,77.1,12.88,2.70,3.18,4.0,OFF,1.45,1.7,1.5,21,42,2.5,6.8,ON,ON,10.3
234.860,3352,18.1,1.300,637.43,0,77.1,12.88,2.64,3.18,4.0,OFF,1.45,1.7,1.5,20,42,2.5,6.8,ON,ON,9.2
234.900,3517,18.1,1.300,637.53,0,77.1,12.87,2.74,3.17,4.0,OFF,1.45,1.7,1.4,21,43,2.5,6.8,ON,ON,9.1
234.940,3400,18.2,1.300,637.63,0,77.1,12.86,2.64,3.18,4.0,OFF,1.45,1.7,1.3,21,42,2.5,6.8,ON,ON,8.4
234.980,3477,18.1,1.300,637.74,0,77.1,12.87,2.69,3.17,4.0,OFF,1.45,1.7,1.5,21,43,2.5,6.8,ON,ON,9.8
235.020,3360,18.1,1.299,637.85,0,77.1,12.88,2.62,3.17,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,9.8
235.060,3444,18.1,1.299,637.97,0,77.1,12.88,2.67,3.17,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,10.0
235.100,3450,18.1,1.300,638.10,0,77.1,12.87,2.65,3.17,4.0,OFF,1.45,1.7,1.7,20,43,2.5,6.8,ON,ON,12.0
235.140,3479,18.1,1.300,638.23,0,77.1,12.86,2.73,3.18,4.0,OFF,1.45,1.7,1.7,21,43,2.5,6.8,ON,ON,12.2
235.180,3471,18.2,1.300,638.36,0,77.1,12.88,2.69,3.17,4.0,OFF,1.45,1.7,1.8,20,42,2.5,6.8,ON,ON,11.4
235.220,3406,18.1,1.300,638.48,0,77.1,12.86,2.66,3.17,4.0,OFF,1.45,1.7,1.6,21,43,2.5,6.8,ON,ON,11.2
235.260,3456,18.1,1.300,638.60,0,77.1,12.86,2.64,3.19,4.0,OFF,1.45,1.7,1.6,20,42,2.5,6.8,ON,ON,10.3
235.300,3483,18.1,1.300,638.71,0,77.1,12.85,2.69,3.16,4.0,OFF,1.45,1.7,1.5,20,43,2.5,6.8,ON,ON,10.4
235.340,3559,18.3,1.296,638.84,0,77.1,12.86,2.77,3.17,4.0,OFF,1.45,1.7,1.5,21,43,2.5,6.8,ON,ON,11.6
235.380,3346,18.3,1.299,638.97,0,77.1,12.87,2.68,3.17,4.0,OFF,1.45,1.7,1.7,20,42,2.5,6.8,ON,ON,11.7
235.420,3382,18.3,1.284,639.11,0,77.1,12.85,2.60,3.17,4.0,OFF,1.45,1.7,1.8,20,43,2.5,6.8,ON,ON,12.5
235.460,3502,18.3,1.297,639.25,0,77.1,12.85,2.70,3.18,4.0,OFF,1.45,1.7,1.9,20,42,2.5,6.8,ON,ON,12.6
235.500,3428,18.2,1.300,639.40,0,77.1,12.85,2.68,3.17,4.0,OFF,1.45,1.7,1.9,20,42,2.5,6.8,ON,ON,12.8
235.540,3406,18.2,1.300,639.56,0,77.1,12.85,2.65,3.17,4.0,OFF,1.45,1.7,2.0,20,43,2.5,6.8,ON,ON,13.7
235.580,3409,18.2,1.300,639.72,0,77.1,12.85,2.65,3.18,4.0,OFF,1.45,1.7,2.2,20,43,2.5,6.8,ON,ON,14.6
235.620,3451,18.3,1.300,639.88,0,77.1,12.86,2.66,3.18,4.0,OFF,1.45,1.7,2.1,20,42,2.5,6.8,ON,ON,14.6
235.660,3418,18.3,1.300,640.04,0,77.1,12.85,2.64,3.18,4.0,OFF,1.45,1.7,2.2,20,43,2.5,6.8,ON,ON,14.2
235.700,3305,18.2,1.299,640.19,0,77.1,12.84,2.55,3.17,4.0,OFF,1.45,1.7,2.2,20,42,2.5,6.8,ON,ON,14.2
