TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
15.490,1175,25.7,67.6,-25.0,12.90,0.75,3.32,2.5
15.530,1108,25.7,67.6,-25.0,12.80,0.63,3.31,2.5
15.570,1185,25.8,67.6,-25.0,12.91,0.73,3.32,2.5
15.610,1193,25.8,67.6,-25.0,12.82,0.71,3.31,2.5
15.650,1093,25.8,67.6,-25.0,12.83,0.65,3.31,2.5
15.690,1091,25.9,67.6,-25.0,12.84,0.63,3.31,2.5
15.730,1091,25.9,67.6,-25.0,12.84,0.68,3.32,2.5
15.770,1117,25.9,67.6,-25.0,12.82,0.62,3.31,2.5
15.810,1114,26.0,67.6,-25.0,12.85,0.68,3.32,2.5
15.850,1112,26.0,67.6,-25.0,12.73,0.57,3.32,2.5
15.890,1019,26.0,67.6,-25.0,12.85,0.64,3.31,2.5
15.930,1139,26.0,67.6,-25.0,12.84,0.68,3.31,2.5
15.970,1152,26.0,67.6,-25.0,12.75,0.57,3.31,2.5
16.010,1029,26.0,67.7,-25.0,12.87,0.66,3.32,2.5
16.050,1023,26.0,67.7,-25.0,12.69,0.55,3.31,2.5
16.090,985,26.0,67.7,-25.0,12.74,0.51,3.31,2.5
16.130,938,26.3,67.7,-25.0,12.66,0.51,3.32,2.5
16.170,935,31.9,67.7,-25.0,12.81,0.57,3.31,2.5
16.210,1042,35.2,67.7,-25.0,12.78,0.59,3.29,2.5
16.250,1132,35.5,67.7,-25.0,12.88,0.66,3.31,2.5
16.290,1161,35.6,67.7,-25.0,12.92,0.78,3.31,2.5
16.330,1304,35.7,67.7,-25.0,12.87,0.88,3.31,2.5
16.370,1445,35.8,67.7,-25.0,12.91,0.99,3.31,2.5
16.410,1510,35.8,67.7,-25.0,12.88,1.01,3.31,2.5
16.450,1509,35.9,67.7,-25.0,12.87,1.06,3.31,2.5
16.490,1616,35.9,67.7,-25.0,12.90,1.19,3.31,2.5
16.530,1785,35.9,67.8,-25.0,12.88,1.34,3.31,2.5
16.570,1830,35.9,67.8,-25.0,12.91,1.36,3.31,2.5
16.610,1857,36.0,67.8,-25.0,12.89,1.37,3.31,2.5
16.650,1980,36.0,67.8,-25.0,12.92,1.52,3.31,2.5
16.690,2054,36.0,67.8,-25.0,12.91,1.61,3.31,2.5
16.730,2077,36.0,67.8,-25.0,12.90,1.58,3.31,2.5
16.770,2085,35.9,67.8,-25.0,12.89,1.66,3.31,2.5
16.810,2202,35.8,67.8,-25.0,12.90,1.78,3.31,2.5
16.850,2309,35.8,67.8,-25.0,12.90,1.88,3.31,2.5
16.890,2342,32.6,67.8,-25.0,12.92,1.97,3.30,2.5
16.930,2373,29.6,67.8,-25.0,12.89,2.04,3.29,2.5
16.970,2429,29.2,67.8,-25.0,12.91,2.05,3.29,2.5
17.010,2469,29.2,67.8,-25.0,12.89,2.07,3.30,2.5
17.050,2451,29.1,67.8,-25.0,12.89,2.10,3.29,2.5
17.090,2406,29.0,67.8,-25.0,12.91,2.05,3.29,2.5
17.130,2470,29.1,67.8,-25.0,12.90,2.12,3.29,2.5
17.170,2466,29.0,67.8,-25.0,12.91,2.09,3.31,2.5
17.210,2481,27.0,67.9,-25.0,12.91,2.12,3.29,2.5
17.250,2579,22.1,67.9,-25.0,12.90,2.22,3.28,2.5
17.290,2580,20.9,67.9,-25.0,12.91,2.27,3.29,2.5
17.330,2613,20.7,67.9,-25.0,12.91,2.30,3.26,2.5
17.370,2609,20.7,67.9,-25.0,12.92,2.29,3.28,2.5
17.410,2586,20.6,67.9,-25.0,12.91,2.27,3.26,2.5
17.450,2549,20.3,67.9,-25.0,12.90,2.20,3.28,2.5
17.490,2553,19.9,67.9,-25.0,12.92,2.21,3.26,2.5
17.530,2528,19.8,67.9,-25.0,12.91,2.19,3.26,2.5
17.570,2559,19.1,67.9,-25.0,12.91,2.25,3.27,2.5
17.610,2575,16.7,67.9,-25.0,12.91,2.27,3.26,2.5
17.650,2603,16.6,67.9,-25.0,12.89,2.29,3.26,2.5
17.690,2587,16.7,67.9,-25.0,12.90,2.29,3.25,2.5
17.730,2588,16.7,67.9,-25.0,12.91,2.24,3.25,2.5
17.770,2629,16.7,68.0,-25.0,12.91,2.30,3.25,2.5
17.810,2688,16.6,68.0,-25.0,12.91,2.39,3.25,2.5
17.850,2559,16.7,68.0,-25.0,12.89,2.27,3.24,2.5
17.890,2541,16.6,68.0,-25.0,12.91,2.24,3.25,2.5
17.930,2517,16.7,68.0,-25.0,12.90,2.20,3.25,2.5
17.970,2508,16.7,68.0,-25.0,12.92,2.20,3.24,2.5
18.010,2635,16.6,68.0,-25.0,12.92,2.29,3.25,2.5
18.050,2593,16.6,68.0,-25.0,12.90,2.25,3.24,2.5
18.090,2620,16.7,68.0,-25.0,12.93,2.28,3.25,2.5
18.130,2476,16.6,68.0,-25.0,12.91,2.17,3.25,2.5
18.170,2661,16.7,68.0,-25.0,12.91,2.29,3.25,2.5
18.210,2629,16.6,68.0,-25.0,12.91,2.31,3.24,2.5
18.250,2627,16.7,68.0,-25.0,12.90,2.28,3.25,2.5
18.290,2621,16.6,68.0,-25.0,12.89,2.30,3.25,2.5
18.330,2584,16.7,68.1,-25.0,12.91,2.25,3.25,2.5
18.370,2579,16.6,68.1,-25.0,12.91,2.28,3.25,2.5
18.410,2563,16.7,68.1,-25.0,12.92,2.26,3.25,2.5
18.450,2533,16.6,68.1,-25.0,12.92,2.21,3.25,2.5
18.490,2575,16.6,68.1,-25.0,12.91,2.28,3.24,2.5
18.530,2590,16.7,68.1,-25.0,12.90,2.26,3.24,2.5
18.570,2624,16.6,68.1,-25.0,12.92,2.26,3.24,2.5
18.610,2638,16.6,68.1,-25.0,12.91,2.32,3.25,2.5
18.650,2599,16.6,68.1,-25.0,12.92,2.28,3.24,2.5
18.690,2673,16.6,68.1,-25.0,12.90,2.36,3.25,2.5
18.730,2596,16.7,68.1,-25.0,12.92,2.28,3.24,2.5
18.770,2592,16.6,68.1,-25.0,12.93,2.27,3.25,2.5
18.810,2583,16.6,68.1,-25.0,12.90,2.24,3.25,2.5
18.850,2652,16.6,68.1,-25.0,12.93,2.31,3.25,2.5
18.890,2645,16.7,68.1,-25.0,12.90,2.33,3.24,2.5
18.930,2594,16.7,68.1,-25.0,12.91,2.29,3.25,2.5
18.970,2587,16.6,68.2,-25.0,12.93,2.25,3.25,2.5
19.010,2640,16.7,68.2,-25.0,12.92,2.31,3.25,2.5
19.050,2600,16.6,68.2,-25.0,12.93,2.26,3.24,2.5
19.090,2693,16.6,68.2,-25.0,12.91,2.35,3.24,2.5
19.130,2651,16.7,68.2,-25.0,12.91,2.32,3.24,2.5
19.170,2636,15.6,68.2,-25.0,12.93,2.33,3.25,2.5
19.210,2626,15.3,68.2,-25.0,12.91,2.31,3.24,2.5
19.250,2622,15.3,68.2,-25.0,12.91,2.30,3.25,2.5
19.290,2675,15.2,68.2,-25.0,12.93,2.41,3.23,2.5
19.330,2604,15.1,68.2,-25.0,12.91,2.30,3.24,2.5
19.370,2642,14.2,68.2,-25.0,12.92,2.34,3.23,2.5
19.410,2619,14.1,68.2,-25.0,12.94,2.29,3.24,2.5
19.450,2668,14.0,68.2,-25.0,12.91,2.33,3.22,2.5
19.490,2625,14.0,68.2,-25.0,12.91,2.31,3.24,2.5
19.530,2638,14.0,68.3,-25.0,12.94,2.37,3.22,2.5
19.570,2642,14.0,68.3,-25.0,12.92,2.34,3.23,2.5
19.610,2741,14.1,68.3,-25.0,12.92,2.44,3.22,2.5
19.650,2662,14.1,68.3,-25.0,12.94,2.35,3.23,2.5
19.690,2650,14.0,68.3,-25.0,12.93,2.32,3.22,2.5
19.730,2592,14.1,68.3,-25.0,12.92,2.26,3.23,2.5
19.770,2672,14.1,68.3,-25.0,12.92,2.33,3.22,2.5
19.810,2663,14.0,68.3,-25.0,12.91,2.37,3.22,2.5
19.850,2669,14.0,68.3,-25.0,12.92,2.39,3.23,2.5
19.890,2640,14.0,68.3,-25.0,12.92,2.37,3.21,2.5
19.930,2653,14.0,68.3,-25.0,12.92,2.33,3.23,2.5
19.970,2613,14.0,68.3,-25.0,12.93,2.30,3.22,2.5
20.010,2634,14.1,68.4,-25.0,12.92,2.31,3.23,2.5
20.050,2671,14.0,68.4,-25.0,12.92,2.36,3.21,2.5
20.090,2628,14.0,68.4,-25.0,12.92,2.34,3.24,2.5
20.130,2585,14.0,68.4,-25.0,12.94,2.28,3.21,2.5
20.170,2670,14.0,68.4,-25.0,12.92,2.35,3.23,2.5
20.210,2653,14.1,68.4,-25.0,12.93,2.36,3.21,2.5
20.250,2659,14.0,68.4,-25.0,12.92,2.35,3.23,2.5
20.290,2576,14.0,68.4,-25.0,12.94,2.23,3.21,2.5
20.330,2641,14.0,68.4,-25.0,12.93,2.31,3.23,2.5
20.370,2650,14.0,68.4,-25.0,12.93,2.34,3.22,2.5
20.410,2632,14.0,68.4,-25.0,12.93,2.33,3.23,2.5
20.450,2621,13.9,68.4,-25.0,12.93,2.31,3.22,2.5
20.490,2641,13.8,68.4,-25.0,12.92,2.35,3.23,2.5
20.530,2649,13.9,68.4,-25.0,12.92,2.31,3.22,2.5
20.570,2659,13.8,68.4,-25.0,12.93,2.32,3.22,2.5
20.610,2593,13.8,68.5,-25.0,12.94,2.23,3.22,2.5
20.650,2659,13.8,68.5,-25.0,12.94,2.31,3.23,2.5
20.690,2612,13.8,68.5,-25.0,12.93,2.29,3.22,2.5
20.730,2660,13.8,68.5,-25.0,12.93,2.38,3.21,2.5
20.770,2596,13.8,68.5,-25.0,12.92,2.30,3.22,2.5
20.810,2637,13.7,68.5,-25.0,12.92,2.32,3.22,2.5
20.850,2647,13.8,68.5,-25.0,12.92,2.33,3.22,2.5
20.890,2643,13.8,68.5,-25.0,12.92,2.34,3.22,2.5
20.930,2618,13.8,68.5,-25.0,12.94,2.28,3.22,2.5
20.970,2625,13.8,68.5,-25.0,12.93,2.32,3.22,2.5
21.010,2555,12.9,68.5,-25.0,12.95,2.26,3.22,2.5
21.050,2571,12.7,68.5,-25.0,12.92,2.27,3.22,2.5
21.090,2574,12.6,68.5,-25.0,12.95,2.26,3.21,2.5
21.130,2649,12.5,68.6,-25.0,12.94,2.34,3.21,2.5
21.170,2554,12.5,68.6,-25.0,12.93,2.22,3.20,2.5
21.210,2597,12.5,68.6,-25.0,12.92,2.23,3.23,2.5
21.250,2588,12.2,68.6,-25.0,12.94,2.28,3.20,2.5
21.290,2544,12.0,68.6,-25.0,12.94,2.21,3.21,2.5
21.330,2580,12.0,68.6,-25.0,12.92,2.27,3.20,2.5
21.370,2535,12.0,68.6,-25.0,12.93,2.17,3.21,2.5
21.410,2570,11.9,68.6,-25.0,12.95,2.22,3.22,2.5
21.450,2569,11.8,68.6,-25.0,12.93,2.28,3.19,2.5
21.490,2587,11.9,68.6,-25.0,12.94,2.26,3.21,2.5
21.530,2645,11.8,68.6,-25.0,12.95,2.34,3.19,2.5
21.570,2553,11.8,68.6,-25.0,12.93,2.24,3.22,2.5
21.610,2547,11.8,68.6,-25.0,12.93,2.26,3.19,2.5
21.650,2501,11.8,68.6,-25.0,12.95,2.17,3.21,2.5
21.690,2475,11.7,68.7,-25.0,12.94,2.11,3.21,2.5
21.730,2562,11.8,68.7,-25.0,12.95,2.24,3.20,2.5
21.770,2548,11.7,68.7,-25.0,12.94,2.22,3.21,2.5
21.810,2606,11.7,68.7,-25.0,12.93,2.28,3.19,2.5
21.850,2558,11.7,68.7,-25.0,12.94,2.22,3.20,2.5
21.890,2547,11.6,68.7,-25.0,12.95,2.19,3.21,2.5
21.930,2481,11.7,68.7,-25.0,12.93,2.14,3.20,2.5
21.970,2467,11.7,68.7,-25.0,12.96,2.13,3.20,2.5
22.010,2512,11.6,68.7,-25.0,12.93,2.17,3.21,2.5
22.050,2451,11.6,68.7,-25.0,12.94,2.11,3.21,2.5
22.090,2517,11.6,68.7,-25.0,12.95,2.16,3.20,2.5
22.130,2424,11.6,68.7,-25.0,12.95,2.05,3.21,2.5
22.170,2512,11.6,68.7,-25.0,12.94,2.12,3.21,2.5
22.210,2529,11.6,68.7,-25.0,12.95,2.17,3.20,2.5
22.250,2429,11.6,68.8,-25.0,12.95,2.08,3.21,2.5
22.290,2486,11.7,68.8,-25.0,12.95,2.14,3.21,2.5
22.330,2413,11.6,68.8,-25.0,12.94,2.09,3.20,2.5
22.370,2410,11.6,68.8,-25.0,12.95,2.06,3.21,2.5
22.410,2487,11.5,68.8,-25.0,12.94,2.11,3.21,2.5
22.450,2387,11.5,68.8,-25.0,12.95,2.04,3.21,2.5
22.490,2494,11.6,68.8,-25.0,12.94,2.15,3.20,2.5
22.530,2397,11.6,68.8,-25.0,12.95,2.01,3.21,2.5
22.570,2394,11.6,68.8,-25.0,12.96,2.00,3.21,2.5
22.610,2433,11.6,68.8,-25.0,12.94,2.05,3.21,2.5
22.650,2399,11.5,68.8,-25.0,12.94,2.04,3.21,2.5
22.690,2406,11.6,68.8,-25.0,12.94,2.05,3.20,2.5
22.730,2382,11.5,68.9,-25.0,12.96,2.01,3.21,2.5
22.770,2340,11.6,68.9,-25.0,12.95,1.94,3.22,2.5
22.810,2356,11.6,68.9,-25.0,12.94,1.98,3.22,2.5
22.850,2336,11.5,68.9,-25.0,12.94,1.96,3.22,2.5
22.890,2401,11.5,68.9,-25.0,12.94,2.00,3.22,2.5
22.930,2357,11.6,68.9,-25.0,12.94,1.94,3.21,2.5
22.970,2353,11.5,68.9,-25.0,12.96,1.99,3.22,2.5
23.010,2294,11.5,68.9,-25.0,12.96,1.93,3.21,2.5
23.050,2258,11.5,68.9,-25.0,12.96,1.89,3.22,2.5
23.090,2375,11.5,68.9,-25.0,12.95,1.96,3.22,2.5
23.130,2269,11.5,68.9,-25.0,12.97,1.81,3.23,2.5
23.170,2280,11.5,68.9,-25.0,12.95,1.90,3.22,2.5
23.210,2258,11.5,68.9,-25.0,12.96,1.87,3.22,2.5
23.250,2284,11.5,69.0,-25.0,12.95,1.90,3.23,2.5
23.290,2213,11.6,69.0,-25.0,12.95,1.81,3.22,2.5
23.330,2217,14.4,69.0,-25.0,12.95,1.87,3.23,2.5
23.370,2223,15.6,69.0,-25.0,12.95,1.82,3.24,2.5
23.410,2296,15.7,69.0,-25.0,12.95,1.90,3.24,2.5
23.450,2355,15.7,69.0,-25.0,12.94,1.97,3.25,2.5
23.490,2317,15.8,69.0,-25.0,12.94,1.95,3.25,2.5
23.530,2325,15.8,69.0,-25.0,12.94,1.94,3.25,2.5
23.570,2331,15.9,69.0,-25.0,12.97,1.93,3.25,2.5
23.610,2332,15.9,69.0,-25.0,12.95,1.92,3.25,2.5
23.650,2334,15.9,69.0,-25.0,12.96,1.96,3.25,2.5
23.690,2350,16.0,69.0,-25.0,12.96,1.97,3.25,2.5
23.730,2305,16.0,69.0,-25.0,12.96,1.89,3.25,2.5
23.770,2335,16.0,69.0,-25.0,12.95,1.94,3.26,2.5
23.810,2416,16.0,69.0,-25.0,12.95,2.04,3.26,2.5
23.850,2377,16.1,69.0,-25.0,12.94,2.00,3.26,2.5
23.890,2309,16.0,69.1,-25.0,12.95,1.93,3.26,2.5
23.930,2406,16.0,69.1,-25.0,12.97,2.01,3.25,2.5
23.970,2392,16.1,69.1,-25.0,12.95,1.97,3.25,2.5
24.010,2406,16.1,69.1,-25.0,12.96,2.04,3.26,2.5
24.050,2429,16.2,69.1,-25.0,12.95,2.03,3.25,2.5
24.090,2312,16.1,69.1,-25.0,12.95,1.93,3.26,2.5
24.130,2396,16.1,69.1,-25.0,12.94,1.99,3.25,2.5
24.170,2320,16.2,69.1,-25.0,12.95,1.96,3.25,2.5
24.210,2410,16.1,69.1,-25.0,12.96,2.08,3.25,2.5
24.250,2297,16.1,69.1,-25.0,12.95,1.94,3.25,2.5
24.290,2314,16.2,69.1,-25.0,12.95,1.92,3.25,2.5
24.330,2383,16.1,69.2,-25.0,12.94,1.99,3.25,2.5
24.370,2387,16.1,69.2,-25.0,12.95,2.03,3.25,2.5
24.410,2452,16.1,69.2,-25.0,12.95,2.10,3.25,2.5
24.450,2430,16.1,69.2,-25.0,12.97,2.07,3.25,2.5
24.490,2380,16.2,69.2,-25.0,12.96,1.96,3.25,2.5
24.530,2396,16.1,69.2,-25.0,12.95,2.02,3.25,2.5
24.570,2387,16.1,69.2,-25.0,12.95,2.01,3.26,2.5
24.610,2423,16.1,69.2,-25.0,12.95,2.06,3.26,2.5
24.650,2431,16.1,69.2,-25.0,12.95,2.06,3.25,2.5
24.690,2346,16.2,69.2,-25.0,12.95,1.93,3.25,2.5
24.730,2386,16.2,69.2,-25.0,12.96,2.03,3.26,2.5
24.770,2388,16.1,69.2,-25.0,12.96,2.03,3.25,2.5
24.810,2454,16.2,69.2,-25.0,12.95,2.11,3.24,2.5
24.850,2370,16.1,69.2,-25.0,12.95,2.02,3.25,2.5
24.890,2343,16.1,69.3,-25.0,12.95,1.97,3.26,2.5
24.930,2467,16.2,69.3,-25.0,12.94,2.11,3.25,2.5
24.970,2424,16.1,69.3,-25.0,12.96,2.09,3.26,2.5
25.010,2474,16.1,69.3,-25.0,12.95,2.13,3.24,2.5
25.050,2475,16.1,69.3,-25.0,12.96,2.11,3.25,2.5
25.090,2397,16.1,69.3,-25.0,12.95,2.04,3.26,2.5
25.130,2462,16.1,69.3,-25.0,12.97,2.11,3.25,2.5
25.170,2331,16.1,69.3,-25.0,12.95,1.99,3.25,2.5
25.210,2419,16.0,69.3,-25.0,12.96,2.10,3.24,2.5
25.250,2452,16.1,69.3,-25.0,12.95,2.08,3.25,2.5
25.290,2458,16.0,69.3,-25.0,12.94,2.13,3.25,2.5
25.330,2562,16.1,69.3,-25.0,12.95,2.22,3.25,2.5
25.370,2401,16.1,69.3,-25.0,12.96,2.04,3.25,2.5
25.410,2474,16.0,69.3,-25.0,12.96,2.09,3.26,2.5
25.450,2477,16.1,69.4,-25.0,12.95,2.08,3.25,2.5
25.490,2576,16.0,69.4,-25.0,12.96,2.23,3.25,2.5
25.530,2409,16.0,69.4,-25.0,12.95,2.10,3.25,2.5
25.570,2468,16.1,69.4,-25.0,12.94,2.15,3.24,2.5
25.610,2463,16.0,69.4,-25.0,12.97,2.14,3.24,2.5
25.650,2480,16.0,69.4,-25.0,12.95,2.14,3.25,2.5
25.690,2466,16.0,69.4,-25.0,12.96,2.13,3.25,2.5
25.730,2417,16.1,69.4,-25.0,12.95,2.11,3.24,2.5
25.770,2546,16.0,69.4,-25.0,12.95,2.22,3.26,2.5
25.810,2497,16.0,69.4,-25.0,12.96,2.18,3.24,2.5
25.850,2549,16.1,69.4,-25.0,12.96,2.23,3.25,2.5
25.890,2431,16.0,69.4,-25.0,12.97,2.10,3.24,2.5
25.930,2479,16.0,69.5,-25.0,12.95,2.16,3.25,2.5
25.970,2474,16.0,69.5,-25.0,12.97,2.24,3.23,2.5
26.010,2475,16.0,69.5,-25.0,12.95,2.15,3.25,2.5
26.050,2568,16.0,69.5,-25.0,12.95,2.27,3.25,2.5
26.090,2398,16.0,69.5,-25.0,12.96,2.06,3.24,2.5
26.130,2588,16.0,69.5,-25.0,12.96,2.22,3.26,2.5
26.170,2521,16.0,69.5,-25.0,12.95,2.15,3.25,2.5
26.210,2575,16.0,69.5,-25.0,12.96,2.26,3.24,2.5
26.250,2584,16.0,69.5,-25.0,12.96,2.24,3.25,2.5
26.290,2488,16.0,69.5,-25.0,12.95,2.13,3.24,2.5
26.330,2545,16.0,69.5,-25.0,12.96,2.22,3.25,2.5
26.370,2475,15.9,69.5,-25.0,12.96,2.13,3.25,2.5
26.410,2701,16.0,69.5,-25.0,12.94,2.37,3.24,2.5
26.450,2567,16.0,69.6,-25.0,12.95,2.25,3.25,2.5
26.490,2625,15.9,69.6,-25.0,12.96,2.34,3.24,2.5
26.530,2550,16.0,69.6,-25.0,12.96,2.30,3.25,2.5
26.570,2549,15.9,69.6,-25.0,12.95,2.27,3.24,2.5
26.610,2545,15.9,69.6,-25.0,12.96,2.25,3.25,2.5
26.650,2569,15.8,69.6,-25.0,12.96,2.29,3.25,2.5
26.690,2570,15.5,69.6,-25.0,12.96,2.29,3.23,2.5
26.730,2616,15.4,69.6,-25.0,12.96,2.30,3.25,2.5
26.770,2700,15.2,69.6,-25.0,12.96,2.43,3.24,2.5
26.810,2582,15.2,69.6,-25.0,12.94,2.30,3.25,2.5
26.850,2662,15.1,69.6,-25.0,12.95,2.41,3.23,2.5
26.890,2571,15.0,69.6,-25.0,12.95,2.28,3.24,2.5
26.930,2605,14.9,69.6,-25.0,12.95,2.31,3.23,2.5
26.970,2585,14.9,69.7,-25.0,12.96,2.31,3.24,2.5
27.010,2636,14.9,69.7,-25.0,12.95,2.37,3.23,2.5
27.050,2613,14.8,69.7,-25.0,12.96,2.30,3.24,2.5
27.090,2710,14.8,69.7,-25.0,12.96,2.43,3.23,2.5
27.130,2574,14.7,69.7,-25.0,12.96,2.29,3.24,2.5
27.170,2665,13.9,69.7,-25.0,12.96,2.33,3.22,2.5
27.210,2625,13.8,69.7,-25.0,12.96,2.33,3.23,2.5
27.250,2640,13.8,69.7,-25.0,12.97,2.35,3.22,2.5
27.290,2597,13.7,69.7,-25.0,12.96,2.34,3.23,2.5
27.330,2679,13.7,69.7,-25.0,12.96,2.42,3.22,2.5
27.370,2653,13.7,69.7,-25.0,12.97,2.41,3.23,2.5
27.410,2694,13.7,69.7,-25.0,12.96,2.45,3.22,2.5
27.450,2603,13.7,69.8,-25.0,12.95,2.35,3.23,2.5
27.490,2574,13.7,69.8,-25.0,12.96,2.28,3.22,2.5
27.530,2587,13.7,69.8,-25.0,12.96,2.29,3.23,2.5
27.570,2582,13.6,69.8,-25.0,12.96,2.29,3.22,2.5
27.610,2638,13.7,69.8,-25.0,12.95,2.39,3.24,2.5
27.650,2565,13.7,69.8,-25.0,12.98,2.32,3.22,2.5
27.690,2562,13.7,69.8,-25.0,12.95,2.27,3.23,2.5
27.730,2569,13.6,69.8,-25.0,12.95,2.29,3.23,2.5
27.770,2567,13.7,69.8,-25.0,12.96,2.26,3.22,2.5
27.810,2561,13.6,69.8,-25.0,12.96,2.26,3.23,2.5
27.850,2563,13.6,69.8,-25.0,12.97,2.28,3.21,2.5
27.890,2603,13.6,69.8,-25.0,12.95,2.35,3.24,2.5
27.930,2567,13.6,69.9,-25.0,12.97,2.29,3.21,2.5
27.970,2546,13.6,69.9,-25.0,12.96,2.24,3.23,2.5
28.010,2571,13.7,69.9,-25.0,12.95,2.28,3.23,2.5
28.050,2537,13.6,69.9,-25.0,12.96,2.22,3.22,2.5
28.090,2600,13.6,69.9,-25.0,12.97,2.33,3.23,2.5
28.130,2488,13.7,69.9,-25.0,12.96,2.25,3.22,2.5
28.170,2601,13.6,69.9,-25.0,12.96,2.31,3.23,2.5
28.210,2536,13.6,69.9,-25.0,12.96,2.26,3.23,2.5
28.250,2651,13.6,69.9,-25.0,12.97,2.33,3.22,2.5
28.290,2625,13.6,69.9,-25.0,12.96,2.34,3.23,2.5
28.330,2544,13.6,69.9,-25.0,12.96,2.27,3.22,2.5
28.370,2577,13.6,69.9,-25.0,12.96,2.34,3.23,2.5
28.410,2521,13.6,69.9,-25.0,12.97,2.26,3.22,2.5
28.450,2565,13.6,69.9,-25.0,12.95,2.27,3.23,2.5
28.490,2510,13.6,70.0,-25.0,12.95,2.20,3.23,2.5
28.530,2543,13.6,70.0,-25.0,12.96,2.26,3.22,2.5
28.570,2547,13.6,70.0,-25.0,12.96,2.25,3.23,2.5
28.610,2583,13.7,70.0,-25.0,12.97,2.31,3.23,2.5
28.650,2610,13.7,70.0,-25.0,12.97,2.39,3.23,2.5
28.690,2528,13.7,70.0,-25.0,12.98,2.26,3.23,2.5
28.730,2583,13.7,70.0,-25.0,12.95,2.29,3.22,2.5
28.770,2509,13.7,70.0,-25.0,12.96,2.22,3.23,2.5
28.810,2654,13.6,70.0,-25.0,12.96,2.37,3.21,2.5
28.850,2683,13.6,70.0,-25.0,12.95,2.40,3.23,2.5
28.890,2545,13.6,70.0,-25.0,12.95,2.30,3.23,2.5
28.930,2505,13.6,70.0,-25.0,12.96,2.24,3.22,2.5
28.970,2586,13.7,70.1,-25.0,12.95,2.33,3.23,2.5
29.010,2611,13.7,70.1,-25.0,12.97,2.35,3.22,2.5
29.050,2558,13.6,70.1,-25.0,12.96,2.25,3.23,2.5
29.090,2615,13.6,70.1,-25.0,12.96,2.37,3.22,2.5
29.130,2579,13.6,70.1,-25.0,12.96,2.32,3.23,2.5
29.170,2661,13.5,70.1,-25.0,12.96,2.41,3.22,2.5
29.210,2574,13.4,70.1,-25.0,12.97,2.30,3.23,2.5
29.250,2644,11.3,70.1,-25.0,12.95,2.36,3.21,2.5
29.290,2609,10.9,70.1,-25.0,12.96,2.31,3.22,2.5
29.330,2678,10.7,70.1,-25.0,12.96,2.43,3.19,2.5
29.370,2594,10.6,70.1,-25.0,12.97,2.30,3.21,2.5
29.410,2543,10.6,70.1,-25.0,12.98,2.26,3.19,2.5
29.450,2581,10.5,70.2,-25.0,12.98,2.31,3.21,2.5
29.490,2603,10.5,70.2,-25.0,12.98,2.34,3.19,2.5
29.530,2676,10.5,70.2,-25.0,12.97,2.42,3.20,2.5
29.570,2577,10.3,70.2,-25.0,12.96,2.29,3.19,2.5
29.610,2572,10.4,70.2,-25.0,12.98,2.28,3.19,2.5
29.650,2558,10.3,70.2,-25.0,12.96,2.30,3.19,2.5
29.690,2547,10.3,70.2,-25.0,12.98,2.27,3.19,2.5
29.730,2560,10.3,70.2,-25.0,12.95,2.29,3.20,2.5
29.770,2564,10.3,70.2,-25.0,12.96,2.29,3.19,2.5
29.810,2512,10.3,70.2,-25.0,12.96,2.21,3.19,2.5
29.850,2492,10.3,70.2,-25.0,12.96,2.22,3.20,2.5
29.890,2525,10.3,70.2,-25.0,12.99,2.25,3.19,2.5
29.930,2547,10.2,70.2,-25.0,12.97,2.25,3.20,2.5
29.970,2521,10.3,70.2,-25.0,12.98,2.23,3.20,2.5
30.010,2421,10.2,70.2,-25.0,12.96,2.10,3.19,2.5
30.050,2499,10.2,70.3,-25.0,12.98,2.19,3.20,2.5
30.090,2467,10.3,70.3,-25.0,12.96,2.16,3.20,2.5
30.130,2429,10.2,70.3,-25.0,12.97,2.14,3.19,2.5
30.170,2483,10.2,70.3,-25.0,12.97,2.19,3.20,2.5
30.210,2482,10.2,70.3,-25.0,12.96,2.16,3.19,2.5
30.250,2501,10.2,70.3,-25.0,12.97,2.16,3.20,2.5
30.290,2470,10.2,70.3,-25.0,12.98,2.14,3.19,2.5
30.330,2375,10.2,70.3,-25.0,12.98,2.05,3.20,2.5
30.370,2461,10.2,70.3,-25.0,12.96,2.14,3.20,2.5
30.410,2399,10.3,70.3,-25.0,12.96,2.09,3.20,2.5
30.450,2369,10.3,70.3,-25.0,12.97,2.04,3.20,2.5
30.490,2373,10.2,70.4,-25.0,12.98,2.04,3.20,2.5
30.530,2409,10.2,70.4,-25.0,12.98,2.10,3.21,2.5
30.570,2434,10.3,70.4,-25.0,12.97,2.14,3.20,2.5
30.610,2400,10.2,70.4,-25.0,12.98,2.08,3.20,2.5
30.650,2337,10.2,70.4,-25.0,12.98,1.97,3.21,2.5
30.690,2376,10.2,70.4,-25.0,12.99,2.06,3.20,2.5
30.730,2297,10.1,70.4,-25.0,12.98,1.98,3.20,2.5
30.770,2277,10.0,70.4,-25.0,12.98,1.94,3.21,2.5
30.810,2289,10.0,70.4,-25.0,12.97,1.92,3.21,2.5
30.850,2289,9.9,70.4,-25.0,12.97,1.95,3.21,2.5
30.890,2317,9.9,70.4,-25.0,12.96,1.97,3.21,2.5
