TIME,RPM,TPS,Marcha,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
121.650,2018,8.9,0,85.4,-25.0,12.88,1.56,3.25,2.5
121.690,1954,8.9,0,85.4,-25.0,12.90,1.46,3.24,2.5
121.730,1923,9.0,0,85.4,-25.0,12.90,1.48,3.25,2.5
121.770,1909,8.8,0,85.4,-25.0,12.88,1.48,3.25,2.5
121.810,1915,8.9,0,85.4,-25.0,12.88,1.45,3.25,2.5
121.850,1912,8.8,0,85.4,-25.0,12.89,1.50,3.24,2.5
121.890,1952,9.0,0,85.4,-25.0,12.89,1.55,3.24,2.5
121.930,2003,8.9,0,85.4,-25.0,12.89,1.56,3.24,2.5
121.970,1983,8.9,0,85.4,-25.0,12.89,1.56,3.24,2.5
122.010,1961,8.8,0,85.4,-25.0,12.90,1.51,3.24,2.5
122.050,1986,9.0,0,85.4,-25.0,12.90,1.55,3.24,2.5
122.090,1959,8.9,0,85.4,-25.0,12.89,1.51,3.24,2.5
122.130,1965,8.9,0,85.4,-25.0,12.87,1.51,3.25,2.5
122.170,2005,8.9,0,85.4,-25.0,12.89,1.57,3.24,2.5
122.210,2002,8.9,0,85.4,-25.0,12.90,1.59,3.24,2.5
122.250,1980,8.9,0,85.4,-25.0,12.90,1.51,3.24,2.5
122.290,1995,8.8,0,85.4,-25.0,12.88,1.56,3.24,2.5
122.330,2020,8.8,0,85.4,-25.0,12.88,1.57,3.23,2.5
122.370,2057,8.9,0,85.4,-25.0,12.89,1.59,3.24,2.5
122.410,2005,8.9,0,85.4,-25.0,12.88,1.59,3.24,2.5
122.450,1988,8.8,0,85.3,-25.0,12.88,1.52,3.24,2.5
122.490,2015,8.9,0,85.3,-25.0,12.89,1.56,3.24,2.5
122.530,2046,8.9,0,85.3,-25.0,12.89,1.60,3.24,2.5
122.570,2004,8.9,0,85.3,-25.0,12.88,1.54,3.24,2.5
122.610,2060,8.9,0,85.3,-25.0,12.90,1.63,3.24,2.5
122.650,2038,8.9,0,85.3,-25.0,12.89,1.60,3.24,2.5
122.690,2033,8.9,0,85.3,-25.0,12.88,1.63,3.23,2.5
122.730,2033,8.9,0,85.3,-25.0,12.88,1.57,3.23,2.5
122.770,2037,9.0,0,85.3,-25.0,12.89,1.63,3.24,2.5
122.810,2080,8.9,0,85.3,-25.0,12.87,1.67,3.24,2.5
122.850,2043,8.9,0,85.3,-25.0,12.88,1.56,3.24,2.5
122.890,2058,8.9,0,85.3,-25.0,12.89,1.63,3.23,2.5
122.930,2074,8.9,0,85.3,-25.0,12.88,1.64,3.23,2.5
122.970,2070,9.0,0,85.3,-25.0,12.87,1.63,3.24,2.5
123.010,2024,8.9,0,85.3,-25.0,12.90,1.57,3.24,2.5
123.050,2035,8.8,0,85.3,-25.0,12.90,1.62,3.23,2.5
123.090,2067,8.9,0,85.3,-25.0,12.88,1.63,3.24,2.5
123.130,2074,9.0,0,85.3,-25.0,12.89,1.58,3.24,2.5
123.170,2127,9.0,0,85.3,-25.0,12.90,1.72,3.23,2.5
123.210,2114,9.0,0,85.3,-25.0,12.88,1.65,3.23,2.5
123.250,2030,9.0,0,85.3,-25.0,12.90,1.54,3.24,2.5
123.290,2057,9.0,0,85.3,-25.0,12.89,1.70,3.24,2.5
123.330,2071,9.0,0,85.3,-25.0,12.88,1.62,3.23,2.5
123.370,2054,9.0,0,85.3,-25.0,12.89,1.60,3.23,2.5
123.410,2096,9.0,0,85.3,-25.0,12.88,1.67,3.24,2.5
123.450,2051,9.0,0,85.3,-25.0,12.87,1.61,3.24,2.5
123.490,2074,9.1,0,85.3,-25.0,12.89,1.61,3.24,2.5
123.530,2036,9.0,0,85.3,-25.0,12.90,1.59,3.24,2.5
123.570,2077,9.0,0,85.2,-25.0,12.88,1.68,3.23,2.5
123.610,2100,9.0,0,85.2,-25.0,12.89,1.64,3.24,2.5
123.650,2079,9.0,0,85.2,-25.0,12.88,1.66,3.24,2.5
123.690,2076,9.0,0,85.2,-25.0,12.88,1.67,3.24,2.5
123.730,2020,9.0,0,85.2,-25.0,12.89,1.56,3.23,2.5
123.770,2085,9.0,0,85.2,-25.0,12.88,1.67,3.24,2.5
123.810,2126,9.0,0,85.2,-25.0,12.86,1.69,3.24,2.5
123.850,2073,9.0,0,85.2,-25.0,12.89,1.59,3.23,2.5
123.890,2061,9.0,0,85.2,-25.0,12.88,1.62,3.23,2.5
123.930,2063,8.9,0,85.2,-25.0,12.87,1.63,3.24,2.5
123.970,2062,10.5,0,85.2,-25.0,12.89,1.63,3.24,2.5
124.010,2097,11.8,0,85.2,-25.0,12.89,1.66,3.23,2.5
124.050,2124,11.8,0,85.2,-25.0,12.88,1.71,3.25,2.5
124.090,2141,11.3,0,85.2,-25.0,12.89,1.71,3.24,2.5
124.130,2076,11.2,0,85.2,-25.0,12.88,1.56,3.25,2.5
124.170,2105,11.2,0,85.2,-25.0,12.86,1.67,3.25,2.5
124.210,2117,11.2,0,85.2,-25.0,12.89,1.69,3.25,2.5
124.250,2113,11.1,0,85.2,-25.0,12.89,1.66,3.25,2.5
124.290,2224,11.1,0,85.2,-25.0,12.87,1.82,3.24,2.5
124.330,2212,11.1,0,85.2,-25.0,12.88,1.76,3.25,2.5
124.370,2112,11.1,0,85.2,-25.0,12.87,1.65,3.26,2.5
124.410,2181,11.1,0,85.2,-25.0,12.87,1.74,3.25,2.5
124.450,2228,11.1,0,85.2,-25.0,12.88,1.81,3.25,2.5
124.490,2199,10.8,0,85.2,-25.0,12.89,1.74,3.24,2.5
124.530,2152,9.2,0,85.1,-25.0,12.87,1.69,3.25,2.5
124.570,2224,9.4,0,85.1,-25.0,12.88,1.85,3.24,2.5
124.610,2154,12.0,0,85.1,-25.0,12.89,1.74,3.23,2.5
124.650,2173,11.7,0,85.1,-25.0,12.89,1.78,3.24,2.5
124.690,2209,0.5,0,85.1,-25.0,12.87,1.76,3.24,2.5
124.730,2194,0.1,0,85.1,-25.0,12.90,1.81,3.19,2.5
124.770,2086,0.1,0,85.1,-25.0,12.88,1.65,3.19,2.5
124.810,1986,0.1,0,85.1,-25.0,12.88,1.46,3.18,2.5
124.850,1839,0.2,0,85.1,-25.0,12.89,1.33,3.20,2.5
124.890,1730,0.2,0,85.1,-25.0,12.90,1.23,3.20,2.5
124.930,1728,0.3,0,85.1,-25.0,12.91,1.39,3.20,2.5
124.970,2209,1.8,0,85.1,-25.0,12.88,1.81,3.19,2.5
125.010,2381,6.7,0,85.1,-25.0,12.85,1.98,3.16,2.5
125.050,2329,7.5,0,85.1,-25.0,12.87,1.89,3.15,2.5
125.090,2215,7.5,0,85.1,-25.0,12.88,1.79,3.19,2.5
125.130,2140,7.5,0,85.1,-25.0,12.89,1.62,3.20,2.5
125.170,1925,7.5,0,85.1,-25.0,12.88,1.38,3.22,2.5
125.210,1779,7.6,0,85.1,-25.0,12.90,1.33,3.24,2.5
125.250,1792,7.5,0,85.1,-25.0,12.89,1.31,3.25,2.5
125.290,1826,7.5,0,85.1,-25.0,12.88,1.37,3.24,2.5
125.330,1987,7.5,0,85.1,-25.0,12.91,1.59,3.23,2.5
125.370,2238,7.7,0,85.1,-25.0,12.89,1.78,3.22,2.5
125.410,2302,7.7,0,85.1,-25.0,12.89,1.87,3.21,2.5
125.450,2068,7.6,0,85.1,-25.0,12.88,1.48,3.22,2.5
125.490,1763,7.6,0,85.0,-25.0,12.91,1.27,3.24,2.5
125.530,1761,7.6,0,85.0,-25.0,12.89,1.35,3.25,2.5
125.570,1871,7.7,0,85.0,-25.0,12.90,1.56,3.24,2.5
125.610,2192,7.6,0,85.0,-25.0,12.89,1.77,3.23,2.5
125.650,2146,7.7,0,85.0,-25.0,12.89,1.67,3.22,2.5
125.690,1943,7.7,0,85.0,-25.0,12.89,1.44,3.23,2.5
125.730,1868,7.6,0,85.0,-25.0,12.89,1.41,3.24,2.5
125.770,2002,7.7,0,85.0,-25.0,12.91,1.60,3.24,2.5
125.810,2080,7.6,0,85.0,-25.0,12.88,1.66,3.22,2.5
125.850,2051,7.7,0,85.0,-25.0,12.90,1.51,3.23,2.5
125.890,1936,7.7,0,85.0,-25.0,12.90,1.47,3.24,2.5
125.930,2006,7.7,0,85.0,-25.0,12.90,1.56,3.23,2.5
125.970,2017,7.6,0,85.0,-25.0,12.88,1.54,3.23,2.5
126.010,1995,7.6,0,85.0,-25.0,12.89,1.59,3.23,2.5
126.050,2049,7.6,0,85.0,-25.0,12.89,1.61,3.23,2.5
126.090,1996,7.7,0,85.0,-25.0,12.90,1.52,3.23,2.5
126.130,2037,7.7,0,85.0,-25.0,12.89,1.62,3.23,2.5
126.170,2008,7.6,0,85.0,-25.0,12.89,1.54,3.22,2.5
126.210,1979,7.7,0,85.0,-25.0,12.89,1.49,3.23,2.5
126.250,2047,7.6,0,85.0,-25.0,12.89,1.60,3.23,2.5
126.290,2046,7.6,0,85.0,-25.0,12.90,1.58,3.23,2.5
126.330,2000,7.6,0,85.0,-25.0,12.91,1.52,3.22,2.5
126.370,1992,7.6,0,85.0,-25.0,12.90,1.58,3.23,2.5
126.410,2030,7.6,0,84.9,-25.0,12.89,1.57,3.23,2.5
126.450,2006,7.6,0,84.9,-25.0,12.91,1.54,3.23,2.5
126.490,2032,7.5,0,84.9,-25.0,12.89,1.62,3.23,2.5
126.530,2069,7.5,0,84.9,-25.0,12.89,1.62,3.23,2.5
126.570,2004,7.5,0,84.9,-25.0,12.90,1.54,3.23,2.5
126.610,1984,7.5,0,84.9,-25.0,12.91,1.58,3.23,2.5
126.650,1999,7.5,0,84.9,-25.0,12.91,1.54,3.23,2.5
126.690,2006,7.5,0,84.9,-25.0,12.91,1.56,3.23,2.5
126.730,2037,7.4,0,84.9,-25.0,12.89,1.62,3.23,2.5
126.770,1998,7.5,0,84.9,-25.0,12.88,1.52,3.23,2.5
126.810,1951,7.4,0,84.9,-25.0,12.91,1.51,3.23,2.5
126.850,2041,7.5,0,84.9,-25.0,12.90,1.70,3.22,2.5
126.890,2005,7.5,0,84.9,-25.0,12.90,1.54,3.22,2.5
126.930,1963,7.7,0,84.9,-25.0,12.89,1.52,3.23,2.5
126.970,2019,6.9,0,84.9,-25.0,12.89,1.59,3.23,2.5
127.010,2005,5.0,0,84.9,-25.0,12.89,1.55,3.22,2.5
127.050,2002,4.8,0,84.9,-25.0,12.91,1.54,3.22,2.5
127.090,1978,4.9,0,84.9,-25.0,12.91,1.53,3.22,2.5
127.130,1922,4.9,0,84.9,-25.0,12.91,1.45,3.22,2.5
127.170,1968,4.9,0,84.9,-25.0,12.91,1.53,3.21,2.5
127.210,1977,4.9,0,84.9,-25.0,12.91,1.54,3.21,2.5
127.250,2016,4.9,0,84.9,-25.0,12.89,1.53,3.21,2.5
127.290,1993,4.9,0,84.9,-25.0,12.89,1.55,3.21,2.5
127.330,1947,4.9,0,84.9,-25.0,12.89,1.46,3.21,2.5
127.370,1926,4.8,0,84.9,-25.0,12.90,1.47,3.21,2.5
127.410,1925,4.9,0,84.9,-25.0,12.90,1.49,3.21,2.5
127.450,1891,4.9,0,84.9,-25.0,12.90,1.41,3.22,2.5
127.490,1962,4.9,0,84.9,-25.0,12.90,1.51,3.22,2.5
127.530,1962,4.9,0,84.9,-25.0,12.89,1.50,3.22,2.5
127.570,1920,4.8,0,84.8,-25.0,12.89,1.44,3.22,2.5
127.610,1904,4.9,0,84.8,-25.0,12.90,1.46,3.22,2.5
127.650,1901,4.9,0,84.8,-25.0,12.89,1.47,3.22,2.5
127.690,1913,4.9,0,84.8,-25.0,12.88,1.43,3.22,2.5
127.730,1918,4.9,0,84.8,-25.0,12.89,1.47,3.22,2.5
127.770,1921,4.9,0,84.8,-25.0,12.90,1.46,3.22,2.5
127.810,1904,4.9,0,84.8,-25.0,12.89,1.45,3.22,2.5
127.850,1900,4.8,0,84.8,-25.0,12.89,1.46,3.22,2.5
127.890,1927,4.9,0,84.8,-25.0,12.89,1.47,3.22,2.5
127.930,1905,4.9,0,84.8,-25.0,12.90,1.46,3.22,2.5
127.970,1851,4.8,0,84.8,-25.0,12.89,1.38,3.22,2.5
128.010,1808,4.9,0,84.8,-25.0,12.89,1.32,3.22,2.5
128.050,1857,4.9,0,84.8,-25.0,12.89,1.43,3.22,2.5
128.090,1907,4.8,0,84.8,-25.0,12.88,1.44,3.22,2.5
128.130,1896,4.9,0,84.8,-25.0,12.89,1.41,3.22,2.5
128.170,1860,4.9,0,84.8,-25.0,12.89,1.39,3.22,2.5
128.210,1869,4.9,0,84.8,-25.0,12.89,1.38,3.22,2.5
128.250,1887,4.9,0,84.8,-25.0,12.89,1.44,3.23,2.5
128.290,1900,5.0,0,84.8,-25.0,12.88,1.42,3.22,2.5
128.330,1866,5.1,0,84.8,-25.0,12.89,1.35,3.22,2.5
128.370,1890,5.1,0,84.8,-25.0,12.88,1.43,3.23,2.5
128.410,1854,5.1,0,84.7,-25.0,12.90,1.38,3.22,2.5
128.450,1844,5.2,0,84.7,-25.0,12.88,1.39,3.23,2.5
128.490,1872,5.2,0,84.7,-25.0,12.89,1.42,3.22,2.5
128.530,1851,5.1,0,84.7,-25.0,12.89,1.37,3.23,2.5
128.570,1866,5.2,0,84.7,-25.0,12.89,1.44,3.22,2.5
128.610,1895,5.7,0,84.7,-25.0,12.88,1.44,3.23,2.5
128.650,1870,6.0,0,84.7,-25.0,12.88,1.40,3.23,2.5
128.690,1890,6.0,0,84.7,-25.0,12.89,1.43,3.22,2.5
128.730,1851,5.9,0,84.7,-25.0,12.88,1.34,3.23,2.5
128.770,1824,6.0,0,84.7,-25.0,12.88,1.40,3.23,2.5
128.810,1893,6.5,0,84.7,-25.0,12.89,1.45,3.23,2.5
128.850,1823,6.7,0,84.7,-25.0,12.91,1.32,3.23,2.5
128.890,1804,6.8,0,84.7,-25.0,12.89,1.37,3.23,2.5
128.930,1855,7.0,0,84.7,-25.0,12.89,1.39,3.23,2.5
128.970,1875,7.5,0,84.7,-25.0,12.87,1.43,3.23,2.5
129.010,1860,7.7,0,84.7,-25.0,12.90,1.37,3.24,2.5
129.050,1860,7.8,0,84.7,-25.0,12.88,1.36,3.25,2.5
129.090,1844,7.8,0,84.7,-25.0,12.89,1.41,3.24,2.5
129.130,1869,7.9,0,84.7,-25.0,12.89,1.41,3.24,2.5
129.170,1860,7.8,0,84.6,-25.0,12.89,1.38,3.25,2.5
129.210,1864,7.9,0,84.7,-25.0,12.89,1.42,3.24,2.5
129.250,1849,7.8,0,84.6,-25.0,12.88,1.35,3.24,2.5
129.290,1829,7.9,0,84.6,-25.0,12.89,1.41,3.25,2.5
129.330,1860,7.9,0,84.6,-25.0,12.90,1.38,3.25,2.5
129.370,1909,8.0,0,84.6,-25.0,12.88,1.43,3.25,2.5
129.410,1818,8.0,0,84.6,-25.0,12.89,1.34,3.25,2.5
129.450,1832,8.0,0,84.6,-25.0,12.89,1.41,3.25,2.5
129.490,1929,8.0,0,84.6,-25.0,12.89,1.44,3.24,2.5
129.530,1831,8.1,0,84.6,-25.0,12.89,1.34,3.24,2.5
129.570,1845,8.1,0,84.6,-25.0,12.89,1.41,3.25,2.5
129.610,1939,8.1,0,84.6,-25.0,12.89,1.51,3.24,2.5
129.650,1802,8.1,0,84.6,-25.0,12.90,1.31,3.24,2.5
129.690,1832,8.2,0,84.6,-25.0,12.89,1.36,3.25,2.5
129.730,1963,8.2,0,84.6,-25.0,12.89,1.51,3.24,2.5
129.770,1941,8.2,0,84.6,-25.0,12.89,1.39,3.24,2.5
129.810,1807,8.2,0,84.6,-25.0,12.89,1.37,3.24,2.5
129.850,1888,8.2,0,84.6,-25.0,12.90,1.42,3.25,2.5
129.890,1935,8.2,0,84.6,-25.0,12.89,1.49,3.25,2.5
129.930,1958,10.0,0,84.6,-25.0,12.89,1.52,3.24,2.5
129.970,1883,11.5,0,84.5,-25.0,12.89,1.38,3.25,2.5
130.010,1848,11.6,0,84.5,-25.0,12.89,1.39,3.25,2.5
130.050,1908,11.6,0,84.5,-25.0,12.91,1.53,3.26,2.5
130.090,1936,11.6,0,84.5,-25.0,12.90,1.46,3.26,2.5
130.130,1879,11.5,0,84.5,-25.0,12.88,1.44,3.26,2.5
130.170,1923,11.5,0,84.5,-25.0,12.89,1.48,3.26,2.5
130.210,1980,11.6,0,84.5,-25.0,12.89,1.48,3.26,2.5
130.250,1928,11.6,0,84.5,-25.0,12.90,1.46,3.26,2.5
130.290,1960,11.6,0,84.5,-25.0,12.91,1.48,3.27,2.5
130.330,1934,11.6,0,84.5,-25.0,12.89,1.47,3.26,2.5
130.370,1972,11.5,0,84.5,-25.0,12.89,1.53,3.26,2.5
130.410,2013,11.6,0,84.5,-25.0,12.87,1.57,3.26,2.5
130.450,1987,11.6,0,84.5,-25.0,12.89,1.47,3.26,2.5
130.490,1932,11.5,0,84.5,-25.0,12.89,1.46,3.26,2.5
130.530,2047,11.6,0,84.5,-25.0,12.89,1.58,3.26,2.5
130.570,2009,11.6,0,84.5,-25.0,12.88,1.55,3.26,2.5
130.610,1981,11.6,0,84.5,-25.0,12.90,1.56,3.26,2.5
130.650,1979,11.6,0,84.5,-25.0,12.91,1.48,3.27,2.5
130.690,1969,11.6,0,84.4,-25.0,12.91,1.54,3.26,2.5
130.730,2008,11.6,0,84.4,-25.0,12.91,1.57,3.26,2.5
130.770,2032,11.6,0,84.4,-25.0,12.89,1.51,3.26,2.5
130.810,1997,11.6,0,84.4,-25.0,12.89,1.60,3.26,2.5
130.850,2095,11.6,0,84.4,-25.0,12.89,1.66,3.26,2.5
130.890,2057,11.6,0,84.4,-25.0,12.90,1.57,3.26,2.5
130.930,1969,11.6,0,84.4,-25.0,12.91,1.55,3.26,2.5
130.970,2155,11.6,0,84.4,-25.0,12.89,1.72,3.25,2.5
131.010,2064,11.6,0,84.4,-25.0,12.89,1.57,3.26,2.5
131.050,2007,11.6,0,84.4,-25.0,12.89,1.62,3.26,2.5
131.090,2078,11.6,0,84.4,-25.0,12.90,1.67,3.26,2.5
131.130,2031,11.5,0,84.4,-25.0,12.88,1.57,3.26,2.5
131.170,2073,11.5,0,84.4,-25.0,12.88,1.65,3.25,2.5
131.210,2098,11.6,0,84.4,-25.0,12.90,1.64,3.25,2.5
131.250,2146,11.6,0,84.4,-25.0,12.89,1.66,3.26,2.5
131.290,2148,10.6,0,84.4,-25.0,12.87,1.67,3.26,2.5
131.330,2054,10.3,0,84.4,-25.0,12.90,1.61,3.25,2.5
131.370,2059,10.2,0,84.4,-25.0,12.90,1.60,3.25,2.5
131.410,2068,10.2,0,84.4,-25.0,12.88,1.61,3.25,2.5
131.450,2120,10.2,0,84.4,-25.0,12.89,1.68,3.25,2.5
131.490,2099,10.2,0,84.4,-25.0,12.91,1.60,3.25,2.5
131.530,2102,10.2,0,84.3,-25.0,12.90,1.64,3.25,2.5
131.570,2164,10.1,0,84.3,-25.0,12.88,1.73,3.24,2.5
131.610,2124,9.9,0,84.3,-25.0,12.89,1.66,3.24,2.5
131.650,2085,8.4,0,84.3,-25.0,12.89,1.60,3.24,2.5
131.690,2091,8.1,0,84.3,-25.0,12.88,1.66,3.23,2.5
131.730,2054,8.0,0,84.3,-25.0,12.90,1.60,3.23,2.5
131.770,2192,8.4,0,84.3,-25.0,12.89,1.71,3.23,2.5
131.810,2189,8.5,0,84.3,-25.0,12.88,1.73,3.22,2.5
131.850,2062,8.5,0,84.3,-25.0,12.87,1.64,3.23,2.5
131.890,2147,8.4,0,84.3,-25.0,12.89,1.68,3.24,2.5
131.930,2135,8.3,0,84.3,-25.0,12.90,1.67,3.22,2.5
131.970,2045,8.2,0,84.3,-25.0,12.89,1.63,3.23,2.5
132.010,2134,8.3,0,84.3,-25.0,12.87,1.70,3.23,2.5
132.050,2078,8.2,0,84.3,-25.0,12.89,1.61,3.23,2.5
132.090,2115,8.2,0,84.3,-25.0,12.90,1.71,3.22,2.5
132.130,2202,8.2,0,84.3,-25.0,12.88,1.77,3.22,2.5
132.170,2085,8.2,0,84.3,-25.0,12.90,1.60,3.22,2.5
132.210,2064,8.2,0,84.3,-25.0,12.89,1.66,3.23,2.5
132.250,2117,8.2,0,84.3,-25.0,12.88,1.68,3.22,2.5
132.290,2053,8.2,0,84.3,-25.0,12.88,1.57,3.23,2.5
132.330,2101,8.2,0,84.3,-25.0,12.90,1.68,3.22,2.5
132.370,2095,8.4,0,84.3,-25.0,12.89,1.67,3.22,2.5
132.410,2097,8.6,0,84.3,-25.0,12.89,1.63,3.23,2.5
132.450,2095,8.7,0,84.2,-25.0,12.90,1.61,3.23,2.5
132.490,2082,8.7,0,84.3,-25.0,12.90,1.65,3.23,2.5
132.530,2075,8.7,0,84.2,-25.0,12.90,1.64,3.22,2.5
132.570,2103,8.7,0,84.2,-25.0,12.89,1.65,3.22,2.5
132.610,2029,8.8,0,84.2,-25.0,12.89,1.57,3.23,2.5
132.650,2030,8.7,0,84.2,-25.0,12.89,1.61,3.23,2.5
132.690,2076,8.7,0,84.2,-25.0,12.89,1.61,3.23,2.5
132.730,2041,8.7,0,84.2,-25.0,12.89,1.60,3.23,2.5
132.770,2027,8.7,0,84.2,-25.0,12.90,1.56,3.23,2.5
132.810,2061,8.7,0,84.2,-25.0,12.90,1.57,3.23,2.5
132.850,2091,8.7,0,84.2,-25.0,12.88,1.67,3.22,2.5
132.890,2008,8.7,0,84.2,-25.0,12.89,1.56,3.23,2.5
132.930,2034,8.8,0,84.2,-25.0,12.88,1.58,3.24,2.5
132.970,2106,8.8,0,84.2,-25.0,12.90,1.67,3.23,2.5
133.010,2037,8.8,0,84.2,-25.0,12.90,1.51,3.24,2.5
133.050,1990,9.1,0,84.2,-25.0,12.89,1.54,3.24,2.5
133.090,2112,10.6,0,84.2,-25.0,12.89,1.73,3.23,2.5
133.130,2074,10.7,0,84.2,-25.0,12.88,1.56,3.24,2.5
133.170,1990,10.7,0,84.2,-25.0,12.90,1.56,3.24,2.5
133.210,2025,10.7,0,84.2,-25.0,12.90,1.59,3.25,2.5
133.250,2052,10.7,0,84.2,-25.0,12.88,1.60,3.25,2.5
133.290,2063,10.7,0,84.2,-25.0,12.89,1.60,3.25,2.5
133.330,2057,10.7,0,84.2,-25.0,12.90,1.59,3.24,2.5
133.370,2092,10.8,0,84.2,-25.0,12.89,1.65,3.25,2.5
133.410,2126,10.8,0,84.2,-25.0,12.88,1.63,3.25,2.5
133.450,2056,10.8,0,84.2,-25.0,12.90,1.57,3.25,2.5
133.490,2054,10.8,0,84.2,-25.0,12.89,1.60,3.26,2.5
133.530,2102,10.8,0,84.1,-25.0,12.87,1.65,3.26,2.5
133.570,2100,10.9,0,84.1,-25.0,12.89,1.66,3.25,2.5
133.610,2071,10.8,0,84.1,-25.0,12.90,1.63,3.25,2.5
133.650,2098,10.8,0,84.1,-25.0,12.87,1.65,3.24,2.5
133.690,2109,10.8,0,84.1,-25.0,12.88,1.67,3.25,2.5
133.730,2090,10.9,0,84.1,-25.0,12.90,1.64,3.25,2.5
133.770,2137,10.8,0,84.1,-25.0,12.88,1.69,3.25,2.5
133.810,2111,10.8,0,84.1,-25.0,12.88,1.66,3.24,2.5
133.850,2078,10.7,0,84.1,-25.0,12.89,1.66,3.25,2.5
133.890,2077,10.8,0,84.1,-25.0,12.88,1.62,3.25,2.5
133.930,2074,10.8,0,84.1,-25.0,12.87,1.66,3.25,2.5
133.970,2113,10.8,0,84.1,-25.0,12.88,1.70,3.25,2.5
134.010,2071,10.8,0,84.1,-25.0,12.90,1.63,3.25,2.5
134.050,2106,10.8,0,84.1,-25.0,12.88,1.67,3.24,2.5
134.090,2151,10.8,0,84.1,-25.0,12.86,1.72,3.24,2.5
134.130,2080,10.8,0,84.1,-25.0,12.89,1.62,3.25,2.5
134.170,2160,10.8,0,84.1,-25.0,12.89,1.70,3.24,2.5
134.210,2138,10.8,0,84.1,-25.0,12.88,1.65,3.25,2.5
134.250,2033,10.8,0,84.1,-25.0,12.88,1.62,3.25,2.5
134.290,2153,10.8,0,84.1,-25.0,12.89,1.69,3.25,2.5
134.330,2142,10.8,0,84.1,-25.0,12.89,1.69,3.25,2.5
134.370,2100,10.7,0,84.1,-25.0,12.88,1.63,3.25,2.5
134.410,2079,10.8,0,84.1,-25.0,12.88,1.63,3.25,2.5
134.450,2129,10.7,0,84.1,-25.0,12.90,1.65,3.24,2.5
134.490,2121,10.7,0,84.1,-25.0,12.88,1.65,3.25,2.5
134.530,2123,10.8,0,84.1,-25.0,12.88,1.66,3.25,2.5
134.570,2115,10.8,0,84.1,-25.0,12.89,1.62,3.24,2.5
134.610,2096,10.9,0,84.0,-25.0,12.88,1.66,3.25,2.5
134.650,2169,11.0,0,84.1,-25.0,12.87,1.71,3.24,2.5
134.690,2100,11.0,0,84.0,-25.0,12.89,1.64,3.25,2.5
134.730,2073,11.0,0,84.1,-25.0,12.89,1.67,3.24,2.5
134.770,2124,11.0,0,84.0,-25.0,12.89,1.70,3.25,2.5
134.810,2066,11.0,0,84.0,-25.0,12.88,1.60,3.25,2.5
134.850,2152,11.0,0,84.0,-25.0,12.88,1.72,3.25,2.5
134.890,2165,11.1,0,84.0,-25.0,12.89,1.76,3.24,2.5
134.930,2094,11.1,0,84.0,-25.0,12.87,1.63,3.25,2.5
134.970,2184,11.2,0,84.0,-25.0,12.87,1.73,3.25,2.5
135.010,2149,11.3,0,84.0,-25.0,12.90,1.72,3.25,2.5
135.050,2104,11.2,0,84.0,-25.0,12.89,1.65,3.25,2.5
135.090,2058,11.2,0,84.0,-25.0,12.89,1.58,3.25,2.5
135.130,2111,11.2,0,84.0,-25.0,12.88,1.70,3.25,2.5
135.170,2172,11.2,0,84.0,-25.0,12.89,1.77,3.25,2.5
135.210,2081,11.2,0,84.0,-25.0,12.90,1.58,3.25,2.5
135.250,2093,11.2,0,84.0,-25.0,12.90,1.66,3.26,2.5
135.290,2156,11.2,0,84.0,-25.0,12.88,1.72,3.25,2.5
135.330,2108,11.2,0,84.0,-25.0,12.89,1.62,3.24,2.5
135.370,2179,11.2,0,84.0,-25.0,12.90,1.68,3.24,2.5
135.410,2093,11.2,0,84.0,-25.0,12.87,1.65,3.25,2.5
135.450,2166,11.2,0,84.0,-25.0,12.88,1.72,3.25,2.5
135.490,2149,11.2,0,84.0,-25.0,12.90,1.64,3.25,2.5
135.530,2062,11.2,0,84.0,-25.0,12.88,1.63,3.25,2.5
135.570,2203,11.2,0,84.0,-25.0,12.88,1.79,3.25,2.5
135.610,2111,11.3,0,83.9,-25.0,12.90,1.60,3.24,2.5
135.650,2102,11.2,0,83.9,-25.0,12.89,1.68,3.25,2.5
135.690,2117,11.2,0,83.9,-25.0,12.87,1.70,3.25,2.5
135.730,2073,11.3,0,83.9,-25.0,12.89,1.63,3.25,2.5
135.770,2179,11.2,0,83.9,-25.0,12.89,1.74,3.26,2.5
135.810,2090,11.2,0,83.9,-25.0,12.87,1.64,3.25,2.5
135.850,2122,11.2,0,83.9,-25.0,12.89,1.71,3.24,2.5
135.890,2147,11.2,0,83.9,-25.0,12.89,1.63,3.25,2.5
135.930,2056,11.2,0,83.9,-25.0,12.88,1.61,3.25,2.5
135.970,2120,11.3,0,83.9,-25.0,12.87,1.74,3.26,2.5
136.010,2177,11.3,0,83.9,-25.0,12.88,1.68,3.24,2.5
136.050,2116,11.2,0,83.9,-25.0,12.89,1.65,3.24,2.5
136.090,2097,11.2,0,83.9,-25.0,12.89,1.67,3.25,2.5
136.130,2150,11.3,0,83.9,-25.0,12.86,1.70,3.25,2.5
136.170,2083,11.2,0,83.9,-25.0,12.88,1.57,3.25,2.5
136.210,2142,11.3,0,83.9,-25.0,12.90,1.71,3.25,2.5
136.250,2182,11.3,0,83.9,-25.0,12.88,1.70,3.26,2.5
