TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
15.490,2239,16.0,76.6,-25.0,12.74,1.65,3.22,2.5
15.530,2214,16.0,76.6,-25.0,12.74,1.66,3.22,2.5
15.570,2305,16.0,76.6,-25.0,12.74,1.76,3.23,2.5
15.610,2206,16.0,76.6,-25.0,12.72,1.66,3.23,2.5
15.650,2291,16.0,76.6,-25.0,12.72,1.73,3.23,2.5
15.690,2240,14.6,76.7,-25.0,12.75,1.61,3.18,2.5
15.730,2245,14.1,76.7,-25.0,12.74,1.74,3.15,2.5
15.770,2351,13.9,76.7,-25.0,12.75,1.83,3.17,2.5
15.810,2287,13.7,76.7,-25.0,12.72,1.72,3.18,2.5
15.850,2257,12.1,76.7,-25.0,12.74,1.68,3.20,2.5
15.890,2192,11.7,76.7,-25.0,12.75,1.63,3.19,2.5
15.930,2238,11.6,76.7,-25.0,12.75,1.71,3.17,2.5
15.970,2303,11.5,76.7,-25.0,12.74,1.74,3.18,2.5
16.010,2228,11.4,76.7,-25.0,12.74,1.68,3.19,2.5
16.050,2233,10.0,76.7,-25.0,12.74,1.75,3.20,2.5
16.090,2248,9.8,76.7,-25.0,12.73,1.71,3.19,2.5
16.130,2156,9.8,76.7,-25.0,12.75,1.61,3.19,2.5
16.170,2194,9.8,76.7,-25.0,12.75,1.70,3.19,2.5
16.210,2257,9.8,76.7,-25.0,12.74,1.75,3.19,2.5
16.250,2183,9.7,76.7,-25.0,12.75,1.65,3.19,2.5
16.290,2252,9.8,76.7,-25.0,12.75,1.70,3.19,2.5
16.330,2233,9.7,76.7,-25.0,12.74,1.73,3.19,2.5
16.370,2129,9.7,76.7,-25.0,12.75,1.59,3.19,2.5
16.410,2176,9.6,76.8,-25.0,12.73,1.65,3.19,2.5
16.450,2166,9.6,76.8,-25.0,12.73,1.59,3.19,2.5
16.490,2188,9.7,76.8,-25.0,12.74,1.68,3.19,2.5
16.530,2186,9.6,76.8,-25.0,12.75,1.61,3.19,2.5
16.570,2113,9.6,76.8,-25.0,12.76,1.50,3.19,2.5
16.610,2176,9.6,76.8,-25.0,12.76,1.63,3.19,2.5
16.650,2174,9.6,76.8,-25.0,12.75,1.63,3.19,2.5
16.690,2130,9.6,76.8,-25.0,12.75,1.56,3.20,2.5
16.730,2113,9.6,76.8,-25.0,12.74,1.55,3.20,2.5
16.770,2137,9.5,76.8,-25.0,12.74,1.63,3.20,2.5
16.810,2100,9.6,76.8,-25.0,12.75,1.55,3.20,2.5
16.850,2073,9.5,76.8,-25.0,12.76,1.50,3.20,2.5
16.890,2098,9.5,76.8,-25.0,12.76,1.60,3.20,2.5
16.930,2126,9.5,76.8,-25.0,12.74,1.61,3.20,2.5
16.970,2093,9.5,76.8,-25.0,12.75,1.53,3.20,2.5
17.010,2093,9.5,76.8,-25.0,12.77,1.57,3.20,2.5
17.050,2063,9.5,76.8,-25.0,12.76,1.54,3.20,2.5
17.090,2085,9.5,76.8,-25.0,12.76,1.54,3.20,2.5
17.130,2074,9.5,76.8,-25.0,12.75,1.55,3.21,2.5
17.170,2047,9.5,76.9,-25.0,12.76,1.55,3.21,2.5
17.210,2053,9.5,76.9,-25.0,12.75,1.50,3.20,2.5
17.250,2020,9.4,76.9,-25.0,12.75,1.48,3.20,2.5
17.290,2048,9.5,76.9,-25.0,12.75,1.52,3.20,2.5
17.330,2043,9.5,76.9,-25.0,12.75,1.44,3.20,2.5
17.370,1987,9.5,76.9,-25.0,12.76,1.47,3.20,2.5
17.410,2038,9.5,76.9,-25.0,12.75,1.50,3.20,2.5
17.450,1956,9.5,76.9,-25.0,12.77,1.37,3.21,2.5
17.490,2004,9.5,76.9,-25.0,12.75,1.51,3.20,2.5
17.530,2084,9.5,76.9,-25.0,12.76,1.45,3.20,2.5
17.570,1977,9.4,76.9,-25.0,12.75,1.40,3.21,2.5
17.610,2066,9.4,76.9,-25.0,12.76,1.49,3.20,2.5
17.650,1954,9.4,76.9,-25.0,12.77,1.36,3.21,2.5
17.690,1949,9.4,77.0,-25.0,12.76,1.46,3.21,2.5
17.730,2046,9.4,77.0,-25.0,12.74,1.44,3.21,2.5
17.770,1855,9.4,77.0,-25.0,12.76,1.30,3.21,2.5
17.810,1907,9.4,77.0,-25.0,12.78,1.37,3.22,2.5
17.850,1942,9.4,77.0,-25.0,12.74,1.42,3.21,2.5
17.890,1967,9.4,77.0,-25.0,12.76,1.42,3.21,2.5
17.930,1942,9.4,77.0,-25.0,12.77,1.40,3.21,2.5
17.970,1913,9.5,77.0,-25.0,12.76,1.38,3.21,2.5
18.010,1886,9.5,77.0,-25.0,12.75,1.34,3.21,2.5
18.050,1885,9.4,77.0,-25.0,12.75,1.39,3.21,2.5
18.090,1902,9.4,77.0,-25.0,12.77,1.40,3.21,2.5
18.130,1896,9.4,77.0,-25.0,12.77,1.33,3.21,2.5
18.170,1858,9.4,77.0,-25.0,12.77,1.31,3.21,2.5
18.210,1932,9.4,77.0,-25.0,12.76,1.41,3.21,2.5
18.250,1935,9.4,77.0,-25.0,12.76,1.37,3.21,2.5
18.290,1770,9.4,77.0,-25.0,12.77,1.21,3.22,2.5
18.330,1766,9.4,77.1,-25.0,12.76,1.23,3.22,2.5
18.370,1860,9.4,77.1,-25.0,12.77,1.33,3.22,2.5
18.410,1794,9.4,77.1,-25.0,12.79,1.18,3.22,2.5
18.450,1721,9.4,77.1,-25.0,12.76,1.25,3.22,2.5
18.490,1904,9.4,77.1,-25.0,12.78,1.34,3.22,2.5
18.530,1798,9.4,77.1,-25.0,12.76,1.21,3.22,2.5
18.570,1724,9.4,77.1,-25.0,12.76,1.19,3.23,2.5
18.610,1702,9.4,77.1,-25.0,12.78,1.15,3.22,2.5
18.650,1697,9.4,77.1,-25.0,12.76,1.14,3.22,2.5
18.690,1764,9.4,77.1,-25.0,12.75,1.18,3.23,2.5
18.730,1775,9.4,77.1,-25.0,12.78,1.23,3.22,2.5
18.770,1755,9.4,77.1,-25.0,12.75,1.18,3.22,2.5
18.810,1685,9.4,77.1,-25.0,12.76,1.10,3.22,2.5
18.850,1628,9.4,77.1,-25.0,12.76,1.10,3.22,2.5
18.890,1666,9.4,77.1,-25.0,12.77,1.11,3.21,2.5
18.930,1700,9.5,77.1,-25.0,12.76,1.10,3.15,2.5
18.970,1653,9.4,77.2,-25.0,12.78,1.03,3.20,2.5
19.010,1610,9.4,77.2,-25.0,12.80,1.13,3.21,2.5
19.050,1687,9.5,77.2,-25.0,12.79,1.13,3.22,2.5
19.090,1660,9.4,77.2,-25.0,12.78,1.06,3.22,2.5
19.130,1570,9.4,77.2,-25.0,12.78,1.01,3.23,2.5
19.170,1646,9.5,77.2,-25.0,12.78,1.08,3.23,2.5
19.210,1618,9.4,77.2,-25.0,12.77,1.01,3.24,2.5
19.250,1515,9.4,77.2,-25.0,12.78,1.04,3.24,2.5
19.290,1582,9.4,77.2,-25.0,12.77,1.11,3.20,2.5
19.330,1688,10.2,77.2,-25.0,12.78,1.08,3.16,2.5
19.370,1591,10.3,77.2,-25.0,12.77,0.90,3.22,2.5
19.410,1425,10.3,77.2,-25.0,12.76,0.92,3.22,2.5
19.450,1515,10.4,77.2,-25.0,12.77,1.09,3.19,2.5
19.490,1650,10.4,77.2,-25.0,12.79,1.06,3.07,2.5
19.530,1584,11.1,77.3,-25.0,12.81,1.00,3.11,2.5
19.570,1482,11.2,77.3,-25.0,12.78,0.88,3.08,2.5
19.610,1448,12.4,77.3,-25.0,12.79,1.00,3.16,2.5
19.650,1478,14.4,77.3,-25.0,12.80,0.95,3.21,2.5
19.690,1435,14.9,77.3,-25.0,12.78,0.87,3.22,2.5
19.730,1434,15.2,77.3,-25.0,12.77,0.92,3.18,2.5
19.770,1471,15.3,77.3,-25.0,12.78,0.94,3.15,2.5
19.810,1491,15.4,77.3,-25.0,12.78,0.83,3.23,2.5
19.850,1412,16.2,77.3,-25.0,12.79,0.88,3.24,2.5
19.890,1370,16.5,77.3,-25.0,12.77,0.82,3.25,2.5
19.930,1265,16.5,77.3,-25.0,12.79,0.71,3.13,2.5
19.970,1329,16.9,77.3,-25.0,12.77,0.81,3.14,2.5
20.010,1475,18.8,77.3,-25.0,12.80,0.93,3.21,2.5
20.050,1474,19.0,77.3,-25.0,12.76,0.83,3.23,2.5
20.090,1330,19.1,77.3,-25.0,12.75,0.65,3.24,2.5
20.130,1133,19.2,77.3,-25.0,12.68,0.60,3.19,2.5
20.170,1120,20.4,77.4,-25.0,12.71,0.58,3.24,2.5
20.210,1104,21.3,77.4,-25.0,12.84,0.79,3.15,2.5
20.250,1356,21.6,77.4,-25.0,12.78,0.75,3.19,2.5
20.290,1213,21.9,77.4,-25.0,12.76,0.66,3.22,2.5
20.330,1195,25.6,77.4,-25.0,12.76,0.72,3.22,2.5
20.370,1211,28.8,77.4,-25.0,12.70,0.59,3.11,2.5
20.410,1141,29.2,77.4,-25.0,12.81,0.74,3.12,2.5
20.450,1232,29.3,77.4,-25.0,12.75,0.67,3.09,2.5
20.490,1250,29.4,77.4,-25.0,12.82,0.78,3.17,2.5
20.530,1293,29.4,77.4,-25.0,12.78,0.85,3.22,2.5
20.570,1351,29.5,77.4,-25.0,12.82,0.86,3.25,2.5
20.610,1350,29.5,77.4,-25.0,12.78,0.81,3.26,2.5
20.650,1348,29.6,77.4,-25.0,12.78,0.87,3.27,2.5
20.690,1480,29.6,77.4,-25.0,12.79,0.94,3.27,2.5
20.730,1510,29.7,77.4,-25.0,12.79,1.00,3.27,2.5
20.770,1600,29.7,77.4,-25.0,12.78,1.04,3.21,2.5
20.810,1606,29.7,77.4,-25.0,12.81,1.11,3.18,2.5
20.850,1659,29.7,77.5,-25.0,12.81,1.09,3.17,2.5
20.890,1599,29.7,77.5,-25.0,12.81,1.10,3.14,2.5
20.930,1771,29.8,77.5,-25.0,12.81,1.19,3.17,2.5
20.970,1636,29.7,77.5,-25.0,12.78,1.09,3.15,2.5
21.010,1675,29.8,77.5,-25.0,12.79,1.09,3.21,2.5
21.050,1714,29.8,77.5,-25.0,12.81,1.23,3.22,2.5
21.090,1813,29.8,77.5,-25.0,12.79,1.18,3.25,2.5
21.130,1761,29.8,77.5,-25.0,12.79,1.21,3.27,2.5
21.170,1771,29.7,77.5,-25.0,12.80,1.25,3.28,2.5
21.210,1865,29.8,77.5,-25.0,12.78,1.30,3.27,2.5
21.250,1879,29.8,77.5,-25.0,12.78,1.31,3.27,2.5
21.290,1877,29.6,77.5,-25.0,12.81,1.31,3.25,2.5
21.330,1874,29.4,77.5,-25.0,12.79,1.31,3.19,2.5
21.370,1881,29.3,77.5,-25.0,12.79,1.36,3.15,2.5
21.410,1979,29.3,77.6,-25.0,12.80,1.43,3.17,2.5
21.450,2082,29.3,77.6,-25.0,12.81,1.53,3.21,2.5
21.490,2006,29.3,77.6,-25.0,12.81,1.45,3.20,2.5
21.530,2052,28.3,77.6,-25.0,12.79,1.52,3.15,2.5
21.570,2094,28.1,77.6,-25.0,12.81,1.54,3.16,2.5
21.610,2107,28.0,77.6,-25.0,12.79,1.56,3.16,2.5
21.650,2200,28.0,77.6,-25.0,12.80,1.70,3.18,2.5
21.690,2157,28.0,77.6,-25.0,12.80,1.61,3.23,2.5
21.730,2198,27.9,77.6,-25.0,12.79,1.68,3.25,2.5
21.770,2287,26.9,77.6,-25.0,12.80,1.80,3.25,2.5
21.810,2305,26.5,77.6,-25.0,12.79,1.81,3.26,2.5
21.850,2351,21.1,77.6,-25.0,12.80,1.84,3.26,2.5
21.890,2404,11.7,77.6,-25.0,12.80,1.86,3.24,2.5
21.930,2437,10.5,77.6,-25.0,12.81,1.92,3.22,2.5
21.970,2411,10.4,77.6,-25.0,12.80,1.90,3.21,2.5
22.010,2417,10.4,77.6,-25.0,12.79,1.97,3.20,2.5
22.050,2476,10.4,77.7,-25.0,12.81,1.95,3.17,2.5
22.090,2485,10.4,77.7,-25.0,12.81,1.97,3.14,2.5
22.130,2493,10.3,77.7,-25.0,12.80,1.96,3.18,2.5
22.170,2431,10.2,77.7,-25.0,12.81,1.91,3.15,2.5
22.210,2552,9.4,77.7,-25.0,12.80,2.07,3.15,2.5
22.250,2507,6.8,77.7,-25.0,12.81,2.03,3.13,2.5
22.290,2487,6.4,77.7,-25.0,12.81,1.97,3.15,2.5
22.330,2509,6.2,77.7,-25.0,12.81,1.98,3.14,2.5
22.370,2452,6.1,77.7,-25.0,12.79,1.92,3.14,2.5
22.410,2530,6.0,77.7,-25.0,12.79,2.04,3.12,2.5
22.450,2485,6.0,77.7,-25.0,12.81,1.94,3.13,2.5
22.490,2447,6.1,77.7,-25.0,12.82,1.93,3.13,2.5
22.530,2518,6.0,77.7,-25.0,12.81,1.99,3.13,2.5
22.570,2440,5.9,77.8,-25.0,12.82,1.95,3.13,2.5
22.610,2477,5.9,77.8,-25.0,12.80,1.99,3.13,2.5
22.650,2424,5.9,77.8,-25.0,12.81,1.90,3.13,2.5
22.690,2433,5.9,77.8,-25.0,12.80,1.92,3.13,2.5
22.730,2396,5.9,77.8,-25.0,12.81,1.88,3.13,2.5
22.770,2376,5.9,77.8,-25.0,12.83,1.89,3.14,2.5
22.810,2483,5.9,77.8,-25.0,12.81,1.99,3.11,2.5
22.850,2459,5.9,77.8,-25.0,12.81,1.90,3.11,2.5
22.890,2392,6.0,77.8,-25.0,12.83,1.87,3.11,2.5
22.930,2389,6.0,77.8,-25.0,12.83,1.82,3.08,2.5
22.970,2328,6.0,77.8,-25.0,12.82,1.78,3.12,2.5
23.010,2339,6.0,77.8,-25.0,12.82,1.83,3.05,2.5
23.050,2312,6.0,77.8,-25.0,12.82,1.77,3.01,2.5
23.090,2349,6.0,77.8,-25.0,12.82,1.82,3.11,2.5
23.130,2343,6.0,77.8,-25.0,12.81,1.79,3.10,2.5
23.170,2341,5.9,77.9,-25.0,12.82,1.83,3.09,2.5
23.210,2349,5.9,77.9,-25.0,12.82,1.80,3.05,2.5
23.250,2285,6.0,77.9,-25.0,12.82,1.74,3.09,2.5
23.290,2274,5.9,77.9,-25.0,12.82,1.71,2.96,2.5
23.330,2256,5.9,77.9,-25.0,12.82,1.75,2.99,2.5
23.370,2237,5.9,77.9,-25.0,12.80,1.69,2.98,2.5
23.410,2199,5.9,77.9,-25.0,12.82,1.63,3.00,2.5
23.450,2243,5.9,77.9,-25.0,12.81,1.72,3.07,2.5
23.490,2234,6.0,77.9,-25.0,12.82,1.70,3.09,2.5
23.530,2179,5.9,77.9,-25.0,12.81,1.60,3.06,2.5
23.570,2151,5.9,77.9,-25.0,12.81,1.58,3.05,2.5
23.610,2189,5.9,77.9,-25.0,12.81,1.68,3.01,2.5
23.650,2182,5.9,77.9,-25.0,12.81,1.65,3.00,2.5
23.690,2122,5.9,78.0,-25.0,12.83,1.54,2.99,2.5
23.730,2125,5.9,78.0,-25.0,12.83,1.59,2.96,2.5
23.770,2189,6.0,78.0,-25.0,12.82,1.66,3.04,2.5
23.810,2183,5.9,78.0,-25.0,12.82,1.60,3.05,2.5
23.850,2113,5.9,78.0,-25.0,12.82,1.48,3.10,2.5
23.890,2069,5.9,78.0,-25.0,12.82,1.56,3.10,2.5
23.930,2129,5.9,78.0,-25.0,12.81,1.55,3.12,2.5
23.970,2121,5.9,78.0,-25.0,12.81,1.51,3.02,2.5
24.010,2105,5.9,78.0,-25.0,12.82,1.62,2.99,2.5
24.050,2175,5.9,78.0,-25.0,12.82,1.62,3.04,2.5
24.090,2098,5.9,78.0,-25.0,12.82,1.50,3.09,2.5
24.130,2118,5.9,78.0,-25.0,12.81,1.57,3.09,2.5
24.170,2064,5.9,78.0,-25.0,12.81,1.51,3.07,2.5
24.210,2032,5.9,78.0,-25.0,12.82,1.45,3.09,2.5
24.250,2085,5.9,78.1,-25.0,12.83,1.51,3.01,2.5
24.290,2076,5.9,78.1,-25.0,12.84,1.53,3.02,2.5
24.330,2137,6.0,78.1,-25.0,12.82,1.59,3.00,2.5
24.370,2095,5.9,78.1,-25.0,12.82,1.49,3.04,2.5
24.410,2052,5.9,78.1,-25.0,12.82,1.53,3.04,2.5
24.450,2163,5.9,78.1,-25.0,12.81,1.64,3.10,2.5
24.490,2133,5.9,78.1,-25.0,12.82,1.53,3.09,2.5
24.530,2082,5.9,78.1,-25.0,12.84,1.59,3.07,2.5
24.570,2047,5.9,78.1,-25.0,12.84,1.50,3.06,2.5
24.610,1977,5.9,78.1,-25.0,12.84,1.39,3.04,2.5
24.650,2008,5.9,78.1,-25.0,12.82,1.48,3.09,2.5
24.690,2044,5.9,78.1,-25.0,12.84,1.49,3.12,2.5
24.730,2118,5.9,78.1,-25.0,12.82,1.51,3.13,2.5
24.770,2137,5.9,78.1,-25.0,12.83,1.58,3.07,2.5
24.810,2070,5.9,78.1,-25.0,12.82,1.51,3.02,2.5
24.850,2033,5.9,78.2,-25.0,12.82,1.45,3.11,2.5
24.890,2065,5.9,78.2,-25.0,12.82,1.50,3.11,2.5
24.930,2053,5.9,78.2,-25.0,12.84,1.51,3.09,2.5
24.970,2052,5.9,78.2,-25.0,12.83,1.50,3.06,2.5
25.010,2064,5.9,78.2,-25.0,12.82,1.48,3.06,2.5
25.050,2036,5.9,78.2,-25.0,12.82,1.49,3.05,2.5
25.090,2048,5.9,78.2,-25.0,12.85,1.47,3.11,2.5
25.130,2041,6.0,78.2,-25.0,12.82,1.42,3.14,2.5
25.170,1973,5.9,78.2,-25.0,12.84,1.42,3.16,2.5
25.210,2058,5.9,78.2,-25.0,12.84,1.51,3.15,2.5
25.250,2125,6.0,78.2,-25.0,12.84,1.53,3.16,2.5
25.290,2057,5.9,78.2,-25.0,12.82,1.51,3.17,2.5
25.330,2034,5.9,78.2,-25.0,12.84,1.46,3.17,2.5
25.370,2005,5.9,78.2,-25.0,12.84,1.45,3.16,2.5
25.410,2002,5.9,78.2,-25.0,12.82,1.50,3.17,2.5
25.450,2041,5.9,78.3,-25.0,12.84,1.49,3.18,2.5
25.490,2041,5.9,78.3,-25.0,12.83,1.50,3.16,2.5
25.530,2047,5.9,78.3,-25.0,12.82,1.50,3.11,2.5
25.570,1985,6.0,78.3,-25.0,12.84,1.40,3.14,2.5
25.610,1980,5.9,78.3,-25.0,12.85,1.47,3.16,2.5
25.650,1990,5.9,78.3,-25.0,12.84,1.44,3.12,2.5
25.690,1952,5.9,78.3,-25.0,12.84,1.36,3.17,2.5
25.730,1997,5.9,78.3,-25.0,12.84,1.47,3.18,2.5
25.770,2071,5.9,78.3,-25.0,12.83,1.47,3.18,2.5
25.810,1937,5.9,78.3,-25.0,12.83,1.33,3.16,2.5
25.850,1924,6.0,78.3,-25.0,12.85,1.35,3.18,2.5
25.890,1919,6.0,78.3,-25.0,12.83,1.35,3.19,2.5
25.930,1919,5.9,78.3,-25.0,12.84,1.35,3.18,2.5
25.970,1970,5.9,78.3,-25.0,12.84,1.42,3.11,2.5
26.010,1941,5.9,78.4,-25.0,12.84,1.38,3.14,2.5
26.050,1909,5.9,78.4,-25.0,12.85,1.31,3.16,2.5
26.090,1890,5.9,78.4,-25.0,12.84,1.32,3.11,2.5
26.130,1927,5.9,78.4,-25.0,12.85,1.37,3.13,2.5
26.170,1930,5.9,78.4,-25.0,12.84,1.36,3.07,2.5
26.210,1958,5.9,78.4,-25.0,12.85,1.41,3.10,2.5
26.250,1941,5.9,78.4,-25.0,12.84,1.34,3.03,2.5
26.290,1835,5.9,78.4,-25.0,12.84,1.28,2.99,2.5
26.330,1837,5.9,78.4,-25.0,12.83,1.34,3.00,2.5
26.370,1918,5.9,78.4,-25.0,12.85,1.33,3.11,2.5
26.410,1869,5.9,78.4,-25.0,12.82,1.27,3.13,2.5
26.450,1828,5.9,78.4,-25.0,12.86,1.29,3.04,2.5
26.490,1901,6.3,78.4,-25.0,12.83,1.35,3.04,2.5
26.530,1839,7.2,78.4,-25.0,12.86,1.28,3.01,2.5
26.570,1782,7.4,78.5,-25.0,12.86,1.19,2.95,2.5
26.610,1788,8.4,78.5,-25.0,12.86,1.27,2.96,2.5
26.650,1812,12.6,78.5,-25.0,12.85,1.22,2.86,2.5
26.690,1800,16.6,78.5,-25.0,12.82,1.30,2.94,2.5
26.730,1986,17.1,78.5,-25.0,12.85,1.43,2.97,2.5
26.770,2063,17.2,78.5,-25.0,12.84,1.49,3.01,2.5
26.810,1950,17.3,78.5,-25.0,12.85,1.32,3.09,2.5
26.850,1862,17.3,78.5,-25.0,12.85,1.32,3.04,2.5
26.890,1974,17.4,78.5,-25.0,12.86,1.44,3.09,2.5
26.930,2055,17.4,78.5,-25.0,12.84,1.51,3.03,2.5
26.970,2033,17.5,78.5,-25.0,12.85,1.47,3.04,2.5
27.010,2119,17.5,78.5,-25.0,12.84,1.52,3.07,2.5
27.050,2007,17.5,78.6,-25.0,12.84,1.32,3.10,2.5
27.090,2041,17.6,78.6,-25.0,12.84,1.48,3.09,2.5
27.130,2141,17.5,78.6,-25.0,12.85,1.52,3.08,2.5
27.170,2058,17.6,78.6,-25.0,12.85,1.46,3.05,2.5
27.210,2119,17.6,78.6,-25.0,12.84,1.56,3.06,2.5
27.250,2153,17.6,78.6,-25.0,12.84,1.54,3.02,2.5
27.290,2063,17.6,78.6,-25.0,12.85,1.49,3.03,2.5
27.330,2231,17.7,78.6,-25.0,12.86,1.70,3.04,2.5
27.370,2137,17.7,78.6,-25.0,12.85,1.56,3.03,2.5
27.410,2133,17.6,78.6,-25.0,12.85,1.61,3.06,2.5
27.450,2090,17.6,78.6,-25.0,12.84,1.57,3.05,2.5
27.490,2070,17.7,78.6,-25.0,12.84,1.53,3.05,2.5
27.530,2154,17.7,78.6,-25.0,12.85,1.63,3.06,2.5
27.570,2096,17.6,78.6,-25.0,12.84,1.55,3.01,2.5
27.610,2088,17.7,78.7,-25.0,12.86,1.54,2.99,2.5
27.650,2065,17.7,78.7,-25.0,12.86,1.48,2.94,2.5
27.690,2094,17.7,78.7,-25.0,12.86,1.55,2.92,2.5
27.730,2130,17.7,78.7,-25.0,12.85,1.58,2.93,2.5
27.770,2081,17.7,78.7,-25.0,12.86,1.48,2.99,2.5
27.810,2136,17.7,78.7,-25.0,12.84,1.62,3.00,2.5
27.850,2073,17.7,78.7,-25.0,12.86,1.50,3.02,2.5
27.890,2094,17.7,78.7,-25.0,12.85,1.53,3.00,2.5
27.930,2170,17.7,78.7,-25.0,12.84,1.57,3.01,2.5
27.970,2090,17.7,78.7,-25.0,12.85,1.52,3.00,2.5
28.010,2189,17.7,78.7,-25.0,12.85,1.61,2.97,2.5
28.050,2114,17.7,78.7,-25.0,12.84,1.42,2.96,2.5
28.090,2002,17.7,78.7,-25.0,12.86,1.51,2.93,2.5
28.130,2162,17.7,78.8,-25.0,12.84,1.60,2.92,2.5
28.170,2048,17.7,78.8,-25.0,12.85,1.45,2.89,2.5
28.210,2146,17.7,78.8,-25.0,12.85,1.66,2.88,2.5
28.250,2052,17.7,78.8,-25.0,12.86,1.48,2.87,2.5
28.290,1977,17.7,78.8,-25.0,12.84,1.41,2.84,2.5
28.330,2104,17.7,78.8,-25.0,12.86,1.53,2.82,2.5
28.370,2046,17.7,78.8,-25.0,12.86,1.45,2.82,2.5
28.410,2116,17.7,78.8,-25.0,12.86,1.57,2.79,2.5
28.450,2104,17.7,78.8,-25.0,12.85,1.50,2.79,2.5
28.490,1982,17.7,78.8,-25.0,12.86,1.45,2.80,2.5
28.530,2219,17.7,78.8,-25.0,12.86,1.66,2.77,2.5
28.570,2064,17.7,78.8,-25.0,12.87,1.46,2.79,2.5
28.610,1964,17.8,78.8,-25.0,12.87,1.48,2.82,2.5
28.650,2106,17.7,78.9,-25.0,12.84,1.55,2.82,2.5
28.690,2019,17.7,78.9,-25.0,12.86,1.43,2.81,2.5
28.730,2032,17.7,78.9,-25.0,12.86,1.53,2.82,2.5
28.770,2066,17.7,78.9,-25.0,12.86,1.46,2.83,2.5
28.810,2047,17.8,78.9,-25.0,12.86,1.45,2.84,2.5
28.850,2069,17.9,78.9,-25.0,12.86,1.51,2.80,2.5
28.890,2000,17.9,78.9,-25.0,12.86,1.39,2.82,2.5
28.930,1993,17.9,78.9,-25.0,12.85,1.48,2.79,2.5
28.970,2072,18.0,78.9,-25.0,12.87,1.53,2.79,2.5
29.010,2066,18.1,78.9,-25.0,12.85,1.48,2.80,2.5
29.050,2157,18.1,78.9,-25.0,12.85,1.59,2.79,2.5
29.090,2123,18.1,78.9,-25.0,12.87,1.48,2.80,2.5
29.130,2005,18.2,78.9,-25.0,12.86,1.43,2.81,2.5
29.170,2046,18.4,78.9,-25.0,12.87,1.46,2.82,2.5
29.210,2045,18.4,79.0,-25.0,12.86,1.50,2.80,2.5
29.250,2066,18.5,79.0,-25.0,12.85,1.47,2.80,2.5
29.290,2057,18.6,79.0,-25.0,12.87,1.48,2.82,2.5
29.330,2079,18.6,79.0,-25.0,12.86,1.54,2.84,2.5
29.370,2049,18.7,79.0,-25.0,12.87,1.48,2.88,2.5
29.410,2078,18.8,79.0,-25.0,12.87,1.48,2.86,2.5
29.450,2077,18.8,79.0,-25.0,12.87,1.52,2.85,2.5
29.490,1981,18.9,79.0,-25.0,12.88,1.46,2.86,2.5
29.530,2042,18.9,79.0,-25.0,12.86,1.49,2.86,2.5
29.570,2083,18.9,79.0,-25.0,12.87,1.54,2.89,2.5
29.610,2044,18.9,79.0,-25.0,12.86,1.54,2.89,2.5
29.650,2135,18.9,79.0,-25.0,12.86,1.57,2.90,2.5
29.690,2071,19.0,79.0,-25.0,12.85,1.44,2.90,2.5
29.730,2037,19.0,79.1,-25.0,12.86,1.50,2.93,2.5
29.770,2132,19.0,79.1,-25.0,12.86,1.53,2.91,2.5
29.810,2026,19.0,79.1,-25.0,12.86,1.44,2.93,2.5
29.850,2101,19.1,79.1,-25.0,12.86,1.54,2.94,2.5
29.890,2105,19.2,79.1,-25.0,12.86,1.49,2.94,2.5
29.930,2053,19.6,79.1,-25.0,12.86,1.47,2.95,2.5
29.970,2059,19.8,79.1,-25.0,12.86,1.49,2.98,2.5
30.010,2043,20.2,79.1,-25.0,12.88,1.44,2.96,2.5
30.050,2091,20.8,79.1,-25.0,12.87,1.49,2.97,2.5
30.090,2097,20.9,79.1,-25.0,12.87,1.51,2.99,2.5
30.130,2103,21.0,79.1,-25.0,12.86,1.46,2.98,2.5
30.170,2013,21.0,79.2,-25.0,12.88,1.42,2.98,2.5
30.210,2060,21.1,79.2,-25.0,12.87,1.51,3.02,2.5
30.250,2133,21.5,79.2,-25.0,12.85,1.59,3.02,2.5
30.290,2003,21.8,79.2,-25.0,12.86,1.40,3.04,2.5
30.330,2057,21.8,79.2,-25.0,12.86,1.56,2.99,2.5
30.370,2163,21.9,79.2,-25.0,12.85,1.58,3.01,2.5
30.410,2012,22.9,79.2,-25.0,12.86,1.41,3.04,2.5
30.450,2160,26.0,79.2,-25.0,12.86,1.68,3.03,2.5
30.490,2130,26.5,79.2,-25.0,12.86,1.50,3.07,2.5
30.530,1954,27.2,79.2,-25.0,12.86,1.42,3.07,2.5
30.570,2245,32.5,79.2,-25.0,12.85,1.72,3.06,2.5
30.610,2112,34.9,79.2,-25.0,12.86,1.55,3.04,2.5
30.650,2236,35.1,79.2,-25.0,12.85,1.84,3.06,2.5
30.690,2462,35.1,79.2,-25.0,12.86,1.89,3.09,2.5
30.730,2500,35.1,79.2,-25.0,12.85,1.98,3.16,2.5
30.770,2369,35.2,79.2,-25.0,12.85,1.81,3.21,2.5
30.810,2459,35.2,79.3,-25.0,12.86,1.90,3.20,2.5
30.850,2573,35.2,79.3,-25.0,12.83,2.04,3.21,2.5
30.890,2582,35.3,79.3,-25.0,12.84,2.05,3.22,2.5
