TIME,RPM,TPS,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_referência
104.380,5237,21.6,771.08,0,83.6,12.69,4.13,2.94,2.5,OFF,23.5
104.420,5227,21.6,771.34,0,83.6,12.68,4.11,2.94,2.5,OFF,23.6
104.460,5223,21.6,771.60,0,83.6,12.69,4.09,2.94,2.5,OFF,23.6
104.500,5210,21.5,771.86,0,83.6,12.69,4.09,2.94,2.5,OFF,23.6
104.540,5193,21.5,772.13,0,83.6,12.68,4.12,2.95,2.5,OFF,23.6
104.580,5196,20.4,772.38,0,83.6,12.68,4.08,2.94,2.5,OFF,23.4
104.620,5177,18.2,772.62,0,83.6,12.69,4.11,2.93,2.5,OFF,22.0
104.660,5081,17.9,772.85,0,83.6,12.70,4.07,2.91,2.5,OFF,20.6
104.700,4989,17.8,773.06,0,83.6,12.71,3.95,2.90,2.5,OFF,19.3
104.740,4892,17.7,773.27,0,83.6,12.69,3.83,2.89,2.5,OFF,18.9
104.780,4776,17.6,773.48,0,83.7,12.71,3.70,2.90,2.5,OFF,18.8
104.820,4632,17.6,773.66,0,83.7,12.71,3.56,2.90,2.5,OFF,16.9
104.860,4514,17.5,773.84,0,83.7,12.72,3.47,2.91,2.5,OFF,16.6
104.900,4421,17.5,774.01,0,83.7,12.72,3.38,2.92,2.5,OFF,14.8
104.940,4345,17.4,774.17,0,83.7,12.72,3.28,2.94,2.5,OFF,14.5
104.980,4193,17.5,774.31,0,83.7,12.72,3.07,2.95,2.5,OFF,12.6
105.020,4097,17.4,774.44,0,83.7,12.72,3.00,2.97,2.5,OFF,12.0
105.060,3902,17.5,774.59,0,83.7,12.74,2.86,2.99,2.5,OFF,12.8
105.100,3819,17.5,774.74,0,83.7,12.72,2.68,3.00,2.5,OFF,14.0
105.140,3638,17.6,774.90,0,83.7,12.75,2.51,3.02,2.5,OFF,13.7
105.180,3492,17.6,775.07,0,83.7,12.73,2.44,3.03,2.5,OFF,14.9
105.220,3455,18.0,775.25,0,83.7,12.74,2.36,3.04,2.5,OFF,16.0
105.260,3336,18.3,775.44,0,83.7,12.74,2.25,3.05,2.5,OFF,17.0
105.300,3331,18.4,775.63,0,83.7,12.74,2.22,3.06,2.5,OFF,17.0
105.340,3301,18.4,775.82,0,83.7,12.73,2.18,3.07,2.5,OFF,17.1
105.380,3266,18.4,776.01,0,83.7,12.74,2.15,3.08,2.5,OFF,16.7
105.420,3236,19.0,776.19,0,83.7,12.76,2.14,3.08,2.5,OFF,16.4
105.460,3170,19.2,776.38,0,83.7,12.75,2.06,3.09,2.5,OFF,16.5
105.500,3190,19.3,776.58,0,83.7,12.76,2.04,3.11,2.5,OFF,17.8
105.540,3169,19.4,776.80,0,83.7,12.76,2.02,3.12,2.5,OFF,18.4
105.580,3195,19.5,777.06,0,83.7,12.75,2.04,3.12,2.5,OFF,22.7
105.620,3251,19.5,777.31,0,83.7,12.76,2.08,3.12,2.5,OFF,22.9
105.660,3265,19.6,777.62,1,83.7,12.75,2.14,3.12,2.5,OFF,27.5
105.700,3305,19.7,777.97,1,83.7,12.75,2.18,3.11,2.5,OFF,28.8
105.740,3331,19.7,778.37,1,83.7,12.75,2.23,3.11,2.5,OFF,34.3
105.780,3365,19.6,778.84,1,83.7,12.76,2.28,3.11,2.5,OFF,39.8
105.820,3369,19.7,779.33,1,83.8,12.76,2.27,3.11,2.5,OFF,44.3
105.860,3351,19.7,779.83,1,83.8,12.75,2.24,3.11,2.5,OFF,44.5
105.900,3381,19.7,780.33,1,83.8,12.75,2.24,3.10,2.5,OFF,44.7
105.940,3368,19.7,780.88,2,83.8,12.76,2.20,3.10,2.5,OFF,49.8
105.980,3382,19.7,781.51,2,83.8,12.77,2.23,3.11,2.5,OFF,55.5
106.020,3370,19.7,782.17,2,83.8,12.76,2.23,3.12,2.5,OFF,59.6
106.060,3389,19.7,782.84,2,83.8,12.77,2.26,3.11,2.5,OFF,60.1
106.100,3416,19.8,783.51,2,83.8,12.76,2.28,3.11,2.5,OFF,60.2
106.140,3410,19.8,784.20,2,83.8,12.76,2.29,3.11,2.5,OFF,61.4
106.180,3418,19.8,784.88,2,83.8,12.77,2.30,3.11,2.5,OFF,61.5
106.220,3386,19.6,785.56,3,83.8,12.78,2.24,3.11,2.5,OFF,61.5
106.260,3438,19.8,786.25,2,83.8,12.77,2.26,3.11,2.5,OFF,61.5
106.300,3387,19.7,786.93,3,83.8,12.78,2.27,3.11,2.5,OFF,61.6
106.340,3387,19.8,787.61,2,83.8,12.77,2.27,3.11,2.5,OFF,61.6
106.380,3433,19.7,788.30,2,83.8,12.78,2.30,3.11,2.5,OFF,61.5
106.420,3412,19.7,788.98,2,83.8,12.77,2.30,3.11,2.5,OFF,61.4
106.460,3459,19.7,789.66,2,83.8,12.79,2.33,3.11,2.5,OFF,61.4
106.500,3421,19.7,790.35,2,83.8,12.78,2.29,3.12,2.5,OFF,61.5
106.540,3443,19.7,791.03,2,83.8,12.77,2.30,3.11,2.5,OFF,61.6
106.580,3467,19.7,791.72,2,83.8,12.79,2.30,3.11,2.5,OFF,61.6
106.620,3458,19.7,792.40,2,83.8,12.78,2.32,3.11,2.5,OFF,61.8
106.660,3442,19.7,793.09,2,83.8,12.79,2.31,3.11,2.5,OFF,61.8
106.700,3449,19.7,793.77,2,83.8,12.79,2.30,3.11,2.5,OFF,61.6
106.740,3421,19.8,794.39,2,83.8,12.79,2.31,3.11,2.5,OFF,56.6
106.780,3440,19.7,794.95,2,83.9,12.79,2.28,3.11,2.5,OFF,50.9
106.820,3427,19.8,795.42,1,83.9,12.79,2.30,3.11,2.5,OFF,44.6
106.860,3439,19.7,795.83,1,83.9,12.81,2.31,3.12,2.5,OFF,38.5
106.900,3413,19.7,796.20,1,83.9,12.79,2.29,3.11,2.5,OFF,33.9
106.940,3415,19.8,796.58,1,83.9,12.80,2.29,3.11,2.5,OFF,33.7
106.980,3428,19.7,796.94,1,83.9,12.81,2.28,3.12,2.5,OFF,33.5
107.020,3418,19.8,797.25,0,83.9,12.81,2.30,3.11,2.5,OFF,28.4
107.060,3422,19.8,797.51,0,83.9,12.80,2.28,3.11,2.5,OFF,22.8
107.100,3395,19.8,797.75,0,83.9,12.80,2.28,3.11,2.5,OFF,22.1
107.140,3393,19.8,797.99,0,83.9,12.81,2.28,3.11,2.5,OFF,21.9
107.180,3395,19.7,798.24,0,83.9,12.81,2.26,3.11,2.5,OFF,22.1
107.220,3412,19.7,798.55,0,83.9,12.81,2.28,3.11,2.5,OFF,27.0
107.260,3412,19.8,798.85,0,83.9,12.79,2.28,3.11,2.5,OFF,27.7
107.300,3384,19.7,799.17,0,83.9,12.81,2.24,3.12,2.5,OFF,27.8
107.340,3397,19.8,799.49,0,83.9,12.81,2.25,3.11,2.5,OFF,28.5
107.380,3432,19.8,799.84,1,83.9,12.82,2.30,3.11,2.5,OFF,30.4
107.420,3414,19.8,800.19,1,83.9,12.80,2.29,3.11,2.5,OFF,32.0
107.460,3407,19.8,800.55,1,83.9,12.79,2.29,3.12,2.5,OFF,32.1
107.500,3402,19.7,800.94,1,83.9,12.81,2.29,3.12,2.5,OFF,32.8
107.540,3407,19.8,801.39,1,83.9,12.81,2.29,3.11,2.5,OFF,38.5
107.580,3397,19.7,801.91,1,83.9,12.81,2.26,3.11,2.5,OFF,44.0
107.620,3399,19.8,802.49,2,83.9,12.80,2.26,3.11,2.5,OFF,49.5
107.660,3420,19.8,803.17,2,83.9,12.81,2.27,3.11,2.5,OFF,60.6
107.700,3410,19.8,803.86,2,83.9,12.81,2.26,3.11,2.5,OFF,61.8
107.740,3409,19.8,804.55,3,83.9,12.82,2.29,3.12,2.5,OFF,62.0
107.780,3417,19.8,805.23,3,83.9,12.80,2.28,3.12,2.5,OFF,62.0
107.820,3381,19.8,805.92,3,83.9,12.80,2.27,3.11,2.5,OFF,61.9
107.860,3409,19.8,806.61,2,83.9,12.79,2.29,3.12,2.5,OFF,61.9
107.900,3399,19.8,807.30,2,83.9,12.80,2.24,3.11,2.5,OFF,61.9
107.940,3414,19.9,807.98,2,83.9,12.80,2.26,3.12,2.5,OFF,61.9
107.980,3446,19.8,808.67,2,83.9,12.79,2.30,3.12,2.5,OFF,61.7
108.020,3464,19.8,809.36,2,83.9,12.81,2.32,3.12,2.5,OFF,62.3
108.060,3445,19.8,810.06,2,83.9,12.79,2.32,3.12,2.5,OFF,62.6
108.100,3488,19.8,810.76,2,83.9,12.78,2.37,3.11,2.5,OFF,62.8
108.140,3450,19.8,811.46,2,83.9,12.80,2.36,3.12,2.5,OFF,62.9
108.180,3474,19.8,812.16,3,84.0,12.78,2.33,3.11,2.5,OFF,63.4
108.220,3454,19.8,812.86,2,84.0,12.80,2.30,3.12,2.5,OFF,62.9
108.260,3484,19.8,813.56,2,84.0,12.79,2.32,3.11,2.5,OFF,62.9
108.300,3462,19.7,814.26,3,84.0,12.78,2.32,3.11,2.5,OFF,63.3
108.340,3489,19.7,814.97,3,84.0,12.80,2.34,3.11,2.5,OFF,63.9
108.380,3493,19.8,815.68,3,84.0,12.78,2.34,3.11,2.5,OFF,63.8
108.420,3471,19.8,816.38,3,84.0,12.79,2.33,3.11,2.5,OFF,63.4
108.460,3450,19.8,817.08,2,84.0,12.78,2.32,3.11,2.5,OFF,62.6
108.500,3432,19.8,817.77,3,84.0,12.77,2.28,3.11,2.5,OFF,62.6
108.540,3438,19.8,818.47,3,84.0,12.78,2.30,3.11,2.5,OFF,62.5
108.580,3452,19.8,819.16,3,84.0,12.77,2.31,3.11,2.5,OFF,62.3
108.620,3488,19.8,819.85,2,84.0,12.78,2.34,3.11,2.5,OFF,62.4
108.660,3468,19.8,820.55,2,84.0,12.79,2.34,3.12,2.5,OFF,62.5
108.700,3468,19.8,821.24,2,84.0,12.76,2.34,3.11,2.5,OFF,62.6
108.740,3477,19.8,821.94,2,84.0,12.78,2.34,3.11,2.5,OFF,62.8
108.780,3463,19.7,822.64,3,84.0,12.76,2.32,3.11,2.5,OFF,63.0
108.820,3481,19.8,823.34,3,84.0,12.78,2.33,3.11,2.5,OFF,63.0
108.860,3476,19.8,824.04,3,84.0,12.78,2.34,3.11,2.5,OFF,63.0
108.900,3502,19.7,824.74,3,84.0,12.76,2.35,3.11,2.5,OFF,63.0
108.940,3545,19.7,825.45,2,84.0,12.76,2.41,3.10,2.5,OFF,63.7
108.980,3651,19.9,826.18,2,84.0,12.78,2.49,3.10,2.5,OFF,65.0
109.020,3760,19.8,826.91,2,84.0,12.75,2.57,3.10,2.5,OFF,66.0
109.060,3870,19.8,827.66,2,84.1,12.76,2.69,3.10,2.5,OFF,66.6
109.100,3963,19.9,828.42,2,84.0,12.75,2.82,3.09,2.5,OFF,68.4
109.140,4131,19.9,829.19,2,84.0,12.75,2.99,3.09,2.5,OFF,69.6
109.180,4243,19.8,829.99,2,84.0,12.74,3.09,3.08,2.5,OFF,72.0
109.220,4432,19.8,830.80,2,84.0,12.75,3.25,3.06,2.5,OFF,72.3
109.260,4668,19.9,831.59,2,84.0,12.74,3.43,3.04,2.5,OFF,72.1
109.300,4925,19.9,832.30,2,84.1,12.74,3.73,3.01,2.5,OFF,66.4
109.340,5126,19.8,832.88,1,84.1,12.72,3.92,2.98,2.5,OFF,55.0
109.380,5238,19.8,833.32,0,84.1,12.74,4.10,2.95,2.5,OFF,43.0
109.420,5261,19.7,833.69,0,84.1,12.74,4.18,2.93,2.5,OFF,35.8
109.460,5266,19.5,833.96,0,84.1,12.72,4.19,2.93,2.5,OFF,24.2
109.500,5246,19.3,834.22,0,84.1,12.73,4.13,2.92,2.5,OFF,23.6
109.540,5211,19.3,834.48,0,84.1,12.73,4.16,2.92,2.5,OFF,23.7
109.580,5178,19.0,834.74,0,84.1,12.74,4.13,2.91,2.5,OFF,23.5
109.620,5187,17.7,834.98,0,84.1,12.72,4.12,2.91,2.5,OFF,22.2
109.660,5146,16.9,835.23,0,84.1,12.73,4.07,2.89,2.5,OFF,22.1
109.700,5048,16.7,835.47,0,84.1,12.72,4.00,2.88,2.5,OFF,21.9
109.740,4988,16.6,835.71,0,84.1,12.72,3.94,2.87,2.5,OFF,21.9
109.780,4936,16.6,835.94,0,84.1,12.72,3.90,2.87,2.5,OFF,21.6
109.820,4868,16.5,836.16,0,84.1,12.71,3.84,2.87,2.5,OFF,19.5
109.860,4836,16.5,836.38,0,84.1,12.72,3.78,2.87,2.5,OFF,19.4
109.900,4776,16.4,836.58,0,84.1,12.72,3.70,2.87,2.5,OFF,18.9
109.940,4681,16.5,836.79,0,84.1,12.72,3.62,2.88,2.5,OFF,18.6
109.980,4607,16.6,836.99,0,84.1,12.73,3.57,2.88,2.5,OFF,18.0
110.020,4556,16.5,837.18,0,84.1,12.71,3.56,2.89,2.5,OFF,17.8
110.060,4508,16.6,837.35,0,84.1,12.72,3.49,2.89,2.5,OFF,16.3
110.100,4494,16.5,837.53,0,84.1,12.71,3.41,2.90,2.5,OFF,15.1
110.140,4440,16.4,837.71,0,84.1,12.72,3.37,2.91,2.5,OFF,16.5
110.180,4388,16.5,837.88,0,84.2,12.72,3.30,2.92,2.5,OFF,15.4
110.220,4331,16.5,838.07,0,84.2,12.71,3.29,2.93,2.5,OFF,16.6
110.260,4312,16.5,838.25,0,84.2,12.72,3.22,2.94,2.5,OFF,16.4
110.300,4255,16.6,838.44,0,84.2,12.71,3.13,2.94,2.5,OFF,17.2
110.340,4201,16.6,838.63,0,84.2,12.71,3.05,2.96,2.5,OFF,17.3
110.380,4128,16.6,838.82,0,84.2,12.73,3.02,2.96,2.5,OFF,17.2
110.420,4087,16.6,839.02,0,84.2,12.71,3.06,2.97,2.5,OFF,17.9
110.460,4017,16.7,839.22,0,84.2,12.74,2.88,2.98,2.5,OFF,17.9
110.500,3847,16.7,839.43,0,84.2,12.73,2.79,2.99,2.5,OFF,18.4
110.540,3746,16.6,839.64,0,84.2,12.72,2.67,3.01,2.5,OFF,18.4
110.580,3621,16.7,839.88,0,84.2,12.73,2.50,3.02,2.5,OFF,21.3
110.620,3421,16.7,840.12,0,84.2,12.73,2.31,3.02,2.5,OFF,22.2
110.660,3411,16.7,840.39,0,84.2,12.73,2.27,3.03,2.5,OFF,23.4
110.700,3269,16.7,840.67,0,84.2,12.72,2.15,3.04,2.5,OFF,24.7
110.740,3193,16.8,840.94,0,84.2,12.73,2.04,3.05,2.5,OFF,24.7
110.780,3104,16.8,841.21,0,84.2,12.73,1.98,3.06,2.5,OFF,24.7
110.820,2946,16.9,841.49,0,84.2,12.74,1.85,3.08,2.5,OFF,24.7
110.860,2853,17.0,841.78,1,84.2,12.74,1.75,3.09,2.5,OFF,25.2
110.900,2806,17.0,842.09,1,84.2,12.75,1.71,3.11,2.5,OFF,28.0
110.940,2797,17.0,842.42,1,84.2,12.73,1.69,3.13,2.5,OFF,30.1
110.980,2809,16.9,842.77,1,84.2,12.73,1.71,3.14,2.5,OFF,30.5
111.020,2822,17.0,843.15,1,84.3,12.74,1.73,3.13,2.5,OFF,34.3
111.060,2886,16.9,843.54,1,84.3,12.72,1.76,3.13,2.5,OFF,34.9
111.100,2895,17.0,843.94,1,84.3,12.73,1.79,3.13,2.5,OFF,36.1
111.140,2846,16.9,844.33,1,84.3,12.74,1.77,3.15,2.4,OFF,35.5
111.180,2892,17.0,844.72,1,84.3,12.73,1.81,3.14,2.4,OFF,34.3
111.220,2847,17.1,845.13,1,84.3,12.74,1.75,3.13,2.4,OFF,34.9
111.260,2833,17.1,845.58,2,84.3,12.75,1.74,3.13,2.4,OFF,40.4
111.300,2816,17.1,846.03,2,84.3,12.75,1.72,3.14,2.4,OFF,40.6
111.340,2792,17.1,846.48,2,84.3,12.75,1.71,3.15,2.4,OFF,40.6
111.380,2746,17.2,846.93,2,84.3,12.76,1.64,3.15,2.4,OFF,40.6
111.420,2786,17.2,847.39,2,84.3,12.76,1.72,3.14,2.4,OFF,40.7
111.460,2835,17.2,847.91,2,84.3,12.74,1.73,3.15,2.4,OFF,44.3
111.500,2807,17.2,848.48,3,84.3,12.75,1.71,3.15,2.4,OFF,51.0
111.540,2817,17.2,849.05,3,84.3,12.74,1.72,3.14,2.4,OFF,51.1
111.580,2791,17.2,849.61,2,84.3,12.76,1.71,3.14,2.4,OFF,50.8
111.620,2789,17.1,850.18,2,84.3,12.76,1.71,3.15,2.4,OFF,50.8
111.660,2785,17.1,850.72,2,84.3,12.76,1.71,3.15,2.4,OFF,50.3
111.700,2787,17.2,851.25,2,84.3,12.76,1.70,3.15,2.4,OFF,47.5
111.740,2799,17.2,851.78,2,84.3,12.75,1.72,3.15,2.4,OFF,47.4
111.780,2794,17.1,852.30,2,84.3,12.76,1.71,3.16,2.4,OFF,47.4
111.820,2748,17.2,852.83,2,84.3,12.77,1.66,3.15,2.4,OFF,47.3
111.860,2733,17.1,853.35,2,84.3,12.78,1.62,3.15,2.4,OFF,47.3
111.900,2707,17.2,853.87,2,84.3,12.76,1.61,3.16,2.4,OFF,47.2
111.940,2713,17.1,854.36,2,84.3,12.78,1.62,3.15,2.4,OFF,44.1
111.980,2735,17.1,854.84,2,84.4,12.77,1.65,3.15,2.4,OFF,43.5
112.020,2757,17.2,855.33,2,84.4,12.76,1.71,3.16,2.4,OFF,43.5
112.060,2784,17.1,855.84,2,84.4,12.76,1.75,3.15,2.4,OFF,46.1
112.100,2720,17.2,856.36,2,84.4,12.77,1.67,3.15,2.4,OFF,46.5
112.140,2735,17.2,856.87,2,84.4,12.78,1.67,3.16,2.4,OFF,46.5
112.180,2662,17.3,857.38,2,84.4,12.77,1.59,3.15,2.4,OFF,45.9
112.220,2726,17.3,857.89,2,84.4,12.79,1.62,3.16,2.4,OFF,45.6
112.260,2707,17.4,858.41,2,84.4,12.78,1.58,3.16,2.4,OFF,45.9
112.300,2722,17.4,858.95,2,84.4,12.78,1.64,3.16,2.4,OFF,48.5
112.340,2694,17.5,859.49,2,84.4,12.78,1.61,3.16,2.4,OFF,48.7
112.380,2674,17.5,860.04,2,84.4,12.78,1.59,3.16,2.4,OFF,48.8
112.420,2701,17.5,860.58,2,84.4,12.79,1.63,3.17,2.4,OFF,48.9
112.460,2660,17.5,861.12,2,84.4,12.78,1.61,3.16,2.4,OFF,48.7
112.500,2691,17.5,861.66,2,84.4,12.78,1.64,3.16,2.4,OFF,48.7
112.540,2672,17.6,862.20,3,84.4,12.80,1.60,3.17,2.4,OFF,48.7
112.580,2704,17.6,862.74,2,84.4,12.79,1.62,3.16,2.4,OFF,48.7
112.620,2669,17.7,863.28,3,84.4,12.79,1.58,3.16,2.4,OFF,48.6
112.660,2687,17.7,863.82,2,84.4,12.80,1.60,3.16,2.4,OFF,48.6
112.700,2666,17.6,864.36,2,84.4,12.81,1.62,3.17,2.4,OFF,48.5
112.740,2636,17.7,864.89,3,84.4,12.79,1.59,3.17,2.4,OFF,48.1
112.780,2647,17.7,865.43,3,84.4,12.79,1.60,3.17,2.4,OFF,48.1
112.820,2720,17.8,865.96,2,84.4,12.80,1.66,3.17,2.4,OFF,48.1
112.860,2694,17.7,866.50,2,84.4,12.80,1.65,3.17,2.4,OFF,48.1
112.900,2678,17.8,867.03,2,84.4,12.79,1.61,3.17,2.4,OFF,48.0
112.940,2656,17.9,867.56,2,84.4,12.81,1.57,3.17,2.4,OFF,48.0
112.980,2675,17.8,868.10,2,84.4,12.81,1.60,3.18,2.4,OFF,48.0
113.020,2692,17.8,868.63,2,84.4,12.80,1.60,3.17,2.4,OFF,48.1
113.060,2636,17.9,869.17,3,84.5,12.81,1.57,3.18,2.4,OFF,48.0
113.100,2622,17.8,869.70,3,84.5,12.82,1.56,3.17,2.4,OFF,48.0
113.140,2602,17.9,870.23,3,84.5,12.80,1.53,3.17,2.4,OFF,48.0
113.180,2680,18.0,870.77,2,84.5,12.82,1.63,3.17,2.4,OFF,48.0
113.220,2631,17.9,871.30,3,84.5,12.82,1.56,3.17,2.4,OFF,48.2
113.260,2616,18.0,871.84,3,84.5,12.81,1.51,3.18,2.4,OFF,48.2
113.300,2601,18.0,872.37,3,84.5,12.83,1.52,3.18,2.4,OFF,48.2
113.340,2589,18.0,872.90,3,84.5,12.81,1.52,3.18,2.4,OFF,48.0
113.380,2617,18.1,873.44,3,84.5,12.81,1.55,3.18,2.4,OFF,48.0
113.420,2605,18.0,873.97,3,84.5,12.83,1.55,3.17,2.4,OFF,48.0
113.460,2627,18.1,874.50,2,84.5,12.81,1.56,3.18,2.4,OFF,47.8
113.500,2626,18.1,875.03,2,84.5,12.82,1.57,3.17,2.4,OFF,47.8
113.540,2622,18.1,875.56,2,84.5,12.82,1.55,3.18,2.4,OFF,47.8
113.580,2578,18.2,876.09,3,84.5,12.82,1.51,3.17,2.4,OFF,47.8
113.620,2568,18.0,876.62,3,84.5,12.84,1.52,3.18,2.4,OFF,47.7
113.660,2598,18.1,877.15,3,84.5,12.81,1.55,3.18,2.4,OFF,47.3
113.700,2608,18.2,877.67,2,84.5,12.84,1.54,3.18,2.4,OFF,47.3
113.740,2621,18.1,878.20,2,84.5,12.82,1.55,3.18,2.4,OFF,47.1
113.780,2624,18.1,878.72,2,84.5,12.81,1.54,3.18,2.4,OFF,47.1
113.820,2610,18.1,879.24,3,84.5,12.84,1.54,3.18,2.4,OFF,47.1
113.860,2658,18.2,879.77,2,84.5,12.81,1.56,3.18,2.4,OFF,47.0
113.900,2627,18.1,880.29,2,84.5,12.83,1.58,3.18,2.4,OFF,47.3
113.940,2624,18.1,880.82,2,84.5,12.81,1.57,3.18,2.4,OFF,47.3
113.980,2662,18.2,881.34,2,84.5,12.81,1.59,3.17,2.4,OFF,47.3
114.020,2647,18.1,881.87,2,84.5,12.82,1.59,3.18,2.4,OFF,47.3
114.060,2650,18.2,882.40,2,84.5,12.80,1.57,3.17,2.4,OFF,47.5
114.100,2641,18.2,882.93,2,84.5,12.81,1.55,3.18,2.4,OFF,47.5
114.140,2643,18.1,883.45,2,84.5,12.82,1.57,3.18,2.4,OFF,47.5
114.180,2615,18.1,883.98,2,84.6,12.80,1.56,3.17,2.4,OFF,47.6
114.220,2638,18.2,884.51,3,84.6,12.82,1.54,3.17,2.4,OFF,47.4
114.260,2638,18.1,885.04,2,84.6,12.80,1.58,3.18,2.4,OFF,47.6
114.300,2651,18.2,885.57,2,84.6,12.79,1.56,3.17,2.4,OFF,47.6
114.340,2707,18.3,886.10,2,84.6,12.79,1.63,3.18,2.4,OFF,48.0
114.380,2692,18.2,886.63,2,84.6,12.80,1.62,3.18,2.4,OFF,48.0
114.420,2690,18.2,887.17,2,84.6,12.78,1.61,3.17,2.4,OFF,48.3
114.460,2673,18.2,887.71,2,84.6,12.79,1.59,3.17,2.4,OFF,48.7
114.500,2667,18.3,888.26,3,84.6,12.81,1.58,3.17,2.4,OFF,48.8
114.540,2691,18.2,888.80,3,84.6,12.80,1.61,3.18,2.4,OFF,49.0
114.580,2701,18.2,889.35,3,84.6,12.79,1.61,3.17,2.4,OFF,49.1
114.620,2711,18.1,889.89,3,84.6,12.79,1.62,3.17,2.4,OFF,49.0
114.660,2686,18.2,890.44,3,84.6,12.78,1.62,3.18,2.4,OFF,49.1
114.700,2685,18.3,890.98,2,84.6,12.79,1.61,3.16,2.4,OFF,48.8
114.740,2734,18.1,891.53,2,84.6,12.79,1.63,3.17,2.4,OFF,49.1
114.780,2695,18.2,892.07,3,84.6,12.79,1.59,3.18,2.4,OFF,49.0
114.820,2711,18.1,892.61,2,84.6,12.77,1.63,3.17,2.4,OFF,49.0
114.860,2703,18.2,893.16,3,84.6,12.78,1.62,3.17,2.4,OFF,48.9
114.900,2688,18.3,893.70,2,84.6,12.78,1.63,3.17,2.4,OFF,48.8
114.940,2679,18.2,894.24,2,84.6,12.79,1.62,3.17,2.4,OFF,48.5
114.980,2701,18.2,894.78,2,84.6,12.79,1.62,3.17,2.4,OFF,48.6
115.020,2722,18.1,895.32,2,84.6,12.78,1.64,3.17,2.4,OFF,48.7
115.060,2714,18.1,895.86,2,84.6,12.76,1.63,3.18,2.4,OFF,48.9
115.100,2677,18.3,896.41,2,84.6,12.76,1.61,3.16,2.4,OFF,48.9
115.140,2682,18.2,896.95,2,84.6,12.76,1.60,3.18,2.4,OFF,48.8
115.180,2671,18.2,897.49,2,84.6,12.78,1.61,3.17,2.4,OFF,48.5
115.220,2691,18.1,898.02,2,84.7,12.78,1.62,3.16,2.4,OFF,48.6
115.260,2673,18.2,898.55,3,84.7,12.75,1.61,3.17,2.4,OFF,48.1
115.300,2764,18.2,899.05,2,84.7,12.75,1.67,3.17,2.4,OFF,45.5
115.340,2761,18.1,899.56,2,84.7,12.75,1.67,3.17,2.4,OFF,45.4
115.380,2754,18.2,900.06,2,84.7,12.77,1.65,3.17,2.4,OFF,45.6
115.420,2730,18.2,900.57,2,84.7,12.77,1.63,3.16,2.4,OFF,45.8
115.460,2730,18.2,901.08,2,84.7,12.77,1.62,3.17,2.4,OFF,45.7
115.500,2745,18.2,901.56,2,84.7,12.75,1.62,3.17,2.4,OFF,43.5
115.540,2751,18.1,902.07,2,84.7,12.76,1.65,3.17,2.4,OFF,46.1
115.580,2736,18.1,902.57,2,84.7,12.74,1.63,3.17,2.4,OFF,44.0
115.620,2712,18.2,903.05,2,84.7,12.75,1.63,3.16,2.4,OFF,43.4
115.660,2714,18.2,903.50,2,84.7,12.75,1.65,3.17,2.4,OFF,40.5
115.700,2728,18.1,903.98,2,84.7,12.74,1.67,3.16,2.4,OFF,42.7
115.740,2743,18.1,904.48,2,84.7,12.75,1.67,3.16,2.4,OFF,43.6
115.780,2775,17.8,905.03,2,84.7,12.74,1.70,3.16,2.4,OFF,49.2
115.820,2783,17.8,905.59,3,84.7,12.74,1.68,3.16,2.4,OFF,50.1
115.860,2812,17.6,906.15,2,84.7,12.75,1.71,3.16,2.4,OFF,50.4
115.900,2769,17.4,906.70,3,84.7,12.75,1.66,3.16,2.4,OFF,50.3
115.940,2765,17.3,907.26,3,84.7,12.75,1.65,3.16,2.4,OFF,50.2
115.980,2738,17.2,907.81,2,84.7,12.75,1.64,3.16,2.4,OFF,49.7
116.020,2718,17.2,908.36,3,84.7,12.74,1.62,3.15,2.4,OFF,49.5
116.060,2722,17.1,908.88,2,84.8,12.74,1.63,3.15,2.4,OFF,46.8
116.100,2732,17.0,909.39,2,84.8,12.73,1.62,3.15,2.4,OFF,46.2
116.140,2715,17.0,909.92,2,84.8,12.73,1.63,3.15,2.4,OFF,46.4
116.180,2756,17.0,910.47,2,84.8,12.73,1.66,3.16,2.4,OFF,49.3
116.220,2757,16.9,911.02,2,84.8,12.73,1.69,3.15,2.4,OFF,49.8
116.260,2714,17.0,911.57,3,84.8,12.73,1.60,3.15,2.4,OFF,49.7
116.300,2687,16.9,912.12,3,84.8,12.74,1.59,3.15,2.4,OFF,49.4
116.340,2631,16.9,912.63,2,84.8,12.74,1.53,3.15,2.4,OFF,46.4
116.380,2650,17.0,913.12,2,84.8,12.74,1.57,3.15,2.4,OFF,45.1
116.420,2629,17.1,913.59,2,84.8,12.74,1.57,3.15,2.4,OFF,42.1
116.460,2635,16.9,914.08,2,84.8,12.74,1.56,3.16,2.4,OFF,44.4
116.500,2651,17.0,914.58,2,84.8,12.75,1.57,3.15,2.4,OFF,44.8
116.540,2614,16.8,915.06,2,84.8,12.74,1.56,3.16,2.4,OFF,44.3
116.580,2590,16.7,915.52,2,84.8,12.75,1.52,3.14,2.4,OFF,41.6
116.620,2591,16.6,916.01,2,84.8,12.74,1.53,3.16,2.4,OFF,43.7
116.660,2630,16.7,916.52,3,84.8,12.75,1.54,3.15,2.4,OFF,46.5
116.700,2611,16.8,917.01,2,84.8,12.74,1.54,3.16,2.4,OFF,44.4
