TIME,RPM,TPS,Ponto_de_ignição,Distância,Fluxo_total_de_combustível,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Velocidade_de_referência
184.748,5498,12.1,23.50,756.86,15.1,85.4,13.07,4.19,2.52,0.0,29.6
184.788,5450,11.8,23.43,757.19,15.0,85.5,13.06,4.18,2.51,0.0,29.6
184.828,5439,11.8,23.40,757.52,15.0,85.5,13.06,4.19,2.55,0.0,29.6
184.868,5462,11.7,23.47,757.85,15.0,85.5,13.04,4.16,2.53,0.0,29.5
184.908,5466,11.7,23.50,758.17,15.0,85.5,13.05,4.21,2.58,0.0,29.4
184.948,5462,11.6,23.49,758.50,15.0,85.5,13.07,4.14,2.59,0.0,29.3
184.988,5397,11.1,23.40,758.82,14.8,85.5,13.06,4.12,2.58,0.0,29.2
185.028,5342,10.7,23.30,759.15,14.6,85.5,13.06,4.04,2.59,0.0,29.2
185.068,5327,10.8,23.30,759.47,14.6,85.5,13.06,4.07,2.62,0.0,28.8
185.108,5287,10.7,23.30,759.78,14.5,85.5,13.05,4.01,2.59,0.0,28.3
185.148,5241,10.7,23.27,760.10,14.3,85.5,13.06,3.94,2.60,0.0,28.3
185.188,5294,10.7,23.30,760.41,14.4,85.5,13.06,4.01,2.57,0.0,28.1
185.228,5305,10.6,23.30,760.72,14.5,85.5,13.06,4.04,2.60,0.0,28.1
185.268,5305,10.8,23.30,761.04,14.4,85.5,13.05,4.05,2.59,0.0,28.4
185.308,5307,10.7,23.30,761.35,14.4,85.5,13.06,3.99,2.57,0.0,28.0
185.348,5297,11.2,23.30,761.66,14.4,85.5,13.07,3.98,2.58,0.0,27.8
185.388,5319,11.3,23.30,761.97,14.5,85.5,13.07,4.02,2.59,0.0,27.8
185.428,5326,11.4,23.30,762.27,14.5,85.5,13.06,4.04,2.59,0.0,27.7
185.468,5323,11.7,23.30,762.58,14.6,85.5,13.07,4.07,2.58,0.0,27.8
185.508,5340,11.7,23.30,762.89,14.7,85.5,13.07,4.11,2.60,0.0,27.8
185.548,5347,11.8,23.30,763.20,14.6,85.5,13.08,4.10,2.60,0.0,27.6
185.588,5355,11.8,23.37,763.51,14.7,85.5,13.07,4.09,2.61,0.0,27.6
185.628,5396,11.9,23.40,763.81,14.9,85.5,13.05,4.13,2.59,0.0,27.6
185.668,5300,12.0,23.30,764.12,14.6,85.5,13.05,4.06,2.61,0.0,27.6
185.708,5253,12.0,23.29,764.43,14.5,85.6,13.06,3.97,2.60,0.0,28.0
185.748,5269,12.0,23.30,764.74,14.5,85.6,13.06,3.92,2.62,0.0,27.9
185.788,5295,12.1,23.30,765.05,14.6,85.6,13.06,3.96,2.61,0.0,27.8
185.828,5286,12.8,23.30,765.36,14.6,85.5,13.05,4.00,2.62,0.0,27.7
185.868,5269,13.1,23.30,765.66,14.6,85.6,13.06,3.99,2.63,0.0,27.3
185.908,5285,13.3,23.30,765.96,14.6,85.6,13.07,3.95,2.62,0.0,27.3
185.948,5292,13.4,23.30,766.27,14.6,85.6,13.06,3.98,2.63,0.0,27.5
185.988,5276,13.5,23.30,766.57,14.6,85.6,13.05,4.00,2.64,0.0,27.3
186.028,5322,13.7,23.30,766.88,14.7,85.6,13.07,4.03,2.65,0.0,27.3
186.068,5351,13.8,23.37,767.18,14.9,85.6,13.06,4.07,2.63,0.0,27.4
186.108,5367,13.9,23.40,767.48,14.9,85.6,13.06,4.07,2.66,0.0,27.2
186.148,5352,14.1,23.31,767.78,14.9,85.6,13.07,4.02,2.66,0.0,27.2
186.188,5370,14.1,23.40,768.09,15.0,85.6,13.06,4.04,2.66,0.0,27.5
186.228,5332,14.2,23.30,768.39,14.9,85.6,13.06,4.00,2.66,0.0,27.4
186.268,5309,14.2,23.30,768.70,14.8,85.6,13.07,3.99,2.68,0.0,27.5
186.308,5283,14.3,23.30,769.00,14.7,85.6,13.06,3.99,2.66,0.0,27.4
186.348,5315,14.4,23.30,769.31,14.8,85.6,13.06,3.96,2.68,0.0,27.5
186.388,5408,14.5,23.40,769.62,15.0,85.6,13.06,4.08,2.66,0.0,27.8
186.428,5343,14.5,23.31,769.93,14.8,85.6,13.07,4.08,2.68,0.0,28.0
186.468,5415,15.6,23.40,770.24,15.2,85.6,13.05,4.09,2.67,0.0,28.3
186.508,5443,15.9,23.40,770.55,15.3,85.6,13.05,4.04,2.69,0.0,28.1
186.548,5420,15.9,23.40,770.87,15.3,85.6,13.05,4.11,2.69,0.0,28.1
186.588,5376,15.9,23.40,771.18,15.2,85.6,13.05,4.05,2.70,0.0,28.0
186.628,5410,15.8,23.40,771.49,15.2,85.6,13.05,4.04,2.70,0.0,28.1
186.668,5473,16.0,23.49,771.80,15.4,85.6,13.05,4.10,2.71,0.0,28.2
186.708,5571,16.0,23.50,772.12,15.7,85.6,13.05,4.20,2.70,0.0,28.4
186.748,5581,15.9,23.50,772.43,15.8,85.6,13.04,4.30,2.72,0.0,28.4
186.788,5524,15.9,23.50,772.75,15.6,85.6,13.04,4.22,2.70,0.0,28.4
186.828,5480,15.9,23.50,773.06,15.4,85.6,13.04,4.14,2.70,0.0,28.6
186.868,5484,15.9,23.47,773.38,15.5,85.6,13.04,4.13,2.71,0.0,28.7
186.908,5592,16.1,23.50,773.71,15.7,85.7,13.05,4.22,2.71,0.0,29.0
186.948,5573,16.2,23.50,774.03,15.7,85.7,13.05,4.26,2.70,0.0,29.5
186.988,5512,16.2,23.50,774.36,15.5,85.7,13.04,4.20,2.70,0.0,29.6
187.028,5559,16.2,23.50,774.69,15.7,85.7,13.04,4.17,2.73,0.0,29.9
187.068,5633,15.4,23.50,775.03,15.8,85.6,13.04,4.27,2.69,0.0,30.1
187.108,5710,14.7,23.50,775.36,16.0,85.6,13.04,4.37,2.71,0.0,30.2
187.148,5638,14.5,23.50,775.70,15.8,85.6,13.04,4.38,2.69,0.0,30.1
187.188,5533,13.3,23.50,776.03,15.5,85.7,13.05,4.26,2.67,0.0,29.9
187.228,5462,13.0,23.50,776.36,15.1,85.7,13.05,4.19,2.69,0.0,30.0
187.268,5511,13.0,23.50,776.69,15.2,85.7,13.05,4.18,2.67,0.0,29.7
187.308,5561,12.9,23.50,777.02,15.4,85.7,13.06,4.26,2.65,0.0,29.6
187.348,5603,13.0,23.50,777.35,15.5,85.7,13.06,4.30,2.66,0.0,29.3
187.388,5605,13.0,23.50,777.67,15.5,85.7,13.05,4.32,2.64,0.0,29.0
187.428,5566,12.9,23.50,777.99,15.5,85.7,13.05,4.32,2.65,0.0,28.8
187.468,5582,11.9,23.50,778.31,15.3,85.7,13.05,4.31,2.65,0.0,28.5
187.508,5608,11.7,23.50,778.62,15.4,85.7,13.06,4.38,2.64,0.0,28.4
187.548,5589,11.7,23.50,778.94,15.4,85.7,13.05,4.38,2.63,0.0,28.4
187.588,5557,11.7,23.50,779.25,15.3,85.7,13.06,4.31,2.63,0.0,28.4
187.628,5483,11.7,23.50,779.57,15.1,85.7,13.06,4.31,2.63,0.0,28.3
187.668,5458,11.6,23.49,779.88,15.0,85.7,13.06,4.18,2.63,0.0,28.2
187.708,5393,11.7,23.40,780.19,14.9,85.7,13.06,4.20,2.62,0.0,28.1
187.748,5392,11.6,23.40,780.50,14.7,85.7,13.06,4.16,2.63,0.0,28.1
187.788,5408,11.6,23.40,780.82,14.8,85.7,13.06,4.11,2.62,0.0,28.2
187.828,5395,11.6,23.40,781.13,14.7,85.7,13.08,4.11,2.62,0.0,28.2
187.868,5392,13.5,23.40,781.44,15.8,85.7,13.06,4.19,2.62,0.0,28.0
187.908,5403,35.3,23.77,781.75,37.5,85.7,13.04,4.21,2.65,0.0,27.8
187.948,5454,74.3,27.20,782.06,35.1,85.7,13.03,4.05,2.71,0.0,27.5
187.988,6191,80.8,27.50,782.36,33.8,85.7,13.02,4.43,2.71,0.0,27.4
188.028,6696,81.1,27.50,782.67,31.9,85.7,13.01,4.98,2.75,0.0,27.5
188.068,7263,79.0,27.50,782.97,29.0,85.7,13.01,5.16,2.79,0.0,27.1
188.108,7036,66.2,27.19,783.27,27.8,85.7,13.01,5.21,2.85,0.0,27.0
188.148,7263,59.8,26.53,783.57,28.7,85.7,13.01,5.25,2.88,0.0,27.0
188.188,7177,58.8,26.40,783.87,28.4,85.7,13.01,5.23,2.86,0.0,27.2
188.228,7220,59.9,26.48,784.18,32.5,85.7,13.01,5.26,2.80,0.0,27.9
188.268,7598,52.8,25.79,784.50,32.2,85.7,13.00,5.29,2.84,0.0,28.4
188.308,8198,49.1,25.41,784.81,32.6,85.7,12.99,5.40,2.86,0.0,28.3
188.348,8372,46.1,25.13,785.13,32.9,85.7,13.00,5.44,2.81,0.0,28.3
188.388,8524,32.3,23.72,785.44,29.4,85.7,13.01,5.47,2.72,0.0,28.3
188.428,8640,27.4,23.40,785.76,28.5,85.8,13.00,5.50,2.64,0.0,28.7
188.468,8630,17.6,23.40,786.08,25.9,85.8,13.00,5.53,2.59,0.0,29.2
188.508,8395,12.8,23.49,786.41,24.6,85.8,13.01,5.52,2.51,0.0,29.3
188.548,7923,12.5,23.50,786.73,23.0,85.8,13.01,5.45,2.40,0.0,29.2
188.588,7557,12.4,23.50,787.06,21.5,85.8,13.03,5.32,2.38,0.0,29.2
188.628,7043,13.2,23.50,787.38,20.1,85.8,13.04,5.22,2.40,0.0,29.1
188.668,6695,13.3,23.50,787.71,18.9,85.8,13.04,5.13,2.42,0.0,29.5
188.708,6323,13.3,23.50,788.04,17.6,85.8,13.06,4.92,2.44,0.0,29.7
188.748,6106,13.5,23.50,788.37,17.2,85.8,13.05,4.77,2.42,0.0,29.5
188.788,5956,17.0,23.50,788.69,27.1,85.8,13.05,4.65,2.47,0.0,29.4
188.828,5772,18.6,23.50,789.02,22.5,85.8,13.04,4.49,2.49,0.0,29.1
188.868,5681,18.9,23.50,789.34,19.9,85.8,13.05,4.31,2.52,0.0,28.8
188.908,5791,18.8,23.50,789.66,16.5,85.8,13.05,4.39,2.55,0.0,29.0
188.948,5925,15.5,23.50,789.98,16.7,85.8,13.06,4.49,2.59,0.0,28.9
188.988,5910,14.9,23.50,790.30,16.6,85.8,13.05,4.54,2.58,0.0,28.9
189.028,5883,14.9,23.50,790.62,16.5,85.8,13.05,4.53,2.59,0.0,28.9
189.068,5844,14.9,23.50,790.95,16.4,85.8,13.05,4.29,2.59,0.0,29.3
189.108,5778,14.6,23.50,791.28,16.2,85.8,13.05,3.73,2.60,0.0,29.8
189.148,5774,14.6,23.50,791.62,16.2,85.8,13.06,4.08,2.63,0.0,30.4
189.188,5768,14.7,23.50,791.96,16.8,85.8,13.07,4.34,2.60,0.0,31.1
189.228,5722,17.8,23.50,792.31,22.6,85.8,13.06,4.27,2.61,0.0,31.4
189.268,5643,19.1,23.50,792.66,19.4,85.8,13.07,4.23,2.60,0.0,31.7
189.308,5715,19.4,23.50,793.01,18.1,85.8,13.05,4.18,2.62,0.0,31.7
189.348,5857,19.5,23.50,793.37,16.8,85.8,13.06,4.36,2.59,0.0,31.8
189.388,5826,19.5,23.50,793.72,16.8,85.8,13.06,4.43,2.54,0.0,31.6
189.428,5793,19.6,23.50,794.06,16.7,85.8,13.07,4.43,2.51,0.0,31.0
189.468,5742,19.9,23.50,794.40,16.6,85.8,13.06,4.32,2.43,0.0,30.6
189.508,5704,19.9,23.50,794.74,16.4,85.8,13.06,4.25,2.45,0.0,30.4
189.548,5768,19.9,23.50,795.08,16.6,85.9,13.05,4.18,2.48,0.0,30.3
189.588,5844,19.9,23.50,795.42,16.9,85.9,13.06,4.31,2.49,0.0,30.2
189.628,5845,18.4,23.50,795.75,16.7,85.9,13.06,4.33,2.53,0.0,30.0
189.668,5818,15.8,23.50,796.08,16.4,85.9,13.05,4.39,2.52,0.0,29.9
189.708,5730,15.5,23.50,796.41,16.1,85.9,13.07,4.38,2.50,0.0,29.7
189.748,5760,15.4,23.50,796.74,16.1,85.9,13.07,4.37,2.47,0.0,29.7
189.788,5819,15.6,23.50,797.07,16.3,85.9,13.06,4.40,2.48,0.0,29.7
189.828,5825,15.7,23.50,797.40,16.4,85.9,13.05,4.44,2.45,0.0,29.5
189.868,5826,15.9,23.50,797.73,16.4,85.9,13.07,4.43,2.39,0.0,29.4
189.908,5796,15.9,23.50,798.06,16.4,85.9,13.07,4.44,2.34,0.0,29.4
189.948,5789,16.0,23.50,798.38,16.3,85.9,13.07,4.44,2.35,0.0,29.2
189.988,5785,16.1,23.50,798.71,16.3,85.9,13.07,4.47,2.33,0.0,29.4
190.028,5792,16.0,23.50,799.04,16.3,85.9,13.07,4.49,2.29,0.0,29.6
190.068,5824,16.0,23.50,799.36,16.4,85.9,13.07,4.52,2.27,0.0,29.3
190.108,5818,16.0,23.50,799.68,16.4,85.9,13.07,4.51,2.28,0.0,29.1
190.148,5773,12.9,23.50,800.00,16.0,85.9,13.07,4.47,2.30,0.0,28.8
190.188,5738,11.9,23.50,800.32,15.8,85.9,13.07,4.43,2.32,0.0,28.7
190.228,5723,11.8,23.50,800.64,15.7,85.9,13.07,4.39,2.28,0.0,28.8
190.268,5702,11.8,23.50,800.96,15.7,85.9,13.05,4.37,2.27,0.0,28.9
190.308,5667,11.8,23.50,801.29,15.6,85.9,13.07,4.36,2.26,0.0,29.0
190.348,5654,11.8,23.50,801.61,15.6,85.9,13.07,4.36,2.25,0.0,28.8
190.388,5629,11.9,23.50,801.93,15.5,85.9,13.07,4.34,2.21,0.0,28.8
190.428,5620,11.8,23.50,802.25,15.4,85.9,13.08,4.31,2.24,0.0,28.9
190.468,5610,11.8,23.50,802.57,15.4,85.9,13.08,4.33,2.21,0.0,28.8
190.508,5624,11.8,23.50,802.89,15.5,85.9,13.06,4.31,2.17,0.0,28.7
190.548,5602,12.0,23.50,803.21,15.4,86.0,13.08,4.25,2.16,0.0,28.6
190.588,5585,12.3,23.50,803.52,15.4,86.0,13.08,4.22,2.14,0.0,28.4
190.628,5564,12.9,23.50,803.84,15.3,86.0,13.08,4.20,2.13,0.0,28.4
190.668,5583,13.3,23.50,804.16,15.4,86.0,13.08,4.23,2.12,0.0,28.5
190.708,5613,13.7,23.50,804.47,15.7,86.0,13.08,4.25,2.08,0.0,28.6
190.748,5615,15.2,23.50,804.79,21.9,86.0,13.07,4.26,2.06,0.0,28.4
190.788,5575,16.6,23.50,805.10,19.7,86.0,13.08,4.23,2.02,0.0,28.3
190.828,5600,20.2,23.50,805.42,24.1,86.0,13.08,4.18,2.06,0.0,28.5
190.868,5660,20.8,23.50,805.74,20.7,86.0,13.06,4.19,2.04,0.0,28.5
190.908,5771,21.7,23.50,806.05,17.7,86.0,13.07,4.22,2.03,0.0,28.6
190.948,5727,22.1,23.50,806.37,16.9,86.0,13.08,4.24,2.00,0.0,28.6
190.988,5540,22.2,23.50,806.69,16.4,86.0,13.08,4.11,2.00,0.0,28.6
191.028,5471,22.2,23.50,807.01,16.1,86.0,13.08,4.03,2.02,0.0,28.8
191.068,5498,22.3,23.50,807.33,16.1,86.0,13.08,4.05,2.02,0.0,28.7
191.108,5580,22.3,23.50,807.65,16.4,86.0,13.06,4.11,2.06,0.0,29.0
191.148,5578,22.3,23.50,807.97,16.5,86.0,13.09,4.12,2.02,0.0,28.9
191.188,5509,22.0,23.50,808.29,16.2,86.0,13.08,4.09,1.99,0.0,28.8
191.228,5442,17.6,23.43,808.61,15.6,86.0,13.09,4.06,2.04,0.0,28.7
191.268,5500,16.9,23.50,808.93,15.6,86.0,13.09,3.94,2.02,0.0,28.5
191.308,5601,16.8,23.50,809.24,15.9,86.0,13.08,4.03,1.99,0.0,28.2
191.348,5643,17.0,23.50,809.56,15.9,86.0,13.09,4.12,2.01,0.0,28.2
191.388,5632,17.4,23.50,809.87,15.9,86.0,13.08,4.14,2.03,0.0,28.3
191.428,5559,17.5,23.50,810.19,15.8,86.0,13.09,4.10,2.00,0.0,28.3
191.468,5595,17.7,23.50,810.50,16.0,86.0,13.08,4.14,2.00,0.0,28.6
191.508,5561,17.7,23.50,810.82,15.9,86.0,13.08,4.11,1.98,0.0,28.7
191.548,5523,17.8,23.50,811.14,15.7,86.0,13.08,4.03,2.03,0.0,29.1
191.588,5555,18.0,23.50,811.47,16.0,86.0,13.09,4.05,1.96,0.0,29.7
191.628,5538,18.1,23.50,811.81,15.8,86.0,13.08,4.06,1.96,0.0,30.0
191.668,5517,18.1,23.50,812.14,15.7,86.1,13.08,3.99,1.96,0.0,30.2
191.708,5542,18.1,23.50,812.47,15.9,86.1,13.09,3.99,1.98,0.0,30.2
191.748,5568,18.2,23.50,812.81,15.9,86.0,13.07,4.05,1.92,0.0,30.2
191.788,5553,18.3,23.50,813.15,15.8,86.1,13.07,4.06,1.91,0.0,30.2
191.828,5545,18.9,23.50,813.48,15.8,86.1,13.08,4.09,1.94,0.0,30.1
191.868,5552,19.2,23.50,813.81,15.9,86.1,13.08,4.10,1.94,0.0,29.8
191.908,5561,18.5,23.50,814.14,15.9,86.1,13.09,4.11,1.99,0.0,29.5
191.948,5528,15.4,23.50,814.47,15.5,86.0,13.08,4.06,1.97,0.0,29.4
191.988,5562,14.9,23.50,814.79,15.7,86.0,13.10,4.06,1.94,0.0,29.4
192.028,5560,14.8,23.50,815.12,15.6,86.1,13.09,4.04,1.95,0.0,29.4
192.068,5538,14.7,23.50,815.44,15.5,86.1,13.09,3.99,1.95,0.0,29.2
192.108,5539,14.1,23.50,815.77,15.4,86.1,13.09,4.04,1.98,0.0,29.2
192.148,5487,14.1,23.50,816.09,15.4,86.1,13.08,4.01,1.97,0.0,28.8
192.188,5485,14.2,23.50,816.41,15.3,86.1,13.08,4.04,1.97,0.0,28.6
192.228,5485,14.2,23.50,816.73,15.3,86.1,13.09,4.07,1.97,0.0,28.6
192.268,5446,14.5,23.41,817.04,15.3,86.1,13.09,3.99,1.98,0.0,28.8
192.308,5473,14.7,23.50,817.37,15.2,86.1,13.10,4.03,2.00,0.0,28.8
192.348,5482,14.7,23.48,817.69,15.4,86.1,13.09,3.99,2.01,0.0,29.1
192.388,5567,14.5,23.50,818.01,15.5,86.1,13.09,4.07,1.98,0.0,29.3
192.428,5586,11.4,23.50,818.34,15.4,86.1,13.08,4.13,2.04,0.0,29.5
192.468,5516,10.3,23.50,818.67,15.1,86.1,13.09,4.10,2.01,0.0,29.6
192.508,5466,10.0,23.49,819.00,15.0,86.1,13.10,4.00,2.01,0.0,29.4
192.548,5401,9.9,23.43,819.32,14.7,86.1,13.10,4.03,2.00,0.0,29.2
192.588,5399,9.9,23.43,819.65,14.7,86.1,13.08,4.02,2.03,0.0,28.9
192.628,5382,9.9,23.40,819.97,14.7,86.1,13.09,3.96,2.04,0.0,28.8
192.668,5352,9.9,23.41,820.29,14.6,86.1,13.10,3.97,2.00,0.0,28.8
192.708,5317,9.9,23.30,820.61,14.6,86.1,13.09,3.91,1.99,0.0,29.0
192.748,5315,10.0,23.30,820.93,14.4,86.1,13.09,3.87,2.03,0.0,28.8
192.788,5297,9.9,23.32,821.25,14.5,86.1,13.08,3.88,2.05,0.0,28.8
192.828,5273,9.9,23.30,821.57,14.4,86.1,13.09,3.88,2.06,0.0,28.5
192.868,5279,9.8,23.33,821.88,14.4,86.1,13.09,3.86,2.04,0.0,28.6
192.908,5239,9.9,23.22,822.20,14.2,86.1,13.09,3.83,2.04,0.0,28.7
192.948,5269,9.9,23.33,822.52,14.3,86.1,13.09,3.89,2.08,0.0,28.7
192.988,5293,9.9,23.30,822.84,14.4,86.1,13.09,3.94,2.09,0.0,28.9
193.028,5307,9.8,23.30,823.16,14.4,86.1,13.09,3.94,2.06,0.0,28.7
193.068,5305,9.9,23.33,823.48,14.4,86.1,13.07,3.93,2.07,0.0,28.6
193.108,5299,9.8,23.30,823.80,14.4,86.1,13.07,3.89,2.10,0.0,28.7
193.148,5292,9.7,23.40,824.12,14.4,86.1,13.07,3.86,2.07,0.0,28.7
193.188,5275,9.3,23.50,824.44,14.3,86.1,13.08,3.91,2.09,0.0,28.7
193.228,5244,8.5,23.62,824.76,14.2,86.1,13.08,3.87,2.09,0.0,28.7
193.268,5213,5.9,24.65,825.07,14.1,86.1,13.08,3.84,2.10,0.0,28.4
193.308,5161,5.6,24.71,825.39,14.0,86.1,13.08,3.85,2.07,0.0,28.2
193.348,5086,5.7,24.61,825.70,13.7,86.2,13.08,3.78,2.10,0.0,28.1
193.388,4995,7.8,23.75,826.01,17.5,86.2,13.08,3.72,2.05,0.0,28.0
193.428,4863,8.3,23.19,826.32,16.9,86.2,13.07,3.66,2.07,0.0,27.8
193.468,4714,8.5,22.62,826.63,14.8,86.2,13.07,3.42,2.12,0.0,27.7
193.508,4700,8.6,22.58,826.93,12.7,86.2,13.07,3.39,2.04,0.0,27.4
193.548,4878,8.9,22.99,827.23,13.2,86.2,13.07,3.49,2.07,0.0,27.2
193.588,4999,9.0,23.32,827.53,13.4,86.2,13.07,3.58,2.08,0.0,27.0
193.628,5050,9.1,23.40,827.83,13.6,86.2,13.08,3.65,2.05,0.0,26.8
193.668,5044,9.2,23.36,828.13,13.7,86.2,13.07,3.64,2.05,0.0,26.4
193.708,5032,10.4,23.01,828.41,13.7,86.2,13.06,3.70,2.07,0.0,25.9
193.748,5004,10.8,23.00,828.70,13.7,86.2,13.06,3.67,2.05,0.0,25.3
193.788,5053,12.2,23.06,828.97,13.9,86.2,13.08,3.64,2.12,0.0,24.9
193.828,5119,12.4,23.07,829.25,14.0,86.2,13.08,3.70,2.04,0.0,24.4
193.868,5104,12.4,23.10,829.52,14.1,86.2,13.07,3.73,2.05,0.0,24.3
193.908,5075,12.5,23.10,829.78,13.9,86.2,13.08,3.66,2.06,0.0,24.2
193.948,5118,12.5,23.10,830.05,14.1,86.2,13.08,3.67,2.09,0.0,24.0
193.988,5051,12.7,23.03,830.32,14.0,86.2,13.07,3.65,2.04,0.0,23.8
194.028,4937,20.3,22.82,830.58,28.4,86.2,13.08,3.53,2.04,0.0,23.9
194.068,4776,33.1,22.54,830.85,30.9,86.2,13.06,3.42,2.09,0.0,23.9
194.108,4837,45.7,23.90,831.11,29.6,86.2,13.06,3.33,2.14,0.0,24.1
194.148,5234,71.5,26.89,831.39,33.5,86.2,13.07,3.56,2.21,0.0,24.5
194.188,5592,93.7,27.50,831.66,34.3,86.2,13.05,3.95,2.28,0.0,24.6
194.228,5694,97.2,27.50,831.94,28.8,86.3,13.05,4.06,2.39,0.0,25.1
194.268,5837,100.0,27.50,832.22,24.0,86.3,13.06,4.28,2.52,0.0,25.5
194.308,5512,100.0,27.50,832.51,21.3,86.2,13.05,4.00,2.67,0.0,25.9
194.348,5262,100.0,27.24,832.80,20.5,86.2,13.05,3.81,2.79,0.0,26.6
194.388,5108,100.0,27.12,833.10,19.7,86.2,13.05,3.64,2.89,0.0,27.1
194.428,5212,98.2,27.20,833.41,19.9,86.3,13.05,3.66,2.94,0.0,27.5
194.468,5227,86.3,27.20,833.71,20.1,86.3,13.05,3.73,2.90,0.0,27.3
194.508,5220,59.7,26.35,834.01,20.0,86.3,13.06,3.69,2.83,0.0,27.1
194.548,5272,44.9,24.79,834.31,19.2,86.3,13.06,3.75,2.81,0.0,26.9
194.588,5418,53.8,25.69,834.61,30.5,86.3,13.05,3.91,2.79,0.0,26.6
194.628,5949,63.7,26.78,834.90,31.0,86.3,13.04,4.05,2.79,0.0,26.5
194.668,6437,73.6,27.48,835.20,37.3,86.3,13.04,4.69,2.80,0.0,26.4
194.708,6919,91.2,27.50,835.49,39.9,86.3,13.00,4.83,2.82,0.0,26.3
194.748,7142,94.2,27.50,835.78,35.0,86.3,12.99,5.14,2.88,0.0,26.4
194.788,7755,95.9,27.50,836.08,31.3,86.3,12.99,5.24,2.91,0.0,26.7
194.828,8208,99.8,27.50,836.38,33.4,86.3,12.99,5.35,2.93,0.0,27.1
194.868,8604,99.9,27.43,836.68,35.3,86.3,13.00,5.41,2.91,0.0,27.5
194.908,8841,95.0,27.29,836.99,36.3,86.3,12.99,5.45,2.92,0.0,27.7
194.948,9197,94.2,27.10,837.30,38.0,86.3,12.98,5.50,2.90,0.0,28.0
194.988,9403,96.4,27.10,837.61,38.8,86.3,12.96,5.51,2.93,0.0,28.0
195.028,9443,98.0,27.10,837.93,39.0,86.3,12.99,5.56,2.91,0.0,28.6
195.068,9591,96.8,27.01,838.25,39.6,86.3,12.98,5.56,2.89,0.0,29.0
195.108,9763,54.0,25.31,838.58,39.7,86.3,12.98,5.62,2.85,0.0,29.6
195.148,10050,26.8,22.55,838.91,32.9,86.3,12.98,5.52,2.77,0.0,30.1
195.188,9832,21.9,22.68,839.25,31.1,86.3,12.98,4.08,2.62,0.0,29.8
195.228,9325,30.2,23.14,839.58,53.0,86.3,12.97,5.26,2.51,0.0,30.2
195.268,8640,42.5,24.59,839.92,50.7,86.3,12.95,5.42,2.57,0.0,30.4
195.308,8402,43.6,24.88,840.26,41.8,86.3,12.96,5.45,2.62,0.0,30.9
195.348,8597,38.0,24.25,840.61,33.5,86.3,12.98,5.34,2.71,0.0,31.9
195.388,8571,30.2,23.47,840.97,29.0,86.3,13.00,5.37,2.69,0.0,32.4
195.428,8645,26.6,23.40,841.34,28.2,86.3,13.00,5.32,2.62,0.0,32.7
195.468,8299,25.6,23.49,841.70,27.0,86.3,12.99,5.35,2.56,0.0,32.1
195.508,8281,24.4,23.50,842.06,26.0,86.4,12.99,5.30,2.53,0.0,32.8
195.548,8417,24.5,23.50,842.43,26.6,86.4,12.99,5.37,2.50,0.0,32.9
195.588,8072,22.4,23.50,842.79,25.2,86.4,13.01,5.37,2.52,0.0,32.5
195.628,8243,20.9,23.50,843.15,25.2,86.4,13.01,5.37,2.47,0.0,31.8
195.668,8363,22.7,23.50,843.50,26.1,86.4,13.02,5.44,2.41,0.0,32.0
195.708,8096,18.6,23.50,843.86,24.2,86.4,12.99,5.33,2.40,0.0,32.3
195.748,7874,15.9,23.50,844.22,23.1,86.4,13.01,5.27,2.40,0.0,32.8
195.788,7590,15.8,23.50,844.59,22.2,86.4,13.01,4.55,2.37,0.0,32.6
195.828,7195,15.8,23.50,844.94,20.9,86.4,13.03,4.70,2.36,0.0,32.0
195.868,6879,15.4,23.50,845.29,19.5,86.4,13.04,3.85,2.39,0.0,31.6
195.908,6723,15.4,23.50,845.65,19.2,86.4,13.02,4.71,2.39,0.0,31.7
195.948,6611,19.2,23.50,846.00,28.3,86.4,13.02,4.77,2.38,0.0,32.0
195.988,6453,21.3,23.50,846.37,25.0,86.4,13.01,4.57,2.43,0.0,32.7
196.028,6378,21.5,23.50,846.73,21.6,86.4,13.04,3.82,2.42,0.0,32.5
196.068,6560,21.6,23.50,847.09,19.4,86.4,13.04,3.46,2.42,0.0,32.5
196.108,6677,21.8,23.50,847.45,19.8,86.4,13.04,3.89,2.39,0.0,32.5
196.148,6783,23.5,23.50,847.81,26.4,86.4,13.02,4.11,2.35,0.0,32.2
196.188,6951,25.0,23.50,848.17,25.8,86.4,13.03,3.84,2.35,0.0,32.5
196.228,6938,25.3,23.50,848.53,21.5,86.4,13.03,2.98,2.29,0.0,32.6
196.268,7041,25.8,23.50,848.90,21.7,86.4,13.04,2.88,2.30,0.0,32.7
196.308,6894,26.3,23.50,849.26,21.5,86.4,13.05,3.25,2.27,0.0,33.1
196.348,6852,26.6,23.50,849.64,21.2,86.4,13.04,3.70,2.26,0.0,33.9
196.388,6770,27.1,23.50,850.02,21.2,86.4,13.04,4.17,2.23,0.0,34.3
196.428,6734,27.4,23.50,850.41,21.0,86.4,13.03,4.52,2.21,0.0,35.0
196.468,6683,27.6,23.50,850.80,20.9,86.4,13.05,4.76,2.20,0.0,35.4
196.508,6711,30.1,23.52,851.20,27.4,86.4,13.03,4.81,2.17,0.0,36.1
